terms,arg_types,return_type,type,is_init,count,comp_lp
"[SC,[BK,mulnn,[C,[B,subnn,getStripe],1]],[S,[K,addnn,0],getDot]]",egg_num,num,program,0.0,2.0,-16.218773218711764
"[CB,[B,mulnn,[B,[subnn,3],getDot]],[C,[B,subnn,[B,I,I]],0]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[CS,[BB,subnn,[SK,[B,mulnn,getDot],getStripe]],[B,I,I]]",egg_num,num,program,0.0,2.0,-12.594432285735396
"[SS,[BK,mulnn,[B,[subnn,3],getDot]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,1.0,-14.897017378729444
"[CS,[BK,mulnn,[S,[K,subnn,3],getDot]],[B,I,I]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[SB,[B,mulnn,[B,[subnn,3],getDot]],[SC,[KK,mulnn,1],getDot]]",egg_num,num,program,0.0,2.0,-16.911920399271708
"[CS,[BK,mulnn,[C,[B,subnn,getStripe],1]],[C,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[SK,[B,subnn,[S,[B,mulnn,getStripe],getDot]],[S,[K,addnn,0],getDot]]",egg_num,num,program,0.0,1.0,-14.609335306277664
"[SB,[B,mulnn,[B,getDot,I]],[BS,[K,subnn,3],[KB,I,I]]]",egg_num,num,program,0.0,1.0,-14.897017378729444
"[SC,[BB,mulnn,[SK,[K,subnn,3],getDot]],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[CB,[B,mulnn,[C,[B,addnn,getDot],0]],[S,[K,subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[SB,[B,mulnn,[C,[B,subnn,getDot],3]],[KB,[subnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[SC,[BB,mulnn,[KC,[B,addnn,[B,I,I]],0]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-17.605067579831655
"[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[KB,I,I]]",egg_num,num,program,0.0,1.0,-14.673873827415234
"[SC,[KB,subnn,[C,[B,mulnn,[B,I,I]],3]],[S,[B,mulnn,getDot],getDot]]",egg_num,num,program,0.0,1.0,-15.995629667397557
"[SS,[BK,subnn,[S,[B,mulnn,getStripe],getDot]],[CC,[BK,subnn,getDot],0]]",egg_num,num,program,0.0,2.0,-17.381924028517446
"[SC,[BB,mulnn,[CS,[KK,subnn,3],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,2.0,-14.897017378729444
"[BS,[B,mulnn,[B,I,I]],[KB,[subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-12.81757583704961
"[CS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[B,I,I]]",egg_num,num,program,0.0,1.0,-13.287579466295345
"[SS,[KB,mulnn,[B,[mulnn,1],[B,I,I]]],[CK,[B,subnn,getStripe],1]]",egg_num,num,program,0.0,1.0,-17.605067579831655
"[SB,[B,mulnn,[B,[mulnn,1],getDot]],[SK,[K,subnn,3],getDot]]",egg_num,num,program,0.0,2.0,-16.218773218711764
"[SK,[B,mulnn,[B,[subnn,3],getDot]],getDot]",egg_num,num,program,0.0,8.0,-10.044987114809828
"[CB,[B,mulnn,[B,getDot,I]],[S,[K,subnn,3],[B,I,I]]]",egg_num,num,program,0.0,3.0,-12.124428656489664
"[SB,[B,mulnn,[B,[subnn,3],getDot]],[KB,I,I]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[SB,[B,mulnn,[C,[B,subnn,getStripe],1]],[BK,getDot,I]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[SB,[B,subnn,[S,[B,mulnn,getStripe],getDot]],[KC,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,1.0,-16.6887768479575
"[CS,[BB,mulnn,[CC,[BK,subnn,getStripe],1]],[B,I,I]]",egg_num,num,program,0.0,2.0,-14.2038701981695
"[SS,[BK,mulnn,getDot],[SK,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-12.817575837049608
"[SK,[B,mulnn,[B,getDot,I]],[S,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-11.431281475929715
"[CB,[B,mulnn,[C,[B,subnn,getStripe],1]],[B,I,I]]",egg_num,num,program,0.0,4.0,-11.43128147592972
"[CS,[KB,mulnn,[B,I,I]],[B,[subnn,3],[B,I,I]]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[SK,[B,mulnn,[B,getDot,I]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,5.0,-10.738134295369772
"[SK,[B,mulnn,[B,getDot,I]],[C,[B,subnn,getStripe],1]]",egg_num,num,program,0.0,2.0,-11.431281475929715
"[CS,[BK,subnn,[S,[B,mulnn,getStripe],getDot]],[B,[addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-15.302482486837608
"[KS,[B,mulnn,[B,I,I]],[S,[K,subnn,3],[B,I,I]]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[SK,[B,subnn,[S,[B,mulnn,getStripe],getDot]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,1.0,-13.916188125717715
"[BS,[B,mulnn,[B,I,I]],[CK,[B,subnn,getStripe],1]]",egg_num,num,program,0.0,2.0,-12.817575837049608
"[CB,[B,mulnn,[B,[subnn,3],getDot]],[B,[addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-14.832478857591871
"[SB,[B,subnn,[S,[K,mulnn,3],getDot]],[SC,[BK,mulnn,getDot],getDot]]",egg_num,num,program,0.0,2.0,-16.6887768479575
"[SB,[B,mulnn,[B,[subnn,3],getDot]],[BK,getDot,I]]",egg_num,num,program,0.0,4.0,-11.431281475929715
"[BC,[B,mulnn,[B,[subnn,0],[B,I,I]]],[S,[K,subnn,1],getStripe]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[BC,[B,mulnn,[S,[K,mulnn,1],[B,I,I]]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[CS,[BB,mulnn,[BB,getDot,[BK,I,I]]],[S,[K,subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-16.283311739849335
"[SC,[KB,mulnn,[S,[K,subnn,3],[B,I,I]]],getDot]",egg_num,num,program,0.0,4.0,-12.124428656489664
"[SB,[B,mulnn,getDot],[BC,[K,subnn,3],getDot]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[SC,[KB,mulnn,[B,I,I]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[CB,[B,subnn,[S,[B,mulnn,getStripe],getDot]],[C,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,1.0,-15.302482486837608
"[SC,[KB,mulnn,[B,[subnn,3],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SK,[B,mulnn,[B,[subnn,4],getStripe]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-14.139331677031928
"[SC,[BK,mulnn,[B,[mulnn,1],getDot]],[C,[B,subnn,getStripe],1]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SS,[BK,mulnn,[C,[B,subnn,getStripe],1]],[BK,getDot,I]]",egg_num,num,program,0.0,3.0,-12.817575837049608
"[SB,[B,mulnn,[B,[subnn,3],getDot]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,2.0,-14.2038701981695
"[SK,[B,mulnn,[C,[B,subnn,getStripe],1]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,2.0,-14.832478857591871
"[BC,[B,mulnn,[B,[subnn,3],[B,I,I]]],[S,[K,addnn,0],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[CC,[BB,subnn,[SC,[BK,mulnn,getDot],[C,[B,subnn,getStripe],1]]],0]",egg_num,num,program,0.0,1.0,-18.2982147603916
"[CB,[B,mulnn,[C,[B,subnn,getDot],3]],[B,[subnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[KS,[B,mulnn,[B,[subnn,3],[B,I,I]]],[S,[K,addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[SK,[B,mulnn,[B,[subnn,3],getDot]],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,1.0,-14.139331677031928
"[BC,[B,mulnn,[S,[K,addnn,0],[B,I,I]]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]",egg_num,num,program,0.0,2.0,-13.287579466295345
"[SC,[KB,mulnn,[B,[subnn,0],[B,I,I]]],[C,[B,subnn,getDot],3]]",egg_num,num,program,0.0,2.0,-16.218773218711764
"[SB,[B,mulnn,[S,[K,subnn,3],getDot]],[BC,[K,mulnn,1],getDot]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[SK,[B,mulnn,[S,[K,mulnn,1],getDot]],[C,[B,subnn,getStripe],1]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[KS,[B,mulnn,[B,[subnn,3],[B,I,I]]],[B,I,I]]",egg_num,num,program,0.0,3.0,-11.43128147592972
"[SC,[BK,mulnn,[S,[K,subnn,3],getDot]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[CS,[BK,mulnn,[B,[subnn,3],getDot]],[B,[mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SC,[BK,mulnn,[B,[subnn,1],getStripe]],[S,[K,subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SC,[KB,mulnn,[B,[subnn,3],[B,I,I]]],getDot]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[SS,[KB,mulnn,[C,[B,addnn,[B,I,I]],0]],[BC,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-18.2982147603916
"[SK,[B,mulnn,[S,[K,subnn,3],getDot]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[CS,[BB,mulnn,[CB,[K,subnn,3],[B,I,I]]],[B,I,I]]",egg_num,num,program,0.0,1.0,-14.2038701981695
"[SB,[B,mulnn,[C,[B,subnn,getStripe],1]],[KB,I,I]]",egg_num,num,program,0.0,1.0,-12.81757583704961
"[SS,[KK,mulnn,1],[SC,[BK,mulnn,[B,getDot,I]],[B,[subnn,3],getDot]]]",egg_num,num,program,0.0,1.0,-18.2982147603916
"[SS,[BK,mulnn,[B,getDot,I]],[KS,[K,subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-14.2038701981695
"[SB,[B,mulnn,[B,getDot,I]],[SK,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-12.817575837049608
"[SK,[B,mulnn,[B,[subnn,4],getStripe]],[C,[B,subnn,getStripe],1]]",egg_num,num,program,0.0,1.0,-14.832478857591871
"[SS,[KB,mulnn,[S,[K,subnn,3],[B,I,I]]],[KB,[addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-18.2982147603916
"[CS,[BB,mulnn,[SK,[K,subnn,3],getDot]],[C,[B,mulnn,[B,I,I]],1]]",egg_num,num,program,0.0,1.0,-18.2982147603916
"[SC,[BB,mulnn,[CK,[B,addnn,getDot],0]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[SS,[BB,mulnn,[BK,[subnn,3],getDot]],[KB,I,I]]",egg_num,num,program,0.0,1.0,-14.2038701981695
"[CS,[BK,mulnn,[B,[subnn,3],getDot]],[B,I,I]]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[SB,[B,mulnn,[B,[subnn,3],getDot]],[BC,[K,mulnn,1],getDot]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[CB,[B,mulnn,[B,[subnn,3],getDot]],[C,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[CS,[KB,mulnn,[B,[subnn,3],[B,I,I]]],[B,I,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SC,[BK,mulnn,[B,getDot,I]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-11.431281475929715
"[SS,[BB,mulnn,[BC,[K,subnn,3],getDot]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,1.0,-16.97645892040928
"[SB,[B,mulnn,getDot],[KB,[subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SC,[BB,mulnn,[SK,[K,mulnn,1],getDot]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[CS,[BK,subnn,[C,[B,mulnn,getDot],3]],[S,[B,mulnn,[B,I,I]],[B,I,I]]]",egg_num,num,program,0.0,1.0,-16.6887768479575
"[BC,[B,mulnn,[B,[mulnn,1],[B,I,I]]],[C,[B,subnn,getStripe],1]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SB,[B,mulnn,[C,[B,addnn,getDot],0]],[CK,[B,subnn,getStripe],1]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[SB,[B,mulnn,[B,[subnn,1],getStripe]],[BK,[subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SB,[B,addnn,[C,[B,subnn,getStripe],4]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,1.0,-16.6887768479575
"[SS,[BK,mulnn,[B,[subnn,3],getDot]],[CC,[BK,mulnn,getDot],1]]",egg_num,num,program,0.0,1.0,-17.605067579831655
"[SC,[BB,mulnn,[BK,[subnn,3],getDot]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-12.817575837049608
"[BC,[B,mulnn,[C,[B,subnn,[B,I,I]],3]],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SS,[BB,mulnn,[BK,getDot,I]],[BK,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-13.510723017609552
"[BC,[B,mulnn,[S,[K,subnn,3],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[SB,[B,mulnn,[S,[K,addnn,0],getDot]],[CC,[BK,subnn,getStripe],1]]",egg_num,num,program,0.0,1.0,-17.605067579831655
"[SC,[BB,mulnn,[KB,I,I]],[S,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-13.510723017609552
"[SC,[BB,mulnn,[SK,[K,addnn,0],getDot]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[SK,[B,mulnn,[B,[addnn,0],getDot]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,2.0,-14.139331677031928
"[SC,[KB,mulnn,[B,[subnn,3],[B,I,I]]],[S,[K,mulnn,1],getDot]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[SK,[B,mulnn,[B,[subnn,3],getDot]],[C,[B,subnn,getDot],0]]",egg_num,num,program,0.0,2.0,-14.832478857591871
