terms,arg_types,return_type,type,is_init,count,comp_lp
"[SS,[BK,mulnn,getStripe],[SC,[BB,subnn,[KB,I,I]],getDot]]",egg_num,num,program,0.0,1.0,-14.673873827415234
"[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],getStripe]",egg_num,num,program,0.0,5.0,-13.287579466295345
"[SC,[BB,mulnn,[CB,[B,addnn,[B,[subnn,0],getDot]],[B,I,I]]],[B,getStripe,I]]",egg_num,num,program,0.0,3.0,-17.381924028517442
"[BB,[mulnn,1],[SS,[BK,mulnn,getStripe],[BC,[B,addnn,[B,I,I]],[S,[K,subnn,0],getDot]]]]",egg_num,num,program,0.0,1.0,-22.86256295185944
"[SB,[K,mulnn,1],[SB,[K,mulnn,1],[SS,[BK,addnn,[B,[mulnn,0],getDot]],[SB,[B,mulnn,[K,[addnn,0],1]],[SB,[B,mulnn,getStripe],[BC,[B,addnn,[B,I,I]],[S,[K,subnn,0],getDot]]]]]]]",egg_num,num,program,0.0,1.0,-49.34946683669524
"[SC,[BB,mulnn,[BK,[subnn,4],[S,[B,addnn,getStripe],getDot]]],getStripe]",egg_num,num,program,0.0,4.0,-15.995629667397557
"[BS,[B,mulnn,[S,[K,subnn,4],[B,I,I]]],[BC,[B,subnn,[B,I,I]],[B,[addnn,0],getDot]]]",egg_num,num,program,0.0,1.0,-21.476268590739544
"[BS,[K,addnn,0],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,2.0,-18.768218389637333
"[SS,[BK,mulnn,[B,getStripe,I]],[SC,[KB,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,2.0,-13.980726646855288
"[BB,[addnn,0],[SS,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],[BK,getStripe,I]]]",egg_num,num,program,0.0,4.0,-19.46136557019728
"[SS,[BK,mulnn,[K,getDot,Egg(S1,O1)]],[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,1.0,-22.45709784375127
"[BS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,3.0,-16.6887768479575
"[SC,[BB,mulnn,[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]],[K,getStripe,Egg(S1,O2)]]",egg_num,num,program,0.0,1.0,-22.45709784375127
"[BB,[addnn,0],[SC,[BB,mulnn,[SC,[KB,subnn,[B,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,2.0,-18.768218389637337
"[BS,[B,mulnn,[K,getStripe,Egg(S1,O3)]],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,3.0,-21.07080348263138
"[SS,[BB,mulnn,[BB,getStripe,[BK,I,I]]],[BC,[K,subnn,4],[S,[B,addnn,getStripe],getDot]]]",egg_num,num,program,0.0,3.0,-20.84765993131717
"[CC,[BB,mulnn,[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]],1]",egg_num,num,program,0.0,1.0,-19.46136557019728
"[SC,[BB,mulnn,[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]],[K,[subnn,1],0]]",egg_num,num,program,0.0,1.0,-22.862562951859434
"[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[BC,[K,subnn,4],[S,[B,addnn,getStripe],getDot]]]],[C,[B,mulnn,getStripe],0]]",egg_num,num,program,0.0,1.0,-26.733763962767327
"[BS,[B,addnn,[K,getDot,Egg(S3,O0)]],[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,1.0,-21.763950663191327
"[BS,[K,addnn,0],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,12.0,-18.07507120907739
"[BB,[addnn,0],[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,[mulnn,1],[B,I,I]]],[B,getDot,I]]]]",egg_num,num,program,0.0,2.0,-22.86256295185944
"[CC,[BB,subnn,[SS,[BK,mulnn,[K,getStripe,Egg(S1,O0)]],[SS,[BK,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]]],0]",egg_num,num,program,0.0,1.0,-30.0171783087731
"[SB,[B,mulnn,[B,[addnn,0],getStripe]],[SC,[KB,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,3.0,-16.6887768479575
"[SB,[B,mulnn,getStripe],[BC,[K,subnn,4],[S,[B,addnn,getDot],getStripe]]]",egg_num,num,program,0.0,1.0,-15.995629667397557
"[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[S,[B,mulnn,getDot],getStripe]]",egg_num,num,program,0.0,1.0,-16.46563329664329
"[BS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[BS,[B,subnn,[B,I,I]],[BC,[K,mulnn,1],getDot]]]",egg_num,num,program,0.0,3.0,-22.862562951859434
"[CS,[BB,addnn,[SS,[BK,mulnn,[C,[B,addnn,getStripe],0]],[BC,[B,subnn,[B,I,I]],getDot]]],[C,[K,mulnn,0],2]]",egg_num,num,program,0.0,1.0,-29.036349055761374
"[SB,[B,mulnn,[S,[K,addnn,0],getStripe]],[BC,[B,subnn,[B,I,I]],[B,getDot,I]]]",egg_num,num,program,0.0,1.0,-17.381924028517446
"[CC,[BB,addnn,[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]],0]",egg_num,num,program,0.0,4.0,-19.46136557019728
"[BB,[mulnn,1],[SS,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],[BK,getStripe,I]]]",egg_num,num,program,0.0,1.0,-19.46136557019728
"[BB,[mulnn,1],[SS,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],[CK,[B,mulnn,getStripe],1]]]",egg_num,num,program,0.0,2.0,-24.24885731297933
"[BB,[mulnn,1],[SS,[BK,mulnn,[B,getStripe,I]],[SC,[BB,subnn,[KB,I,I]],getDot]]]",egg_num,num,program,0.0,2.0,-20.84765993131717
"[SS,[KB,mulnn,[K,getStripe,Egg(S1,O0)]],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,1.0,-21.763950663191324
"[SS,[BK,mulnn,[C,[B,mulnn,getStripe],1]],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,2.0,-17.381924028517446
"[SB,[B,mulnn,[K,getDot,Egg(S1,O1)]],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,1.0,-21.07080348263138
"[SC,[BB,mulnn,[SC,[KB,subnn,[B,I,I]],[B,getDot,I]]],[C,[B,mulnn,getStripe],1]]",egg_num,num,program,0.0,1.0,-18.768218389637333
"[BB,[mulnn,1],[SB,[B,mulnn,getStripe],[SK,[B,subnn,[B,[subnn,4],getDot]],[B,getStripe,I]]]]",egg_num,num,program,0.0,1.0,-21.476268590739544
"[SB,[B,mulnn,getStripe],[CC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],1]]",egg_num,num,program,0.0,1.0,-18.768218389637333
"[SC,[BB,mulnn,[SC,[KB,subnn,[B,I,I]],getDot]],[C,[B,mulnn,getStripe],1]]",egg_num,num,program,0.0,2.0,-18.07507120907739
"[SC,[BB,mulnn,[CC,[BB,subnn,[SC,[KB,subnn,[B,I,I]],[B,getDot,I]]],0]],getStripe]",egg_num,num,program,0.0,1.0,-20.84765993131717
"[SS,[BB,mulnn,[BK,[subnn,4],[S,[B,addnn,getStripe],getDot]]],[BK,getStripe,I]]",egg_num,num,program,0.0,6.0,-17.381924028517446
"[BB,[addnn,0],[SB,[B,mulnn,[C,[B,subnn,getStripe],0]],[BC,[B,addnn,[B,I,I]],[B,[subnn,0],getDot]]]]",egg_num,num,program,0.0,1.0,-26.263760333521592
"[BB,[addnn,0],[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,11.0,-18.07507120907739
"[SS,[BB,mulnn,[BK,getStripe,I]],[BC,[B,subnn,[B,I,I]],[B,getDot,I]]]",egg_num,num,program,0.0,3.0,-14.673873827415235
"[CC,[BB,addnn,[BS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[SB,[B,subnn,[B,[subnn,4],getDot]],[BK,getStripe,I]]]],0]",egg_num,num,program,0.0,2.0,-28.343201875201427
"[SB,[K,addnn,0],[SS,[BK,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,2.0,-19.46136557019728
"[BS,[K,mulnn,1],[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,6.0,-18.768218389637337
"[CC,[BB,mulnn,[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],getStripe]],1]",egg_num,num,program,0.0,2.0,-20.154512750757227
"[SB,[B,mulnn,getStripe],[SK,[B,subnn,[B,[subnn,4],getStripe]],getDot]]",egg_num,num,program,0.0,1.0,-15.30248248683761
"[BS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[BB,[mulnn,1],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,1.0,-22.16941577129949
"[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],[C,[B,addnn,getDot],0]]]",egg_num,num,program,0.0,1.0,-17.381924028517446
"[BB,[mulnn,1],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],getStripe]]",egg_num,num,program,0.0,1.0,-18.768218389637337
"[SB,[K,addnn,0],[SS,[BK,mulnn,[K,[mulnn,1],1]],[SS,[BK,addnn,[B,[mulnn,0],getStripe]],[SC,[BB,addnn,[SB,[B,mulnn,getStripe],[BC,[B,addnn,[B,I,I]],[S,[K,subnn,0],getDot]]]],[K,getDot,Egg(S1,O0)]]]]]",egg_num,num,program,0.0,2.0,-53.73149347136912
"[CC,[BB,addnn,[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]],0]",egg_num,num,program,0.0,2.0,-19.46136557019728
"[BB,[addnn,0],[BB,[mulnn,1],[SC,[BB,mulnn,[SK,[B,subnn,[B,[subnn,4],getDot]],getStripe]],getStripe]]]",egg_num,num,program,0.0,1.0,-26.95690751408154
"[SC,[BB,mulnn,[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]],[K,getStripe,Egg(S1,O3)]]",egg_num,num,program,0.0,1.0,-22.45709784375127
"[BB,[addnn,0],[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,1.0,-18.07507120907739
"[BB,[mulnn,1],[SB,[B,mulnn,[S,[K,addnn,0],getStripe]],[BC,[B,subnn,[B,I,I]],[B,getDot,I]]]]",egg_num,num,program,0.0,1.0,-22.86256295185944
"[SB,[B,mulnn,[K,[addnn,0],1]],[BB,[mulnn,1],[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]]]",egg_num,num,program,0.0,1.0,-28.343201875201427
"[SB,[B,mulnn,[K,getStripe,Egg(S1,O3)]],[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,1.0,-21.763950663191327
"[SS,[BK,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,1.0,-13.287579466295345
"[CC,[BB,addnn,[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]],0]",egg_num,num,program,0.0,4.0,-18.768218389637337
"[CC,[BB,addnn,[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]],0]",egg_num,num,program,0.0,2.0,-19.46136557019728
"[CC,[BB,mulnn,[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]],1]",egg_num,num,program,0.0,1.0,-19.46136557019728
"[BS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[SB,[B,subnn,[B,[subnn,4],getDot]],[BK,getStripe,I]]]",egg_num,num,program,0.0,2.0,-21.476268590739544
"[SB,[B,mulnn,getStripe],[BB,[addnn,0],[CB,[B,addnn,[S,[K,subnn,0],getDot]],[B,I,I]]]]",egg_num,num,program,0.0,1.0,-22.16941577129949
"[BB,[addnn,0],[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,13.0,-18.07507120907739
"[BB,[mulnn,1],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,3.0,-18.07507120907739
"[SS,[BK,addnn,[S,[B,subnn,getStripe],getStripe]],[SS,[BK,mulnn,[K,[subnn,4],3]],[BS,[K,addnn,0],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[B,[addnn,0],getDot]]]]]",egg_num,num,program,0.0,1.0,-44.33883154259898
"[BB,[addnn,0],[SS,[BK,mulnn,getStripe],[SS,[BK,subnn,[B,[subnn,4],getStripe]],[BK,getDot,I]]]]",egg_num,num,program,0.0,4.0,-23.555710132419385
"[SB,[B,mulnn,[C,[B,addnn,getStripe],0]],[SC,[KB,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,1.0,-17.381924028517446
"[SS,[KK,addnn,0],[BB,[mulnn,1],[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]]]",egg_num,num,program,0.0,1.0,-24.942004493539272
"[SS,[KK,addnn,0],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,6.0,-18.768218389637337
"[SB,[K,mulnn,1],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,8.0,-18.768218389637337
"[BS,[K,mulnn,1],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,3.0,-18.768218389637337
"[SB,[B,mulnn,[C,[B,subnn,getStripe],0]],[BC,[B,addnn,[B,I,I]],[B,[subnn,0],getDot]]]",egg_num,num,program,0.0,2.0,-20.7831214101796
"[BS,[K,addnn,0],[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,2.0,-18.768218389637337
"[SB,[B,mulnn,getStripe],[SK,[K,subnn,4],[S,[B,addnn,getStripe],getDot]]]",egg_num,num,program,0.0,1.0,-15.995629667397557
"[SB,[B,addnn,[K,[mulnn,0],1]],[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,2.0,-22.86256295185944
