terms,arg_types,return_type,type,is_init,count,comp_lp
"[SS,[KK,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,2.0,-19.46136557019728
"[BB,[mulnn,1],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],getDot]]",egg_num,num,program,0.0,12.0,-18.07507120907739
"[BS,[B,subnn,[B,I,I]],[SB,[B,subnn,getDot],[CS,[BB,mulnn,[SK,[K,subnn,4],getStripe]],[B,[subnn,3],[B,I,I]]]]]",egg_num,num,program,0.0,8.0,-28.81320550444716
"[SC,[BB,subnn,[SS,[BK,mulnn,getStripe],[KB,I,I]]],[B,[addnn,0],getDot]]",egg_num,num,program,0.0,8.0,-18.768218389637337
"[SS,[KB,addnn,[K,[addnn,0],0]],[SC,[BB,addnn,[SS,[BB,subnn,[SC,[BB,mulnn,[KB,I,I]],getStripe]],[BK,getDot,I]]],[K,[subnn,1],1]]]",egg_num,num,program,0.0,2.0,-37.9827238819031
"[SS,[KB,addnn,[K,getDot,Egg(S2,O0)]],[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[BB,getDot,[BK,I,I]]]]",egg_num,num,program,0.0,2.0,-26.61598092711094
"[SS,[KK,mulnn,1],[SS,[BK,addnn,[S,[K,subnn,0],getDot]],[CB,[B,mulnn,getStripe],[B,I,I]]]]",egg_num,num,program,0.0,4.0,-24.24885731297933
"[SS,[BB,addnn,[KB,[mulnn,0],[B,I,I]]],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],getDot]]",egg_num,num,program,0.0,4.0,-24.718860942225056
"[BB,[subnn,3],[SS,[KK,subnn,3],[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],getDot]]]",egg_num,num,program,0.0,3.0,-26.32829885465916
"[BS,[K,addnn,0],[SB,[B,addnn,[B,[mulnn,0],getStripe]],[BB,[addnn,0],[CS,[BB,addnn,[BS,[K,addnn,0],[BS,[K,mulnn,1],[SS,[KK,addnn,0],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]]]]],[S,[K,mulnn,0],[B,I,I]]]]]]",egg_num,num,program,0.0,3.0,-64.93963139598462
"[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[CK,[B,addnn,getDot],0]]",egg_num,num,program,0.0,2.0,-18.768218389637337
"[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],getDot]",egg_num,num,program,0.0,10.0,-12.594432285735396
"[CC,[BB,mulnn,[SS,[KK,mulnn,1],[BS,[K,mulnn,1],[SC,[BB,subnn,[SS,[BK,mulnn,getStripe],[KB,I,I]]],[S,[K,addnn,0],getDot]]]]],1]",egg_num,num,program,0.0,2.0,-39.36901824302298
"[SB,[B,addnn,[S,[K,subnn,0],getDot]],[SC,[KB,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,1.0,-17.381924028517446
"[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[S,[K,mulnn,1],getDot]]",egg_num,num,program,0.0,3.0,-18.07507120907739
"[SB,[B,mulnn,[K,getStripe,Egg(S1,O3)]],[SB,[B,mulnn,[K,[subnn,1],0]],[BB,[addnn,0],[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[B,[addnn,0],getDot]]]]]",egg_num,num,program,0.0,7.0,-42.99335917599935
"[BB,[addnn,0],[SC,[BB,mulnn,[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]],[C,[K,subnn,4],3]]]",egg_num,num,program,0.0,2.0,-30.42264341688126
"[SS,[BK,addnn,[K,getDot,Egg(S3,O0)]],[BS,[K,mulnn,1],[BS,[K,mulnn,1],[BB,[mulnn,1],[BB,[addnn,0],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]]]]]]",egg_num,num,program,0.0,1.0,-46.45909507879907
"[BB,[mulnn,1],[SB,[K,mulnn,1],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]]]",egg_num,num,program,0.0,1.0,-24.942004493539272
"[BS,[K,mulnn,1],[BS,[K,mulnn,1],[BB,[mulnn,1],[BB,[addnn,0],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]]]]]",egg_num,num,program,0.0,5.0,-36.5964295207832
"[BB,[addnn,0],[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[B,[addnn,0],getDot]]]",egg_num,num,program,0.0,3.0,-23.555710132419385
"[BS,[B,addnn,[K,[subnn,4],4]],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]]",egg_num,num,program,0.0,4.0,-23.55571013241938
"[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,6.0,-16.75331536909507
"[SS,[KK,mulnn,1],[BS,[B,addnn,[K,getDot,Egg(S3,O0)]],[BS,[B,mulnn,[K,getStripe,Egg(S1,O0)]],[SB,[B,addnn,[S,[K,subnn,0],getDot]],[SC,[KB,mulnn,[B,I,I]],getStripe]]]]]",egg_num,num,program,0.0,3.0,-42.58789406789119
"[SS,[BK,addnn,[S,[K,subnn,0],getDot]],[CB,[B,mulnn,getStripe],[B,I,I]]]",egg_num,num,program,0.0,1.0,-17.381924028517446
"[SS,[BB,subnn,[SC,[BB,mulnn,[KB,I,I]],getStripe]],[BK,getDot,I]]",egg_num,num,program,0.0,2.0,-16.060168188535126
"[CS,[BB,subnn,[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[C,[B,addnn,getDot],0]]],[K,[subnn,0],0]]",egg_num,num,program,0.0,8.0,-28.34320187520143
"[SC,[BB,addnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,2.0,-18.075071209077397
"[SB,[B,addnn,[B,[mulnn,0],getDot]],[SB,[K,addnn,0],[SS,[BB,mulnn,[BB,[mulnn,1],[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],[C,[B,addnn,getDot],0]]]],[KK,getDot,Egg(S3,O1)]]]]",egg_num,num,program,0.0,2.0,-49.637148909147015
"[SB,[B,addnn,[B,[subnn,0],getDot]],[SB,[B,mulnn,getStripe],[KB,I,I]]]",egg_num,num,program,0.0,1.0,-17.381924028517446
"[SB,[B,addnn,[K,[subnn,2],2]],[SS,[KK,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]]",egg_num,num,program,0.0,2.0,-29.72949623632132
"[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[B,[addnn,0],getDot]]",egg_num,num,program,0.0,1.0,-18.075071209077397
"[SB,[B,addnn,[B,[mulnn,0],getStripe]],[BB,[addnn,0],[CS,[BB,addnn,[BS,[K,addnn,0],[BS,[K,mulnn,1],[SS,[KK,addnn,0],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]]]]],[S,[K,mulnn,0],[B,I,I]]]]]",egg_num,num,program,0.0,3.0,-58.76584529208269
"[BS,[B,mulnn,[K,getStripe,Egg(S1,O0)]],[SB,[B,addnn,[S,[K,subnn,0],getDot]],[SC,[KB,mulnn,[B,I,I]],getStripe]]]",egg_num,num,program,0.0,6.0,-26.55144240597337
"[SS,[BK,mulnn,[K,[addnn,0],1]],[BS,[B,addnn,[K,[subnn,4],4]],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]]]",egg_num,num,program,0.0,1.0,-34.51698797910336
"[BS,[B,addnn,[K,getDot,Egg(S3,O0)]],[BS,[B,mulnn,[K,getStripe,Egg(S1,O0)]],[SB,[B,addnn,[S,[K,subnn,0],getDot]],[SC,[KB,mulnn,[B,I,I]],getStripe]]]]",egg_num,num,program,0.0,2.0,-35.720960783429305
"[SS,[KK,addnn,0],[SB,[K,mulnn,1],[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[BB,getDot,[BK,I,I]]]]]",egg_num,num,program,0.0,2.0,-29.79403475745889
"[BB,[mulnn,1],[SS,[BB,mulnn,[KK,getStripe,Egg(S1,O3)]],[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[BB,getDot,[BK,I,I]]]]]",egg_num,num,program,0.0,2.0,-32.78976703101288
"[SC,[BB,subnn,[SS,[BK,addnn,[S,[K,subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]],[K,getDot,Egg(S2,O0)]]",egg_num,num,program,0.0,1.0,-27.24458958653332
"[SS,[BK,addnn,[K,getDot,Egg(S1,O0)]],[SS,[BK,addnn,[S,[K,subnn,0],getDot]],[CS,[BK,mulnn,getStripe],[B,I,I]]]]",egg_num,num,program,0.0,2.0,-27.937736767093263
"[SS,[BB,addnn,[CB,[B,mulnn,[C,[B,subnn,getStripe],1]],[B,I,I]]],[SC,[KB,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,3.0,-24.02571376166512
"[BS,[B,addnn,[K,getDot,Egg(S3,O0)]],[SB,[K,addnn,0],[BB,[addnn,0],[SS,[KK,addnn,0],[BB,[addnn,0],[SS,[BB,addnn,[SB,[K,addnn,0],[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[CK,[B,addnn,getDot],0]]]],[SC,[KK,mulnn,0],getStripe]]]]]]]",egg_num,num,program,0.0,5.0,-70.93109594309261
"[BS,[B,addnn,[K,[mulnn,0],2]],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]]",egg_num,num,program,0.0,2.0,-24.248857312979325
"[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,2.0,-18.075071209077397
"[BB,[mulnn,1],[CC,[BB,mulnn,[SS,[KK,mulnn,1],[BS,[K,mulnn,1],[SC,[BB,subnn,[SS,[BK,mulnn,getStripe],[KB,I,I]]],[S,[K,addnn,0],getDot]]]]],1]]",egg_num,num,program,0.0,1.0,-44.84965716636497
"[BB,[mulnn,1],[SC,[BB,mulnn,[BS,[B,addnn,[K,getDot,Egg(S2,O0)]],[BB,[mulnn,1],[CS,[BB,subnn,[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[C,[B,addnn,getDot],0]]],[K,[subnn,0],0]]]]],[K,getDot,Egg(S3,O1)]]]",egg_num,num,program,0.0,4.0,-58.33666365735721
"[SB,[B,addnn,[B,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,2.0,-15.995629667397557
"[BS,[K,mulnn,1],[SC,[BB,subnn,[SS,[BK,mulnn,getStripe],[KB,I,I]]],[S,[K,addnn,0],getDot]]]",egg_num,num,program,0.0,2.0,-25.635151674099216
"[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,1.0,-18.07507120907739
"[BB,[addnn,0],[SS,[BB,addnn,[CB,[B,mulnn,[C,[B,subnn,getStripe],1]],[B,I,I]]],[SC,[KB,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,2.0,-29.50635268500711
