,rule,log_prob
0,"mult(stripe(d),stick(d))",-6.068425588244111
1,"sub(mult(add(spot(d),stripe(d)),stick(d)),spot(d))",-14.62175782627622
2,"mult(stick(d),stripe(d))",-6.068425588244111
3,"mult(add(0,add(stripe(d),spot(d))),stick(d))",-14.909439898728001
4,"add(spot(d),mult(stripe(d),stick(d)))",-10.345091707260165
5,"mult(stripe(d),add(stick(d),add(0,mult(spot(d),sub(2,add(3,mult(3,mult(stripe(d),mult(stick(d),sub(stripe(d),stick(d)))))))))))",-45.709148949195715
6,"sub(mult(mult(1,stick(d)),stripe(d)),spot(d))",-14.909439898728001
7,"mult(1,sub(sub(add(mult(add(add(stick(d),spot(d)),2),stripe(d)),0),mult(stripe(d),2)),0))",-37.443498783615375
8,"mult(add(stick(d),spot(d)),stripe(d))",-10.345091707260165
9,"mult(stick(d),sub(stripe(d),0))",-10.632773779711947
10,"mult(add(spot(d),stripe(d)),stick(d))",-10.345091707260165
11,"mult(stick(d),add(add(stripe(d),sub(mult(1,mult(mult(spot(d),mult(spot(d),3)),mult(3,stripe(d)))),0)),0))",-41.720164902631446
