,rule,log_prob
0,"sub(stick(d),spot(d))",-6.068425588244111
1,"add(sub(stick(d),spot(d)),0)",-10.632773779711947
2,"mult(sub(2,sub(spot(d),1)),stripe(d))",-15.197121971179783
3,"sub(add(stick(d),0),spot(d))",-10.632773779711947
4,"sub(stick(d),add(0,spot(d)))",-10.632773779711947
5,"sub(3,spot(d))",-6.3561076606958915
6,"sub(add(2,stripe(d)),spot(d))",-10.632773779711945
7,"sub(2,sub(sub(add(spot(d),add(3,1)),2),mult(add(mult(spot(d),0),stripe(d)),stick(d))))",-37.44349878361538
8,"add(sub(mult(0,2),spot(d)),add(2,stripe(d)))",-19.76147016264762
9,"mult(add(stripe(d),0),sub(add(add(0,2),2),add(1,spot(d))))",-28.890166545583277
10,"sub(0,sub(sub(sub(spot(d),0),1),mult(2,stripe(d))))",-24.325818354115455
11,"sub(stick(d),mult(1,spot(d)))",-10.632773779711947
12,"sub(3,mult(spot(d),1))",-10.920455852163728
13,"sub(add(stripe(d),add(2,0)),spot(d))",-15.197121971179783
14,"sub(sub(sub(add(2,3),2),spot(d)),0)",-20.0491522350994
15,"mult(sub(3,spot(d)),1)",-10.920455852163727
16,"add(sub(sub(sub(1,2),spot(d)),mult(1,stripe(d))),add(3,2))",-28.890166545583284
17,"sub(add(1,2),spot(d))",-10.920455852163728
18,"add(sub(stripe(d),mult(sub(add(2,spot(d)),3),add(stripe(d),stripe(d)))),spot(d))",-28.027120328227937
19,"add(sub(stick(d),add(1,spot(d))),stripe(d))",-14.909439898728001
20,"sub(add(add(add(stick(d),2),1),stripe(d)),add(mult(1,add(spot(d),stripe(d))),stick(d)))",-32.59146851969577
21,"add(stripe(d),sub(2,spot(d)))",-10.632773779711947
22,"sub(sub(stick(d),spot(d)),mult(0,spot(d)))",-14.909439898728001
23,"sub(add(0,3),spot(d))",-10.920455852163727
24,"sub(add(stripe(d),2),spot(d))",-10.632773779711945
25,"add(add(sub(spot(d),add(spot(d),spot(d))),2),1)",-19.47378809019584
26,"mult(add(sub(3,add(spot(d),stripe(d))),stripe(d)),stripe(d))",-19.186106017744056
27,"add(mult(add(mult(1,2),add(sub(3,add(stripe(d),mult(add(2,mult(0,mult(spot(d),stripe(d)))),stick(d)))),1)),spot(d)),stick(d))",-50.56117921311534
28,"sub(sub(sub(sub(0,sub(sub(stick(d),3),add(3,stripe(d)))),sub(add(spot(d),stick(d)),add(stick(d),3))),sub(2,stripe(d))),3)",-50.56117921311533
