,rule,log_prob
0,"mult(stripe(d),stick(d))",-6.068425588244111
1,"mult(add(0,stick(d)),stripe(d))",-10.632773779711947
2,"sub(mult(stripe(d),add(mult(1,stick(d)),spot(d))),mult(spot(d),spot(d)))",-23.46277213676011
3,"mult(add(mult(mult(sub(3,stick(d)),sub(stick(d),stick(d))),1),stripe(d)),stick(d))",-28.02712032822794
4,"mult(sub(stripe(d),spot(d)),stick(d))",-10.345091707260165
5,"mult(add(sub(1,mult(spot(d),stick(d))),mult(0,2)),mult(stripe(d),stick(d)))",-28.31480240067972
6,"mult(stick(d),stripe(d))",-6.068425588244111
7,"add(mult(spot(d),stick(d)),sub(mult(stripe(d),stick(d)),0))",-19.186106017744056
8,"add(mult(stripe(d),stick(d)),sub(3,3))",-15.197121971179783
9,"mult(add(stripe(d),0),sub(0,sub(0,stick(d))))",-19.76147016264762
10,"sub(2,sub(sub(add(spot(d),add(3,1)),2),mult(add(mult(spot(d),0),stripe(d)),stick(d))))",-37.44349878361538
11,"add(spot(d),mult(stripe(d),stick(d)))",-10.345091707260165
12,"mult(add(stripe(d),spot(d)),stick(d))",-10.345091707260165
13,"sub(mult(mult(stripe(d),add(sub(stick(d),spot(d)),spot(d))),2),mult(stick(d),stripe(d)))",-27.73943825577616
14,"mult(add(mult(1,sub(mult(2,2),0)),sub(mult(mult(spot(d),3),add(stripe(d),sub(add(3,sub(stripe(d),3)),stripe(d)))),add(stick(d),0))),stick(d))",-59.68987559605099
15,"mult(add(stick(d),0),stripe(d))",-10.632773779711947
16,"mult(sub(stripe(d),spot(d)),add(stick(d),0))",-14.909439898728001
17,"mult(mult(stripe(d),1),stick(d))",-10.632773779711947
18,"mult(mult(stick(d),stripe(d)),sub(1,spot(d)))",-14.909439898728001
19,"mult(mult(1,stick(d)),stripe(d))",-10.632773779711947
20,"add(add(mult(stripe(d),stick(d)),0),mult(3,0))",-19.761470162647615
21,"add(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
22,"mult(sub(stripe(d),mult(spot(d),spot(d))),stick(d))",-14.62175782627622
23,"mult(sub(stripe(d),add(spot(d),0)),stick(d))",-14.909439898728001
