,rule,log_prob
0,"mult(stick(d),sub(3,stripe(d)))",-10.632773779711947
1,"mult(stick(d),sub(add(stripe(d),0),sub(mult(stripe(d),2),3)))",-24.038136281663665
2,"sub(mult(stick(d),spot(d)),stripe(d))",-10.345091707260165
3,"sub(mult(spot(d),stripe(d)),stripe(d))",-10.345091707260165
4,"mult(sub(2,sub(3,spot(d))),stripe(d))",-15.197121971179783
5,"sub(mult(spot(d),stick(d)),stick(d))",-10.345091707260165
6,"sub(mult(mult(1,stripe(d)),spot(d)),stick(d))",-14.909439898728001
7,"mult(mult(stick(d),sub(3,stick(d))),1)",-15.197121971179783
8,"sub(mult(stripe(d),spot(d)),stripe(d))",-10.345091707260165
9,"mult(add(sub(sub(spot(d),0),sub(3,1)),1),stripe(d))",-24.325818354115448
10,"mult(stick(d),add(2,sub(1,stripe(d))))",-15.197121971179783
11,"add(mult(sub(spot(d),2),stick(d)),stripe(d))",-14.909439898728001
12,"mult(stick(d),sub(3,stick(d)))",-10.632773779711947
13,"mult(sub(3,stripe(d)),stripe(d))",-10.632773779711945
14,"sub(mult(stick(d),spot(d)),stick(d))",-10.345091707260165
15,"mult(sub(add(add(2,sub(3,3)),1),add(0,stick(d))),stripe(d))",-28.89016654558328
16,"mult(mult(stick(d),add(sub(3,stripe(d)),sub(spot(d),spot(d)))),1)",-23.75045420921189
17,"sub(stripe(d),mult(sub(add(spot(d),stick(d)),add(spot(d),2)),stripe(d)))",-23.46277213676011
18,"sub(mult(mult(stripe(d),sub(spot(d),0)),1),stick(d))",-19.473788090195836
19,"add(0,mult(sub(3,stripe(d)),stick(d)))",-15.197121971179783
20,"mult(stick(d),add(add(sub(0,mult(stick(d),1)),2),1))",-24.325818354115448
21,"mult(sub(spot(d),1),stripe(d))",-10.632773779711947
22,"mult(stripe(d),sub(add(sub(2,stripe(d)),add(2,sub(3,stripe(d)))),spot(d)))",-28.31480240067972
23,"add(stripe(d),sub(mult(2,stick(d)),add(mult(stripe(d),stick(d)),0)))",-23.750454209211885
24,"add(mult(stripe(d),spot(d)),sub(0,stick(d)))",-14.909439898728001
25,"sub(sub(mult(stripe(d),spot(d)),stick(d)),0)",-14.909439898728001
26,"sub(mult(add(0,stick(d)),spot(d)),stripe(d))",-14.909439898728001
27,"mult(stripe(d),sub(spot(d),1))",-10.632773779711947
28,"mult(sub(spot(d),1),stick(d))",-10.632773779711947
29,"sub(spot(d),add(3,sub(1,mult(spot(d),stick(d)))))",-19.47378809019584
30,"mult(stripe(d),mult(sub(3,stripe(d)),1))",-15.197121971179783
31,"mult(sub(3,stick(d)),stick(d))",-10.632773779711947
32,"sub(mult(stripe(d),spot(d)),stick(d))",-10.345091707260165
