,rule,log_prob
0,"mult(stick(d),stripe(d))",-6.068425588244111
1,"mult(add(0,stick(d)),stripe(d))",-10.632773779711945
2,"mult(add(0,stick(d)),add(stick(d),sub(stripe(d),stick(d))))",-19.186106017744056
3,"mult(sub(stripe(d),mult(0,stripe(d))),stick(d))",-14.909439898728001
4,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
5,"mult(stripe(d),stick(d))",-6.068425588244111
6,"mult(stripe(d),sub(stick(d),add(0,spot(d))))",-14.909439898728001
7,"mult(mult(stick(d),mult(1,mult(stripe(d),add(add(0,1),0)))),1)",-28.890166545583284
8,"sub(mult(stick(d),stripe(d)),0)",-10.632773779711947
9,"mult(stick(d),add(mult(stripe(d),1),0))",-15.197121971179783
10,"sub(sub(add(spot(d),mult(add(mult(add(0,stick(d)),stripe(d)),stick(d)),1)),stick(d)),0)",-32.59146851969577
11,"mult(stripe(d),sub(stick(d),spot(d)))",-10.345091707260165
12,"mult(stick(d),add(add(mult(0,1),stripe(d)),sub(spot(d),0)))",-24.038136281663668
13,"mult(stick(d),mult(1,stripe(d)))",-10.632773779711947
14,"add(sub(spot(d),0),mult(stick(d),stripe(d)))",-14.909439898728001
15,"mult(stripe(d),add(stick(d),mult(spot(d),add(spot(d),2))))",-19.186106017744056
16,"add(mult(add(stripe(d),spot(d)),stick(d)),mult(stick(d),0))",-19.186106017744056
17,"mult(add(stripe(d),0),stick(d))",-10.632773779711947
18,"mult(add(spot(d),sub(mult(2,stick(d)),stick(d))),sub(sub(stripe(d),0),spot(d)))",-28.02712032822794
19,"mult(stick(d),add(0,stripe(d)))",-10.632773779711947
20,"add(mult(stripe(d),stick(d)),0)",-10.632773779711947
21,"mult(stick(d),add(stripe(d),0))",-10.632773779711947
22,"add(0,mult(stick(d),stripe(d)))",-10.632773779711945
23,"mult(stick(d),sub(add(sub(stripe(d),1),1),spot(d)))",-19.473788090195836
24,"mult(add(spot(d),stripe(d)),stick(d))",-10.345091707260165
25,"add(spot(d),mult(add(sub(spot(d),spot(d)),stick(d)),mult(add(stripe(d),spot(d)),1)))",-27.73943825577616
26,"mult(sub(stripe(d),0),stick(d))",-10.632773779711947
27,"add(mult(stripe(d),stick(d)),0)",-10.632773779711945
28,"mult(stick(d),sub(mult(2,stripe(d)),stripe(d)))",-14.909439898728001
29,"mult(stick(d),add(spot(d),stripe(d)))",-10.345091707260165
30,"mult(add(add(mult(add(stick(d),spot(d)),spot(d)),mult(spot(d),0)),stick(d)),stripe(d))",-27.739438255776157
31,"mult(sub(stripe(d),mult(spot(d),mult(sub(2,0),3))),stick(d))",-24.038136281663665
32,"sub(mult(mult(stick(d),stripe(d)),add(stripe(d),sub(stick(d),3))),0)",-23.750454209211888
33,"mult(stick(d),add(0,add(0,add(stripe(d),spot(d)))))",-19.47378809019584
34,"mult(stick(d),add(stripe(d),add(mult(mult(stripe(d),sub(stick(d),2)),spot(d)),spot(d))))",-27.739438255776157
35,"mult(stripe(d),mult(stick(d),1))",-10.632773779711947
36,"mult(add(0,add(stripe(d),spot(d))),stick(d))",-14.909439898728001
37,"add(sub(mult(stick(d),stripe(d)),0),sub(0,spot(d)))",-19.473788090195836
38,"mult(mult(stick(d),stripe(d)),sub(1,add(spot(d),spot(d))))",-19.186106017744056
39,"mult(stick(d),mult(stripe(d),1))",-10.632773779711947
40,"add(spot(d),mult(stripe(d),stick(d)))",-10.345091707260165
41,"mult(stripe(d),sub(stick(d),mult(spot(d),1)))",-14.909439898728001
42,"mult(sub(spot(d),sub(sub(mult(1,1),stripe(d)),1)),stick(d))",-24.038136281663665
43,"sub(mult(spot(d),mult(3,stick(d))),mult(mult(stick(d),sub(2,3)),stripe(d)))",-28.31480240067972
44,"mult(add(mult(0,1),stick(d)),stripe(d))",-15.197121971179783
45,"mult(sub(stick(d),spot(d)),stripe(d))",-10.345091707260165
46,"mult(mult(stick(d),stripe(d)),1)",-10.632773779711947
47,"add(mult(2,0),mult(stick(d),stripe(d)))",-15.197121971179783
48,"mult(add(stick(d),spot(d)),stripe(d))",-10.345091707260165
49,"sub(add(stripe(d),sub(mult(stick(d),stripe(d)),stripe(d))),sub(add(1,3),add(stick(d),stripe(d))))",-32.303786447243986
50,"mult(stripe(d),sub(mult(stick(d),1),sub(add(0,spot(d)),spot(d))))",-23.750454209211888
51,"mult(add(add(sub(2,add(stripe(d),0)),2),spot(d)),stripe(d))",-24.038136281663665
52,"mult(add(stripe(d),spot(d)),stick(d))",-10.345091707260165
53,"mult(sub(stripe(d),0),stick(d))",-10.632773779711945
54,"mult(stick(d),sub(add(stripe(d),spot(d)),add(sub(3,add(spot(d),3)),spot(d))))",-28.02712032822794
55,"mult(sub(add(0,stick(d)),0),stripe(d))",-15.197121971179783
56,"add(0,mult(stripe(d),stick(d)))",-10.632773779711947
57,"sub(add(0,mult(stripe(d),stick(d))),spot(d))",-14.909439898728001
58,"mult(stripe(d),add(spot(d),mult(sub(1,sub(2,2)),stick(d))))",-24.038136281663665
59,"mult(mult(stick(d),1),stripe(d))",-10.632773779711947
60,"sub(mult(stripe(d),stick(d)),0)",-10.632773779711947
61,"mult(add(spot(d),stick(d)),stripe(d))",-10.345091707260165
62,"add(mult(stripe(d),stick(d)),mult(spot(d),2))",-14.909439898728001
63,"mult(stripe(d),sub(stick(d),mult(spot(d),stick(d))))",-14.62175782627622
64,"add(add(mult(0,stripe(d)),0),mult(stripe(d),stick(d)))",-19.47378809019584
65,"mult(add(0,stick(d)),stripe(d))",-10.632773779711947
66,"mult(stripe(d),add(spot(d),stick(d)))",-10.345091707260165
67,"mult(stick(d),add(mult(1,mult(mult(2,spot(d)),0)),stripe(d)))",-24.03813628166367
68,"sub(mult(add(stick(d),spot(d)),stripe(d)),spot(d))",-14.62175782627622
69,"add(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
70,"mult(mult(1,stripe(d)),stick(d))",-10.632773779711947
71,"mult(stick(d),add(stripe(d),spot(d)))",-10.345091707260165
72,"mult(mult(1,stick(d)),stripe(d))",-10.632773779711947
73,"mult(stripe(d),add(sub(spot(d),mult(spot(d),2)),stick(d)))",-19.186106017744056
