,rule,log_prob
0,"mult(spot(d),add(stripe(d),stick(d)))",-10.345091707260165
1,"mult(spot(d),stick(d))",-6.068425588244111
2,"mult(stick(d),spot(d))",-6.068425588244111
3,"mult(sub(sub(add(stripe(d),spot(d)),0),0),stick(d))",-19.473788090195836
4,"mult(spot(d),mult(1,stick(d)))",-10.632773779711947
5,"sub(mult(0,0),sub(0,mult(stick(d),spot(d))))",-19.76147016264762
6,"mult(spot(d),add(stick(d),stripe(d)))",-10.345091707260165
7,"add(mult(stick(d),spot(d)),stripe(d))",-10.345091707260165
8,"mult(spot(d),add(stick(d),mult(0,spot(d))))",-14.909439898728001
9,"mult(add(add(stripe(d),sub(add(1,spot(d)),1)),mult(stick(d),mult(stick(d),stripe(d)))),stick(d))",-32.30378644724399
10,"mult(add(stick(d),stripe(d)),sub(spot(d),0))",-14.909439898728001
11,"mult(spot(d),add(0,stick(d)))",-10.632773779711947
12,"mult(mult(1,stick(d)),spot(d))",-10.632773779711947
13,"mult(add(stick(d),mult(stripe(d),spot(d))),spot(d))",-14.62175782627622
14,"mult(add(add(sub(0,stripe(d)),stripe(d)),spot(d)),stick(d))",-19.186106017744056
15,"mult(add(spot(d),sub(0,mult(0,2))),stick(d))",-19.761470162647615
16,"mult(sub(spot(d),stripe(d)),add(stripe(d),stick(d)))",-14.62175782627622
17,"mult(mult(spot(d),stick(d)),1)",-10.632773779711947
18,"add(sub(stick(d),stick(d)),mult(add(spot(d),0),stick(d)))",-19.186106017744056
19,"mult(sub(stick(d),sub(stripe(d),0)),spot(d))",-14.909439898728001
20,"sub(mult(spot(d),stick(d)),stripe(d))",-10.345091707260165
21,"mult(stick(d),sub(spot(d),stripe(d)))",-10.345091707260165
22,"mult(stick(d),add(0,spot(d)))",-10.632773779711945
23,"mult(mult(stick(d),1),spot(d))",-10.632773779711947
24,"sub(mult(stick(d),spot(d)),stripe(d))",-10.345091707260165
25,"add(mult(spot(d),stick(d)),add(0,0))",-15.197121971179783
26,"mult(sub(stick(d),mult(spot(d),mult(stripe(d),2))),spot(d))",-19.186106017744056
27,"sub(sub(mult(spot(d),sub(stick(d),mult(stripe(d),0))),stripe(d)),add(stripe(d),stripe(d)))",-27.739438255776157
28,"add(0,mult(stick(d),spot(d)))",-10.632773779711947
29,"mult(mult(spot(d),1),stick(d))",-10.632773779711947
30,"sub(mult(mult(1,stick(d)),spot(d)),0)",-15.197121971179783
31,"mult(stick(d),mult(1,spot(d)))",-10.632773779711947
32,"sub(mult(sub(stick(d),stripe(d)),spot(d)),0)",-14.909439898728001
33,"add(sub(mult(mult(add(sub(stick(d),stick(d)),stick(d)),spot(d)),1),stick(d)),stick(d))",-27.73943825577616
34,"mult(mult(1,stick(d)),add(mult(1,spot(d)),0))",-19.76147016264762
35,"sub(mult(sub(spot(d),stripe(d)),stick(d)),sub(0,stripe(d)))",-19.186106017744056
36,"add(stripe(d),mult(stick(d),spot(d)))",-10.345091707260165
37,"mult(add(spot(d),mult(1,0)),stick(d))",-15.197121971179783
38,"mult(add(stick(d),stripe(d)),spot(d))",-10.345091707260165
39,"mult(add(stripe(d),stick(d)),add(spot(d),stripe(d)))",-14.62175782627622
40,"mult(stick(d),add(spot(d),0))",-10.632773779711947
41,"mult(stick(d),sub(mult(1,mult(spot(d),2)),add(stripe(d),spot(d))))",-23.750454209211888
42,"mult(sub(spot(d),stripe(d)),stick(d))",-10.345091707260165
43,"mult(spot(d),sub(add(stick(d),spot(d)),spot(d)))",-14.62175782627622
44,"add(mult(spot(d),stick(d)),mult(spot(d),stripe(d)))",-14.62175782627622
45,"mult(sub(stick(d),stripe(d)),spot(d))",-10.345091707260165
46,"mult(spot(d),add(1,sub(add(add(stick(d),1),stripe(d)),2)))",-24.038136281663665
47,"mult(spot(d),add(mult(stripe(d),stripe(d)),stick(d)))",-14.62175782627622
48,"mult(stick(d),add(spot(d),stripe(d)))",-10.345091707260165
49,"mult(spot(d),add(add(mult(stripe(d),spot(d)),0),stick(d)))",-19.186106017744056
50,"add(0,mult(spot(d),stick(d)))",-10.632773779711945
51,"mult(spot(d),add(stick(d),mult(mult(stick(d),2),sub(stripe(d),mult(stick(d),0)))))",-28.027120328227937
52,"mult(add(0,spot(d)),add(add(mult(stripe(d),3),0),stick(d)))",-24.038136281663668
53,"add(stripe(d),mult(spot(d),stick(d)))",-10.345091707260165
54,"mult(1,add(0,mult(stick(d),spot(d))))",-15.197121971179781
55,"mult(spot(d),sub(sub(stick(d),0),stripe(d)))",-14.909439898728001
56,"mult(stick(d),add(add(mult(stick(d),0),stripe(d)),spot(d)))",-19.186106017744056
57,"add(mult(stick(d),spot(d)),mult(stripe(d),3))",-14.909439898728001
58,"sub(sub(mult(spot(d),stick(d)),stripe(d)),stripe(d))",-14.62175782627622
59,"add(0,mult(stick(d),sub(sub(add(3,spot(d)),add(3,0)),stripe(d))))",-28.6024844731315
60,"mult(spot(d),sub(stick(d),mult(stripe(d),add(spot(d),sub(stripe(d),stripe(d))))))",-23.17509006430833
61,"mult(add(stripe(d),spot(d)),stick(d))",-10.345091707260165
62,"mult(sub(stick(d),0),spot(d))",-10.632773779711947
63,"sub(stick(d),add(stick(d),mult(stick(d),sub(stripe(d),spot(d)))))",-18.898423945292276
64,"add(mult(mult(1,stick(d)),spot(d)),stripe(d))",-14.909439898728001
65,"mult(mult(stick(d),spot(d)),sub(add(1,stripe(d)),stripe(d)))",-19.186106017744056
66,"mult(spot(d),add(stick(d),sub(3,3)))",-15.197121971179783
67,"mult(add(mult(stripe(d),3),stick(d)),spot(d))",-14.909439898728001
68,"add(mult(0,3),mult(spot(d),stick(d)))",-15.197121971179783
69,"sub(mult(sub(spot(d),1),stick(d)),sub(0,stick(d)))",-19.473788090195836
70,"mult(sub(spot(d),0),stick(d))",-10.632773779711947
71,"mult(spot(d),sub(stick(d),0))",-10.632773779711947
72,"mult(sub(stick(d),mult(0,mult(stripe(d),3))),spot(d))",-19.473788090195836
73,"add(0,mult(spot(d),stick(d)))",-10.632773779711947
74,"mult(stick(d),sub(spot(d),0))",-10.632773779711947
75,"mult(add(0,stick(d)),spot(d))",-10.632773779711945
76,"mult(spot(d),add(mult(spot(d),mult(mult(spot(d),0),spot(d))),stick(d)))",-23.462772136760105
77,"sub(sub(3,mult(spot(d),sub(0,stick(d)))),3)",-19.761470162647615
78,"mult(stick(d),add(stripe(d),spot(d)))",-10.345091707260165
79,"mult(mult(add(0,1),spot(d)),stick(d))",-15.197121971179783
80,"mult(spot(d),add(sub(0,stripe(d)),stick(d)))",-14.909439898728001
81,"mult(spot(d),mult(1,add(mult(2,stripe(d)),stick(d))))",-19.47378809019584
82,"sub(sub(mult(spot(d),stick(d)),sub(mult(spot(d),1),add(2,spot(d)))),2)",-28.314802400679717
83,"mult(mult(1,spot(d)),stick(d))",-10.632773779711947
84,"mult(add(mult(0,3),stick(d)),spot(d))",-15.197121971179783
85,"mult(spot(d),add(sub(stick(d),sub(stick(d),stick(d))),mult(1,stripe(d))))",-23.46277213676011
86,"mult(add(stripe(d),stick(d)),spot(d))",-10.345091707260165
87,"mult(spot(d),sub(stick(d),stripe(d)))",-10.345091707260165
88,"mult(stick(d),mult(spot(d),1))",-10.632773779711947
89,"mult(mult(add(1,0),spot(d)),stick(d))",-15.197121971179783
90,"mult(add(stick(d),0),spot(d))",-10.632773779711947
