,rule,log_prob
0,"mult(spot(d),sub(stripe(d),1))",-10.632773779711947
1,"sub(add(mult(stick(d),stripe(d)),mult(1,stripe(d))),add(stick(d),stripe(d)))",-23.462772136760105
2,"mult(mult(sub(1,sub(2,add(0,stripe(d)))),add(0,1)),spot(d))",-28.890166545583284
3,"sub(mult(add(sub(spot(d),0),0),stripe(d)),mult(spot(d),1))",-24.03813628166367
4,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
5,"sub(mult(stripe(d),stick(d)),stick(d))",-10.345091707260165
6,"mult(mult(1,sub(sub(stripe(d),0),sub(1,0))),spot(d))",-24.325818354115448
7,"sub(mult(stripe(d),spot(d)),add(spot(d),mult(3,0)))",-19.47378809019584
8,"mult(stick(d),sub(0,sub(stick(d),sub(3,0))))",-19.761470162647615
9,"add(sub(mult(stick(d),sub(3,add(spot(d),0))),stick(d)),spot(d))",-23.750454209211888
10,"mult(spot(d),sub(3,spot(d)))",-10.632773779711947
11,"mult(spot(d),add(stripe(d),sub(0,1)))",-15.197121971179783
12,"sub(mult(spot(d),stripe(d)),spot(d))",-10.345091707260165
13,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
14,"sub(mult(stick(d),add(stripe(d),0)),stick(d))",-14.909439898728001
15,"sub(stripe(d),add(mult(sub(spot(d),3),stick(d)),stripe(d)))",-19.186106017744056
16,"mult(sub(3,spot(d)),stick(d))",-10.632773779711947
17,"mult(sub(3,stick(d)),spot(d))",-10.632773779711947
18,"mult(1,sub(spot(d),mult(sub(add(spot(d),sub(3,2)),3),stick(d))))",-28.6024844731315
19,"mult(stick(d),sub(stripe(d),1))",-10.632773779711947
20,"mult(sub(2,sub(3,stripe(d))),spot(d))",-15.197121971179783
21,"mult(sub(add(1,2),spot(d)),stick(d))",-15.197121971179783
22,"mult(spot(d),sub(add(stripe(d),sub(add(0,stick(d)),1)),spot(d)))",-23.750454209211885
23,"sub(mult(sub(3,spot(d)),spot(d)),0)",-15.197121971179783
24,"mult(add(sub(1,spot(d)),2),spot(d))",-15.197121971179783
25,"mult(sub(3,sub(stick(d),0)),spot(d))",-15.197121971179783
26,"add(0,sub(mult(spot(d),stripe(d)),spot(d)))",-14.909439898728001
27,"mult(stick(d),sub(stripe(d),add(sub(1,stick(d)),spot(d))))",-19.186106017744056
28,"sub(add(sub(stick(d),spot(d)),mult(sub(stick(d),0),mult(stripe(d),1))),stick(d))",-28.027120328227937
29,"mult(sub(add(stripe(d),0),1),stick(d))",-15.197121971179783
30,"mult(sub(3,stick(d)),stick(d))",-10.632773779711947
31,"mult(sub(3,spot(d)),spot(d))",-10.632773779711947
32,"sub(stick(d),sub(mult(stick(d),stick(d)),mult(spot(d),2)))",-19.186106017744056
33,"mult(sub(stripe(d),1),stick(d))",-10.632773779711947
34,"mult(stick(d),sub(3,add(add(0,sub(stick(d),stick(d))),spot(d))))",-23.750454209211888
35,"sub(sub(mult(sub(3,0),1),sub(3,mult(stick(d),stripe(d)))),spot(d))",-28.6024844731315
36,"sub(0,mult(spot(d),add(0,sub(1,stripe(d)))))",-19.76147016264762
37,"mult(spot(d),add(sub(0,spot(d)),3))",-15.197121971179783
38,"mult(stick(d),sub(3,spot(d)))",-10.632773779711947
39,"sub(mult(stick(d),sub(3,stick(d))),0)",-15.197121971179783
40,"sub(mult(stick(d),stripe(d)),stick(d))",-10.345091707260165
