,rule,log_prob
0,"sub(stick(d),spot(d))",-6.068425588244111
1,"sub(sub(stick(d),mult(spot(d),1)),0)",-15.197121971179783
2,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
3,"sub(sub(mult(mult(1,2),3),spot(d)),3)",-20.0491522350994
4,"add(sub(sub(stick(d),spot(d)),stick(d)),3)",-14.909439898728001
5,"sub(3,spot(d))",-6.3561076606958915
6,"add(stick(d),sub(1,add(1,spot(d))))",-15.197121971179783
7,"mult(stripe(d),sub(stick(d),spot(d)))",-10.345091707260165
8,"add(sub(add(1,sub(stripe(d),spot(d))),2),mult(1,3))",-24.325818354115448
9,"add(1,add(add(sub(add(sub(spot(d),spot(d)),sub(1,add(mult(0,1),spot(d)))),sub(add(stick(d),2),stripe(d))),2),mult(1,stick(d))))",-55.12552740458317
10,"sub(add(stick(d),sub(0,mult(2,0))),spot(d))",-19.761470162647615
11,"sub(mult(stripe(d),3),spot(d))",-10.632773779711947
12,"add(1,sub(add(0,add(stick(d),0)),add(spot(d),stripe(d))))",-24.03813628166367
13,"mult(sub(stick(d),spot(d)),stripe(d))",-10.345091707260165
14,"add(2,mult(stripe(d),add(sub(3,add(spot(d),stick(d))),1)))",-24.03813628166367
15,"add(sub(add(stripe(d),stick(d)),spot(d)),sub(stick(d),add(2,mult(1,sub(3,stripe(d))))))",-32.59146851969577
16,"sub(2,sub(spot(d),add(add(1,sub(spot(d),3)),sub(add(2,stripe(d)),spot(d)))))",-32.87915059214755
17,"mult(sub(add(sub(add(mult(1,add(0,0)),mult(sub(1,mult(2,spot(d))),1)),stick(d)),add(sub(add(mult(stick(d),stick(d)),spot(d)),stripe(d)),1)),add(add(mult(1,sub(1,1)),stripe(d)),stick(d))),1)",-81.93625240848667
18,"sub(sub(stick(d),add(3,3)),sub(spot(d),add(3,3)))",-24.325818354115448
19,"add(1,sub(add(stick(d),spot(d)),add(spot(d),add(spot(d),1))))",-23.750454209211888
20,"sub(sub(1,sub(stripe(d),sub(add(2,stripe(d)),spot(d)))),0)",-24.038136281663668
21,"add(2,sub(3,add(3,sub(mult(stripe(d),spot(d)),1))))",-24.32581835411545
22,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
23,"sub(mult(mult(sub(2,1),3),mult(1,1)),spot(d))",-24.613500426567228
24,"sub(add(stripe(d),add(0,3)),sub(add(spot(d),1),mult(2,0)))",-28.89016654558328
25,"sub(stick(d),add(spot(d),0))",-10.632773779711947
26,"sub(2,sub(spot(d),1))",-10.920455852163727
27,"add(3,sub(0,add(0,spot(d))))",-15.484804043631565
28,"sub(stick(d),mult(1,spot(d)))",-10.632773779711947
29,"mult(sub(2,sub(0,sub(stripe(d),spot(d)))),stripe(d))",-19.47378809019584
30,"sub(mult(stripe(d),add(3,0)),spot(d))",-15.197121971179783
31,"add(add(stick(d),sub(2,add(spot(d),2))),mult(mult(2,add(stick(d),1)),0))",-33.16683266459933
32,"add(stick(d),sub(0,spot(d)))",-10.632773779711947
33,"sub(stripe(d),sub(spot(d),2))",-10.632773779711947
34,"add(add(stripe(d),sub(add(stripe(d),0),sub(spot(d),0))),1)",-24.038136281663668
35,"sub(add(1,2),spot(d))",-10.920455852163727
