,rule,log_prob
0,"add(0,mult(spot(d),sub(3,spot(d))))",-15.197121971179783
1,"mult(add(sub(stripe(d),3),2),spot(d))",-15.197121971179783
2,"add(0,mult(spot(d),sub(stripe(d),sub(1,0))))",-19.761470162647615
3,"mult(sub(stripe(d),1),spot(d))",-10.632773779711947
4,"mult(stick(d),sub(3,stick(d)))",-10.632773779711947
5,"sub(add(mult(stick(d),sub(add(stripe(d),1),2)),stick(d)),spot(d))",-23.750454209211888
6,"mult(sub(3,spot(d)),spot(d))",-10.632773779711945
7,"mult(sub(stripe(d),add(stripe(d),stick(d))),sub(stick(d),3))",-19.186106017744056
8,"sub(mult(add(stripe(d),0),stick(d)),spot(d))",-14.909439898728001
9,"mult(add(2,add(0,sub(stripe(d),3))),spot(d))",-19.76147016264762
10,"sub(mult(stripe(d),stick(d)),stick(d))",-10.345091707260165
11,"mult(sub(3,spot(d)),stick(d))",-10.632773779711947
12,"add(spot(d),mult(spot(d),mult(1,sub(stripe(d),2))))",-19.473788090195836
13,"mult(sub(3,spot(d)),spot(d))",-10.632773779711947
14,"sub(mult(stripe(d),mult(stick(d),1)),spot(d))",-14.909439898728001
15,"sub(mult(stripe(d),spot(d)),spot(d))",-10.345091707260165
16,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
17,"add(spot(d),mult(sub(2,spot(d)),stick(d)))",-14.909439898728001
18,"sub(mult(stripe(d),spot(d)),stick(d))",-10.345091707260165
19,"mult(stick(d),sub(3,spot(d)))",-10.632773779711947
20,"mult(spot(d),sub(3,stick(d)))",-10.632773779711947
21,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
22,"sub(mult(spot(d),stripe(d)),stick(d))",-10.345091707260165
23,"mult(sub(1,stripe(d)),sub(0,sub(spot(d),0)))",-19.76147016264762
24,"mult(stick(d),sub(sub(2,sub(1,2)),spot(d)))",-19.761470162647615
25,"add(0,sub(mult(stick(d),stripe(d)),mult(1,spot(d))))",-19.473788090195836
26,"sub(mult(stripe(d),stick(d)),mult(spot(d),1))",-14.909439898728001
27,"sub(mult(spot(d),stripe(d)),spot(d))",-10.345091707260165
28,"mult(spot(d),add(2,sub(stripe(d),3)))",-15.197121971179783
29,"mult(add(stripe(d),sub(2,3)),spot(d))",-15.197121971179783
30,"add(0,mult(stick(d),sub(add(3,sub(stick(d),spot(d))),stick(d))))",-23.75045420921189
31,"mult(add(1,sub(2,stick(d))),spot(d))",-15.197121971179783
32,"mult(spot(d),sub(0,sub(sub(3,stripe(d)),2)))",-19.761470162647615
33,"mult(stick(d),sub(stripe(d),1))",-10.632773779711947
34,"sub(sub(mult(mult(mult(stick(d),1),1),stripe(d)),0),spot(d))",-24.038136281663668
35,"mult(spot(d),sub(add(stripe(d),0),1))",-15.197121971179783
36,"add(spot(d),mult(add(0,sub(mult(1,2),spot(d))),stick(d)))",-24.038136281663668
37,"sub(mult(add(sub(mult(3,0),1),stripe(d)),spot(d)),0)",-24.32581835411545
38,"mult(add(3,sub(sub(stripe(d),stripe(d)),spot(d))),stick(d))",-19.186106017744056
39,"sub(mult(2,stick(d)),mult(sub(spot(d),1),spot(d)))",-19.473788090195836
40,"mult(spot(d),add(1,sub(2,spot(d))))",-15.197121971179783
41,"mult(stick(d),add(sub(3,spot(d)),0))",-15.197121971179783
42,"add(mult(1,add(spot(d),stick(d))),mult(spot(d),sub(stripe(d),3)))",-23.750454209211888
43,"mult(sub(3,stick(d)),spot(d))",-10.632773779711947
44,"add(mult(1,spot(d)),add(stick(d),add(mult(0,2),mult(spot(d),sub(1,stick(d))))))",-32.87915059214755
45,"mult(spot(d),sub(stripe(d),1))",-10.632773779711947
46,"mult(sub(stripe(d),1),stick(d))",-10.632773779711947
47,"sub(mult(stick(d),stripe(d)),stick(d))",-10.345091707260165
48,"mult(spot(d),mult(sub(3,spot(d)),1))",-15.197121971179783
49,"add(sub(mult(1,mult(stick(d),stripe(d))),stick(d)),mult(sub(add(1,stripe(d)),stick(d)),mult(0,0)))",-37.1558167111636
