,rule,log_prob
0,"sub(stick(d),mult(stripe(d),spot(d)))",-10.345091707260165
1,"add(2,sub(spot(d),stripe(d)))",-10.632773779711947
2,"sub(stick(d),stripe(d))",-6.068425588244111
3,"mult(spot(d),sub(add(0,3),stripe(d)))",-15.197121971179783
4,"sub(add(stick(d),3),add(stripe(d),stick(d)))",-14.909439898728001
5,"sub(3,stripe(d))",-6.3561076606958915
6,"sub(add(2,2),add(0,add(1,stripe(d))))",-20.0491522350994
7,"sub(add(spot(d),sub(spot(d),0)),sub(stripe(d),1))",-19.473788090195836
8,"add(1,mult(spot(d),sub(2,stripe(d))))",-15.197121971179783
9,"sub(mult(mult(1,stick(d)),1),sub(sub(stripe(d),0),0))",-24.325818354115448
10,"sub(3,mult(stripe(d),1))",-10.920455852163728
11,"sub(spot(d),sub(sub(stripe(d),spot(d)),1))",-14.909439898728001
12,"sub(stick(d),mult(1,stripe(d)))",-10.632773779711947
13,"add(sub(stick(d),stripe(d)),0)",-10.632773779711947
14,"sub(1,sub(sub(stripe(d),1),spot(d)))",-15.197121971179783
15,"sub(3,mult(spot(d),stripe(d)))",-10.632773779711945
16,"add(sub(1,sub(stripe(d),0)),2)",-15.484804043631565
17,"add(sub(3,add(stripe(d),3)),stick(d))",-15.197121971179783
18,"sub(0,add(sub(sub(add(spot(d),stripe(d)),1),stick(d)),0))",-24.038136281663668
19,"mult(1,sub(add(2,spot(d)),stripe(d)))",-15.197121971179783
20,"mult(sub(add(sub(2,2),3),stripe(d)),spot(d))",-19.76147016264762
21,"add(spot(d),sub(2,stripe(d)))",-10.632773779711947
22,"sub(stick(d),add(stripe(d),0))",-10.632773779711947
23,"add(sub(mult(3,0),stripe(d)),stick(d))",-15.197121971179783
24,"sub(sub(3,stripe(d)),0)",-10.920455852163728
25,"add(0,add(3,sub(0,stripe(d))))",-15.484804043631565
26,"mult(sub(2,sub(stripe(d),1)),spot(d))",-15.197121971179783
27,"add(sub(sub(1,add(mult(0,spot(d)),stripe(d))),1),3)",-24.325818354115448
28,"add(sub(spot(d),stripe(d)),2)",-10.632773779711947
29,"sub(sub(3,stripe(d)),sub(spot(d),1))",-15.197121971179783
30,"mult(sub(stick(d),sub(stripe(d),0)),spot(d))",-14.909439898728001
31,"add(sub(add(sub(2,stripe(d)),spot(d)),spot(d)),spot(d))",-19.18610601774406
32,"sub(3,sub(stripe(d),mult(0,stripe(d))))",-15.197121971179783
33,"add(sub(0,sub(stripe(d),mult(1,stick(d)))),mult(mult(stripe(d),0),sub(0,3)))",-33.16683266459933
34,"sub(2,mult(sub(stripe(d),1),1))",-15.484804043631565
35,"add(stick(d),sub(mult(3,0),stripe(d)))",-15.197121971179783
36,"sub(3,mult(spot(d),stripe(d)))",-10.632773779711947
37,"sub(stick(d),mult(stripe(d),1))",-10.632773779711947
38,"sub(1,sub(stripe(d),2))",-10.920455852163727
39,"sub(add(sub(stick(d),stripe(d)),mult(1,stick(d))),stick(d))",-19.186106017744056
40,"mult(spot(d),sub(add(add(2,1),0),stripe(d)))",-19.76147016264762
41,"sub(mult(spot(d),stick(d)),stripe(d))",-10.345091707260165
42,"sub(stick(d),add(sub(sub(mult(spot(d),stick(d)),2),1),stripe(d)))",-23.750454209211888
43,"add(sub(3,mult(2,stripe(d))),stripe(d))",-15.197121971179783
44,"sub(sub(stick(d),sub(mult(1,stripe(d)),stripe(d))),stripe(d))",-19.186106017744056
45,"sub(stick(d),add(stripe(d),sub(stick(d),stick(d))))",-14.62175782627622
46,"add(sub(2,add(stripe(d),2)),3)",-15.484804043631565
47,"sub(spot(d),mult(spot(d),sub(sub(stripe(d),1),spot(d))))",-19.186106017744052
48,"add(sub(stick(d),stripe(d)),sub(stripe(d),add(mult(spot(d),mult(sub(stick(d),stick(d)),1)),stripe(d))))",-32.01610437479221
49,"add(sub(1,stripe(d)),2)",-10.920455852163728
50,"add(stick(d),sub(3,add(3,stripe(d))))",-15.197121971179783
51,"sub(mult(stick(d),spot(d)),stripe(d))",-10.345091707260165
52,"sub(mult(stick(d),1),stripe(d))",-10.632773779711947
53,"mult(1,add(spot(d),sub(2,stripe(d))))",-15.197121971179783
54,"add(sub(add(0,mult(mult(1,1),1)),mult(stripe(d),1)),2)",-29.177848618035064
55,"sub(add(0,stick(d)),stripe(d))",-10.632773779711947
56,"sub(mult(3,add(0,1)),stripe(d))",-15.484804043631565
57,"add(add(stripe(d),stripe(d)),mult(stick(d),sub(mult(stick(d),spot(d)),add(stripe(d),2))))",-27.739438255776157
58,"mult(add(0,1),add(0,sub(stick(d),stripe(d))))",-19.76147016264762
59,"add(sub(stick(d),stripe(d)),0)",-10.632773779711945
60,"sub(mult(sub(stick(d),stripe(d)),spot(d)),0)",-14.909439898728001
61,"sub(stick(d),add(stripe(d),mult(spot(d),0)))",-14.909439898728001
62,"add(0,sub(stick(d),stripe(d)))",-10.632773779711945
63,"sub(mult(spot(d),add(spot(d),2)),stripe(d))",-14.909439898728001
64,"sub(add(mult(3,0),stick(d)),stripe(d))",-15.197121971179783
65,"mult(sub(spot(d),sub(stripe(d),mult(spot(d),2))),spot(d))",-19.186106017744056
66,"sub(sub(stripe(d),sub(stripe(d),3)),stripe(d))",-14.909439898728001
67,"sub(add(2,1),stripe(d))",-10.920455852163727
68,"add(1,sub(2,stripe(d)))",-10.920455852163727
69,"sub(add(2,add(0,1)),stripe(d))",-15.484804043631565
70,"sub(spot(d),sub(stripe(d),2))",-10.632773779711947
71,"add(spot(d),sub(2,sub(mult(spot(d),stripe(d)),0)))",-19.47378809019584
72,"add(sub(stripe(d),sub(mult(stripe(d),2),2)),1)",-19.76147016264762
73,"sub(mult(stick(d),1),stripe(d))",-10.632773779711945
74,"sub(sub(stick(d),stripe(d)),0)",-10.632773779711947
75,"sub(add(1,2),stripe(d))",-10.920455852163727
76,"mult(sub(stick(d),stripe(d)),1)",-10.632773779711947
77,"mult(sub(stick(d),stripe(d)),spot(d))",-10.345091707260165
78,"mult(mult(spot(d),spot(d)),sub(3,stripe(d)))",-14.909439898728001
79,"sub(mult(stripe(d),0),sub(stripe(d),stick(d)))",-14.909439898728001
80,"add(3,sub(2,add(2,stripe(d))))",-15.484804043631563
81,"sub(2,sub(stripe(d),spot(d)))",-10.632773779711947
82,"sub(mult(sub(sub(3,0),2),stick(d)),stripe(d))",-19.761470162647615
83,"add(sub(sub(2,stripe(d)),2),3)",-15.484804043631563
84,"add(sub(add(0,spot(d)),sub(mult(spot(d),stripe(d)),2)),0)",-24.03813628166367
85,"sub(add(sub(stick(d),stripe(d)),spot(d)),spot(d))",-14.62175782627622
86,"mult(spot(d),mult(sub(stick(d),stripe(d)),spot(d)))",-14.62175782627622
87,"sub(spot(d),mult(add(stripe(d),add(sub(1,stick(d)),mult(sub(stick(d),3),1))),spot(d)))",-32.59146851969577
88,"add(sub(sub(stripe(d),stripe(d)),sub(add(1,add(stripe(d),spot(d))),2)),3)",-28.314802400679717
89,"mult(1,sub(stick(d),stripe(d)))",-10.632773779711947
90,"mult(spot(d),sub(sub(stick(d),0),stripe(d)))",-14.909439898728001
91,"add(sub(0,mult(1,sub(stripe(d),stick(d)))),0)",-19.761470162647623
92,"sub(mult(2,mult(spot(d),add(mult(stripe(d),0),stick(d)))),mult(add(stripe(d),3),1))",-32.879150592147546
93,"sub(0,sub(stripe(d),stick(d)))",-10.632773779711947
94,"mult(spot(d),sub(stick(d),mult(stripe(d),add(spot(d),sub(stripe(d),stripe(d))))))",-23.17509006430833
95,"add(sub(3,stripe(d)),sub(stick(d),3))",-15.197121971179783
96,"add(sub(0,stripe(d)),stick(d))",-10.632773779711947
97,"add(add(sub(mult(stripe(d),spot(d)),add(stripe(d),stripe(d))),spot(d)),mult(spot(d),2))",-27.73943825577616
98,"sub(add(sub(3,stripe(d)),2),2)",-15.484804043631565
99,"sub(mult(3,1),stripe(d))",-10.920455852163727
100,"mult(sub(mult(3,1),stripe(d)),spot(d))",-15.197121971179783
101,"sub(2,sub(stripe(d),1))",-10.920455852163728
102,"sub(0,sub(stripe(d),3))",-10.920455852163727
103,"sub(0,sub(stripe(d),stick(d)))",-10.632773779711945
104,"sub(sub(add(stick(d),stick(d)),stripe(d)),stick(d))",-14.62175782627622
105,"sub(sub(mult(2,mult(spot(d),3)),stripe(d)),3)",-19.76147016264762
106,"add(add(add(spot(d),2),sub(mult(0,sub(stripe(d),1)),stripe(d))),0)",-28.6024844731315
107,"mult(add(sub(2,stripe(d)),1),spot(d))",-15.197121971179783
108,"sub(2,sub(stripe(d),sub(add(1,mult(1,mult(1,1))),spot(d))))",-28.89016654558328
109,"mult(sub(sub(stick(d),add(0,sub(1,1))),stripe(d)),1)",-24.325818354115448
110,"sub(3,mult(1,stripe(d)))",-10.920455852163728
111,"sub(sub(mult(add(mult(1,stick(d)),stick(d)),1),stripe(d)),stick(d))",-23.750454209211888
112,"mult(sub(3,stripe(d)),1)",-10.920455852163727
113,"mult(spot(d),add(sub(0,stripe(d)),stick(d)))",-14.909439898728001
114,"sub(add(0,3),stripe(d))",-10.920455852163728
115,"add(sub(3,stripe(d)),add(0,0))",-15.484804043631565
116,"sub(mult(2,stick(d)),add(stripe(d),add(sub(stick(d),stripe(d)),stripe(d))))",-23.462772136760105
117,"sub(add(0,stick(d)),sub(sub(add(stripe(d),spot(d)),0),spot(d)))",-23.750454209211888
118,"sub(add(0,stick(d)),stripe(d))",-10.632773779711945
119,"sub(stick(d),add(stripe(d),sub(3,stick(d))))",-14.909439898728001
120,"add(0,sub(stick(d),stripe(d)))",-10.632773779711947
