,rule,log_prob
0,"add(2,sub(1,sub(add(mult(stripe(d),sub(stick(d),3)),stripe(d)),mult(sub(1,1),add(0,mult(stick(d),add(1,stripe(d))))))))",-50.84886128556711
1,"sub(3,stripe(d))",-6.3561076606958915
2,"sub(0,sub(stripe(d),stick(d)))",-10.632773779711945
3,"mult(mult(1,sub(stick(d),stripe(d))),1)",-15.197121971179783
4,"sub(stick(d),stripe(d))",-6.068425588244111
5,"sub(stick(d),add(stripe(d),0))",-10.632773779711947
6,"sub(sub(stick(d),mult(0,mult(add(add(stick(d),mult(stick(d),stick(d))),mult(stripe(d),3)),1))),stripe(d))",-36.86813463871182
7,"add(sub(3,add(spot(d),stripe(d))),1)",-15.197121971179783
8,"add(add(add(0,mult(3,0)),sub(sub(spot(d),stripe(d)),spot(d))),stick(d))",-28.31480240067972
9,"sub(3,mult(spot(d),stripe(d)))",-10.632773779711947
10,"mult(sub(stick(d),stripe(d)),1)",-10.632773779711945
11,"sub(sub(mult(spot(d),add(mult(stick(d),mult(spot(d),1)),spot(d))),stripe(d)),1)",-28.02712032822794
12,"add(sub(add(spot(d),spot(d)),stripe(d)),spot(d))",-14.62175782627622
13,"add(spot(d),sub(2,stripe(d)))",-10.632773779711947
14,"sub(add(3,sub(3,stick(d))),stripe(d))",-15.197121971179783
15,"sub(stick(d),sub(stripe(d),0))",-10.632773779711947
16,"mult(add(2,sub(1,stripe(d))),spot(d))",-15.197121971179783
17,"sub(add(sub(sub(3,spot(d)),2),sub(3,stripe(d))),add(sub(sub(spot(d),0),2),1))",-37.731180856067176
18,"sub(add(sub(1,sub(add(spot(d),sub(stripe(d),mult(sub(spot(d),mult(1,add(0,3))),mult(stripe(d),0)))),0)),add(stick(d),stripe(d))),stripe(d))",-54.837845332131394
19,"add(sub(stick(d),add(mult(1,stripe(d)),stick(d))),stick(d))",-19.186106017744056
20,"sub(sub(3,stripe(d)),mult(mult(0,add(2,3)),add(add(stripe(d),mult(2,stripe(d))),add(stick(d),sub(spot(d),3)))))",-46.284513094099275
21,"add(mult(spot(d),sub(mult(2,0),stripe(d))),3)",-19.76147016264762
22,"sub(2,sub(stripe(d),spot(d)))",-10.632773779711947
23,"sub(mult(1,0),sub(stripe(d),mult(3,1)))",-20.049152235099395
24,"add(sub(spot(d),mult(spot(d),stripe(d))),2)",-14.909439898728001
25,"add(1,sub(mult(sub(mult(mult(sub(0,stick(d)),stick(d)),0),add(sub(0,add(stick(d),sub(spot(d),mult(0,0)))),add(add(stripe(d),sub(spot(d),2)),3))),spot(d)),sub(sub(spot(d),spot(d)),mult(2,0))))",-81.64857033603487
26,"sub(stick(d),mult(1,stripe(d)))",-10.632773779711947
27,"sub(spot(d),sub(stripe(d),2))",-10.632773779711947
