,rule,log_prob
0,"sub(mult(mult(stripe(d),1),spot(d)),spot(d))",-14.909439898728001
1,"mult(spot(d),sub(stripe(d),1))",-10.632773779711947
2,"add(sub(0,stick(d)),mult(stripe(d),stick(d)))",-14.909439898728001
3,"sub(mult(3,add(stick(d),sub(0,0))),mult(spot(d),spot(d)))",-24.038136281663668
4,"mult(add(2,sub(stripe(d),3)),stick(d))",-15.197121971179783
5,"sub(spot(d),sub(add(mult(stick(d),stick(d)),mult(0,2)),add(stick(d),spot(d))))",-28.02712032822794
6,"add(mult(stick(d),stripe(d)),sub(mult(2,sub(spot(d),stick(d))),spot(d)))",-23.46277213676011
7,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
8,"sub(mult(stripe(d),spot(d)),stick(d))",-10.345091707260165
9,"add(0,mult(1,sub(0,mult(sub(spot(d),3),spot(d)))))",-24.32581835411545
10,"add(spot(d),mult(stick(d),sub(2,stick(d))))",-14.909439898728001
11,"mult(spot(d),sub(sub(stripe(d),sub(stick(d),spot(d))),add(0,sub(2,add(1,0)))))",-32.879150592147546
12,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
13,"sub(1,sub(sub(add(stick(d),1),sub(3,add(3,stripe(d)))),mult(add(1,stick(d)),stripe(d))))",-37.44349878361538
14,"mult(spot(d),sub(3,spot(d)))",-10.632773779711947
15,"sub(mult(stick(d),stripe(d)),stick(d))",-10.345091707260165
16,"mult(stick(d),sub(3,spot(d)))",-10.632773779711945
17,"mult(sub(mult(sub(add(3,mult(sub(stick(d),mult(stripe(d),mult(0,spot(d)))),sub(add(spot(d),stripe(d)),spot(d)))),sub(stripe(d),sub(add(stripe(d),add(stick(d),spot(d))),stick(d)))),mult(0,stripe(d))),stick(d)),sub(spot(d),3))",-75.64581178230813
18,"mult(sub(add(sub(1,sub(sub(spot(d),spot(d)),0)),add(2,sub(stick(d),spot(d)))),spot(d)),spot(d))",-36.86813463871182
19,"sub(mult(stripe(d),stick(d)),sub(spot(d),0))",-14.909439898728001
20,"sub(mult(spot(d),stripe(d)),spot(d))",-10.345091707260165
21,"add(mult(spot(d),sub(3,stick(d))),mult(0,sub(stripe(d),add(0,mult(stick(d),2)))))",-32.87915059214755
22,"mult(sub(3,stick(d)),spot(d))",-10.632773779711947
23,"sub(mult(stripe(d),add(sub(spot(d),stripe(d)),stripe(d))),spot(d))",-18.898423945292276
24,"mult(sub(3,spot(d)),stick(d))",-10.632773779711947
25,"sub(mult(stripe(d),spot(d)),spot(d))",-10.345091707260165
26,"sub(sub(mult(spot(d),stripe(d)),spot(d)),mult(spot(d),sub(0,mult(2,0))))",-28.314802400679724
27,"add(add(mult(stick(d),sub(2,spot(d))),stick(d)),0)",-19.473788090195836
28,"sub(stick(d),mult(stick(d),sub(stick(d),2)))",-14.909439898728001
29,"add(0,sub(mult(stick(d),stripe(d)),spot(d)))",-14.909439898728001
30,"mult(sub(3,spot(d)),spot(d))",-10.632773779711947
31,"sub(mult(stripe(d),stick(d)),stick(d))",-10.345091707260165
32,"mult(stick(d),sub(3,add(stick(d),0)))",-15.197121971179783
33,"mult(add(stick(d),mult(1,0)),add(0,sub(stripe(d),1)))",-24.32581835411545
34,"sub(add(sub(mult(spot(d),stripe(d)),stick(d)),add(0,add(spot(d),0))),spot(d))",-28.02712032822794
35,"mult(sub(3,stick(d)),stick(d))",-10.632773779711947
36,"sub(3,add(mult(sub(sub(stick(d),mult(2,0)),3),spot(d)),mult(3,1)))",-33.454514737051106
37,"add(add(mult(stick(d),add(sub(1,spot(d)),0)),stick(d)),spot(d))",-23.750454209211888
38,"mult(sub(3,stick(d)),spot(d))",-10.632773779711945
39,"mult(sub(add(3,0),spot(d)),spot(d))",-15.197121971179783
40,"mult(sub(mult(2,0),1),add(0,mult(sub(spot(d),3),spot(d))))",-28.890166545583284
41,"mult(stick(d),add(sub(3,add(add(spot(d),mult(0,0)),sub(3,3))),sub(stripe(d),stripe(d))))",-37.44349878361538
42,"mult(stick(d),sub(add(stripe(d),1),2))",-15.197121971179783
43,"sub(mult(spot(d),stripe(d)),stick(d))",-10.345091707260165
44,"sub(mult(mult(stripe(d),add(add(spot(d),0),3)),1),sub(stripe(d),sub(sub(sub(stick(d),spot(d)),stripe(d)),mult(2,2))))",-45.996831021647495
45,"mult(sub(add(add(0,stripe(d)),sub(3,stripe(d))),stick(d)),stick(d))",-23.750454209211888
46,"add(mult(sub(sub(2,mult(3,0)),stick(d)),spot(d)),spot(d))",-24.038136281663668
47,"sub(mult(stick(d),sub(add(stripe(d),2),2)),stick(d))",-19.473788090195836
48,"mult(sub(add(3,sub(spot(d),stick(d))),stick(d)),spot(d))",-19.18610601774406
49,"add(mult(sub(3,spot(d)),spot(d)),0)",-15.197121971179783
50,"mult(sub(stripe(d),1),spot(d))",-10.632773779711945
51,"mult(stick(d),add(3,sub(sub(spot(d),spot(d)),spot(d))))",-19.186106017744056
52,"add(add(spot(d),stick(d)),mult(stick(d),sub(mult(stripe(d),1),3)))",-23.750454209211888
53,"mult(spot(d),sub(add(1,2),stick(d)))",-15.197121971179783
54,"mult(stick(d),sub(3,spot(d)))",-10.632773779711947
55,"sub(mult(sub(add(0,mult(stick(d),3)),sub(add(0,add(add(stick(d),sub(spot(d),stick(d))),spot(d))),stick(d))),1),mult(spot(d),sub(3,stripe(d))))",-54.550163259679614
56,"mult(sub(3,spot(d)),mult(stick(d),1))",-15.197121971179783
57,"mult(sub(sub(3,0),stick(d)),spot(d))",-15.197121971179783
58,"sub(sub(add(mult(2,spot(d)),3),add(sub(2,add(stick(d),1)),mult(spot(d),mult(stick(d),1)))),2)",-42.00784697508322
59,"mult(stick(d),sub(stripe(d),1))",-10.632773779711947
60,"add(mult(stick(d),stripe(d)),sub(mult(2,0),stick(d)))",-19.47378809019584
61,"sub(mult(add(stripe(d),mult(0,mult(add(stripe(d),sub(2,3)),0))),spot(d)),spot(d))",-32.87915059214755
62,"add(stick(d),mult(mult(sub(stripe(d),mult(1,2)),1),stick(d)))",-24.038136281663668
63,"mult(stick(d),sub(sub(1,0),sub(spot(d),2)))",-19.76147016264762
64,"sub(mult(stick(d),3),mult(spot(d),spot(d)))",-14.909439898728001
65,"sub(mult(stick(d),add(stripe(d),add(spot(d),sub(0,spot(d))))),stick(d))",-23.46277213676011
66,"mult(spot(d),sub(add(stripe(d),2),3))",-15.197121971179783
67,"mult(sub(stripe(d),1),mult(stick(d),1))",-15.197121971179783
68,"mult(sub(3,stick(d)),add(stick(d),0))",-15.197121971179783
