,rule,log_prob
0,"mult(sub(add(1,stick(d)),1),add(0,stripe(d)))",-19.761470162647615
1,"mult(stick(d),stripe(d))",-6.068425588244111
2,"mult(stripe(d),stick(d))",-6.068425588244111
3,"mult(mult(stick(d),stripe(d)),1)",-10.632773779711947
4,"mult(stick(d),sub(stripe(d),0))",-10.632773779711947
5,"mult(stick(d),add(stripe(d),mult(0,spot(d))))",-14.909439898728001
6,"mult(stick(d),add(0,stripe(d)))",-10.632773779711947
7,"mult(sub(stripe(d),mult(3,0)),stick(d))",-15.197121971179783
8,"add(mult(spot(d),0),mult(stick(d),stripe(d)))",-14.909439898728001
9,"mult(1,mult(stripe(d),add(spot(d),stick(d))))",-14.909439898728001
10,"mult(add(stick(d),mult(add(spot(d),spot(d)),add(add(1,stripe(d)),3))),stripe(d))",-28.02712032822794
11,"mult(add(stripe(d),spot(d)),stick(d))",-10.345091707260165
12,"add(spot(d),mult(stripe(d),stick(d)))",-10.345091707260165
13,"sub(mult(add(sub(spot(d),mult(1,0)),stick(d)),stripe(d)),spot(d))",-23.750454209211888
14,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
15,"mult(stick(d),sub(add(0,0),sub(spot(d),stripe(d))))",-19.47378809019584
16,"sub(mult(stick(d),add(stripe(d),spot(d))),mult(spot(d),1))",-19.186106017744056
17,"add(mult(stick(d),stripe(d)),mult(0,3))",-15.197121971179783
18,"mult(stick(d),add(spot(d),stripe(d)))",-10.345091707260165
19,"mult(stripe(d),add(spot(d),stick(d)))",-10.345091707260165
20,"sub(mult(2,mult(2,mult(1,stick(d)))),mult(stick(d),stick(d)))",-24.038136281663668
21,"mult(add(spot(d),stick(d)),stripe(d))",-10.345091707260165
22,"mult(stripe(d),add(stick(d),add(mult(spot(d),3),mult(stripe(d),0))))",-23.750454209211888
23,"mult(sub(stick(d),spot(d)),stripe(d))",-10.345091707260165
24,"mult(add(stick(d),spot(d)),stripe(d))",-10.345091707260165
25,"add(add(mult(0,3),0),mult(add(stick(d),mult(sub(spot(d),2),mult(spot(d),stripe(d)))),stripe(d)))",-37.1558167111636
26,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
27,"mult(sub(add(stripe(d),3),3),stick(d))",-15.197121971179783
28,"mult(add(0,add(2,sub(2,stick(d)))),stick(d))",-19.76147016264762
29,"mult(sub(3,2),mult(stripe(d),stick(d)))",-15.197121971179783
30,"mult(stick(d),sub(mult(stripe(d),add(1,spot(d))),0))",-19.473788090195836
31,"mult(stick(d),sub(stripe(d),mult(0,sub(sub(spot(d),sub(stick(d),stick(d))),0))))",-28.02712032822794
32,"sub(mult(stick(d),add(stripe(d),spot(d))),spot(d))",-14.62175782627622
33,"mult(stick(d),add(stripe(d),mult(sub(mult(2,1),spot(d)),0)))",-24.038136281663665
34,"add(stick(d),mult(sub(add(stripe(d),0),add(stripe(d),stick(d))),sub(stick(d),3)))",-28.027120328227937
35,"sub(stick(d),mult(add(sub(spot(d),sub(add(sub(stick(d),stick(d)),3),sub(0,spot(d)))),stick(d)),stick(d)))",-36.58045256626004
36,"mult(sub(stripe(d),0),mult(add(stick(d),spot(d)),1))",-19.47378809019584
37,"mult(sub(stripe(d),0),stick(d))",-10.632773779711947
38,"mult(mult(stripe(d),stick(d)),1)",-10.632773779711947
39,"mult(add(add(0,0),stripe(d)),stick(d))",-15.197121971179783
40,"add(add(mult(stripe(d),stick(d)),stick(d)),sub(spot(d),stick(d)))",-18.898423945292276
41,"mult(sub(stripe(d),mult(mult(stick(d),add(mult(sub(mult(stripe(d),spot(d)),1),stick(d)),1)),spot(d))),stick(d))",-36.58045256626004
42,"mult(stick(d),sub(3,sub(stick(d),1)))",-15.197121971179783
43,"mult(stripe(d),sub(1,sub(0,sub(0,sub(stripe(d),3)))))",-24.32581835411545
44,"sub(sub(mult(stripe(d),stick(d)),mult(sub(add(2,stripe(d)),spot(d)),spot(d))),spot(d))",-27.739438255776157
