,rule,log_prob
0,"mult(spot(d),add(2,sub(1,stick(d))))",-15.197121971179783
1,"mult(add(3,add(3,sub(stick(d),mult(add(sub(stripe(d),add(mult(sub(add(2,add(stripe(d),3)),add(1,3)),0),1)),add(0,sub(stick(d),1))),3)))),add(3,sub(0,spot(d))))",-78.23495043437416
2,"sub(mult(stripe(d),spot(d)),spot(d))",-10.345091707260165
3,"add(sub(mult(stick(d),stripe(d)),stick(d)),mult(sub(stick(d),stick(d)),0))",-23.462772136760112
4,"mult(sub(3,stick(d)),spot(d))",-10.632773779711947
5,"mult(sub(stick(d),add(3,sub(sub(3,1),mult(stripe(d),2)))),stick(d))",-28.602484473131497
6,"sub(mult(stick(d),stripe(d)),stick(d))",-10.345091707260165
7,"mult(add(sub(stripe(d),1),0),spot(d))",-15.197121971179783
8,"sub(sub(mult(spot(d),sub(add(spot(d),stripe(d)),stick(d))),spot(d)),0)",-23.46277213676011
9,"sub(mult(stripe(d),spot(d)),stick(d))",-10.345091707260165
10,"mult(sub(stripe(d),1),stick(d))",-10.632773779711947
11,"mult(stick(d),sub(add(0,3),sub(stick(d),0)))",-19.76147016264762
12,"sub(mult(stripe(d),stick(d)),stick(d))",-10.345091707260165
13,"sub(add(mult(stripe(d),spot(d)),0),add(stick(d),mult(mult(0,0),2)))",-28.602484473131497
14,"mult(sub(0,sub(spot(d),3)),spot(d))",-15.197121971179783
15,"mult(sub(3,stick(d)),spot(d))",-10.632773779711945
16,"add(mult(1,add(mult(1,add(spot(d),stick(d))),spot(d))),sub(0,mult(spot(d),stick(d))))",-32.59146851969577
17,"mult(sub(stripe(d),1),spot(d))",-10.632773779711945
