,rule,log_prob
0,"mult(stripe(d),mult(1,stick(d)))",-10.632773779711947
1,"mult(sub(spot(d),sub(mult(2,mult(0,2)),stripe(d))),stick(d))",-24.038136281663665
2,"add(mult(0,mult(3,1)),mult(stripe(d),sub(add(sub(2,mult(2,1)),stick(d)),mult(3,spot(d)))))",-42.29552904753499
3,"mult(stripe(d),stick(d))",-6.068425588244111
4,"mult(stick(d),stripe(d))",-6.068425588244111
5,"mult(add(stripe(d),add(spot(d),0)),stick(d))",-14.909439898728001
6,"mult(stick(d),mult(stripe(d),1))",-10.632773779711947
7,"add(stripe(d),mult(sub(3,stripe(d)),stripe(d)))",-14.909439898728001
8,"add(spot(d),mult(stripe(d),stick(d)))",-10.345091707260165
9,"mult(add(stick(d),spot(d)),sub(mult(spot(d),sub(stripe(d),stick(d))),sub(0,add(stripe(d),spot(d)))))",-32.01610437479221
10,"mult(stick(d),add(stripe(d),0))",-10.632773779711947
11,"mult(mult(stripe(d),1),sub(stick(d),0))",-15.197121971179783
12,"add(stick(d),sub(mult(stripe(d),stick(d)),stick(d)))",-14.62175782627622
13,"mult(sub(add(spot(d),stick(d)),spot(d)),add(stripe(d),mult(spot(d),mult(spot(d),0))))",-27.739438255776157
14,"mult(add(spot(d),stick(d)),stripe(d))",-10.345091707260165
15,"add(spot(d),mult(sub(1,sub(1,stripe(d))),stick(d)))",-19.473788090195836
16,"mult(stick(d),add(0,stripe(d)))",-10.632773779711947
17,"mult(add(0,stick(d)),add(sub(stripe(d),3),3))",-19.761470162647615
18,"mult(stick(d),add(0,add(stripe(d),spot(d))))",-14.909439898728001
19,"mult(stripe(d),sub(stick(d),mult(add(sub(mult(mult(stick(d),0),add(1,sub(add(add(2,sub(mult(stripe(d),mult(add(1,sub(1,stripe(d))),1)),stick(d))),3),add(sub(stripe(d),3),1)))),stripe(d)),stripe(d)),spot(d))))",-81.36088826358309
20,"mult(sub(spot(d),mult(add(sub(0,sub(mult(add(spot(d),add(add(add(stick(d),mult(sub(mult(sub(sub(3,add(stripe(d),stripe(d))),3),stripe(d)),spot(d)),stick(d))),0),0)),0),0)),sub(add(0,spot(d)),stripe(d))),1)),stick(d))",-85.63755438259915
21,"mult(mult(1,stick(d)),stripe(d))",-10.632773779711947
22,"mult(stick(d),sub(stripe(d),spot(d)))",-10.345091707260165
23,"mult(add(mult(stripe(d),spot(d)),stick(d)),stripe(d))",-14.62175782627622
24,"mult(stripe(d),sub(sub(add(1,3),sub(stripe(d),3)),3))",-24.325818354115448
25,"mult(add(0,stick(d)),stripe(d))",-10.632773779711945
26,"mult(stripe(d),add(add(spot(d),0),stick(d)))",-14.909439898728001
27,"mult(stripe(d),add(stick(d),mult(add(stick(d),stick(d)),0)))",-19.186106017744056
28,"mult(stripe(d),add(stick(d),0))",-10.632773779711947
29,"mult(add(mult(add(stick(d),mult(stick(d),spot(d))),spot(d)),stick(d)),stripe(d))",-23.17509006430833
30,"mult(stripe(d),add(0,add(stick(d),mult(stick(d),0))))",-19.473788090195836
31,"sub(add(mult(mult(stripe(d),stick(d)),1),stick(d)),stick(d))",-19.18610601774406
32,"sub(mult(stick(d),stripe(d)),0)",-10.632773779711947
33,"mult(stick(d),add(spot(d),stripe(d)))",-10.345091707260165
34,"sub(mult(stripe(d),stick(d)),0)",-10.632773779711947
35,"mult(sub(stripe(d),0),stick(d))",-10.632773779711947
36,"mult(add(add(add(sub(stick(d),sub(3,add(3,stripe(d)))),sub(mult(3,0),stripe(d))),mult(spot(d),mult(spot(d),2))),0),stripe(d))",-50.56117921311533
37,"mult(add(sub(sub(add(3,1),add(spot(d),2)),2),add(stick(d),0)),add(spot(d),stripe(d)))",-37.44349878361539
38,"mult(stripe(d),mult(stick(d),sub(1,0)))",-15.197121971179783
39,"mult(add(mult(spot(d),sub(stripe(d),mult(1,0))),mult(stripe(d),stick(d))),sub(1,mult(mult(0,sub(sub(spot(d),mult(3,3)),add(stripe(d),2))),0)))",-59.68987559605101
40,"mult(add(mult(spot(d),stick(d)),stripe(d)),stick(d))",-14.62175782627622
41,"add(sub(add(mult(stick(d),stripe(d)),mult(0,add(stick(d),stick(d)))),mult(spot(d),spot(d))),add(0,spot(d)))",-36.580452566260035
42,"mult(mult(stick(d),stripe(d)),1)",-10.632773779711947
43,"mult(stick(d),add(stripe(d),mult(spot(d),add(spot(d),2))))",-19.186106017744056
44,"mult(add(mult(mult(mult(stick(d),stripe(d)),2),spot(d)),add(add(stripe(d),0),0)),stick(d))",-32.591468519695766
45,"mult(stripe(d),sub(stick(d),sub(spot(d),mult(spot(d),sub(mult(stick(d),add(stripe(d),sub(add(add(3,spot(d)),stripe(d)),sub(mult(0,3),3)))),sub(sub(1,0),mult(mult(spot(d),1),add(1,mult(3,3)))))))))",-81.64857033603488
46,"mult(add(stripe(d),mult(mult(stick(d),2),spot(d))),stick(d))",-19.186106017744056
47,"mult(mult(1,stripe(d)),stick(d))",-10.632773779711947
48,"mult(add(stripe(d),spot(d)),stick(d))",-10.345091707260165
49,"add(mult(mult(stripe(d),1),add(add(stick(d),sub(mult(0,add(1,stick(d))),mult(0,2))),spot(d))),0)",-42.00784697508322
50,"add(sub(mult(stripe(d),stick(d)),2),2)",-15.197121971179783
51,"sub(spot(d),sub(spot(d),mult(stripe(d),stick(d))))",-14.62175782627622
52,"mult(mult(stripe(d),add(spot(d),stick(d))),1)",-14.909439898728001
53,"mult(stripe(d),sub(add(sub(2,2),stick(d)),spot(d)))",-19.473788090195836
54,"mult(add(stripe(d),0),stick(d))",-10.632773779711947
55,"mult(stripe(d),add(add(0,0),stick(d)))",-15.197121971179783
