,rule,log_prob
0,"mult(stick(d),stripe(d))",-6.068425588244111
1,"sub(stripe(d),mult(sub(stripe(d),3),stripe(d)))",-14.909439898728001
2,"mult(1,add(mult(stick(d),stripe(d)),mult(mult(0,mult(sub(3,sub(add(0,2),stick(d))),spot(d))),1)))",-42.007846975083226
3,"mult(stripe(d),stick(d))",-6.068425588244111
4,"mult(add(stripe(d),sub(sub(stick(d),mult(0,sub(0,add(stripe(d),add(0,spot(d)))))),stripe(d))),stripe(d))",-36.86813463871182
5,"sub(mult(stick(d),stripe(d)),0)",-10.632773779711947
6,"mult(1,sub(add(mult(stick(d),stripe(d)),stripe(d)),stripe(d)))",-19.186106017744056
7,"mult(stick(d),add(stripe(d),spot(d)))",-10.345091707260165
8,"mult(add(stripe(d),spot(d)),stick(d))",-10.345091707260165
9,"mult(stick(d),add(spot(d),add(stripe(d),sub(stripe(d),stripe(d)))))",-18.898423945292276
10,"add(add(spot(d),mult(stripe(d),stick(d))),mult(1,mult(mult(2,1),sub(add(mult(add(stick(d),add(stick(d),stripe(d))),spot(d)),spot(d)),spot(d)))))",-49.698132995760005
11,"mult(mult(stripe(d),stick(d)),add(mult(mult(1,spot(d)),2),1))",-24.038136281663668
12,"add(mult(stripe(d),sub(mult(stripe(d),mult(mult(0,0),add(add(1,3),sub(sub(spot(d),add(sub(stripe(d),spot(d)),3)),3)))),sub(stripe(d),add(stick(d),stripe(d))))),mult(1,spot(d)))",-67.95552576163135
13,"mult(add(add(stripe(d),spot(d)),0),stick(d))",-14.909439898728001
14,"add(mult(stripe(d),stick(d)),mult(stripe(d),mult(spot(d),3)))",-19.186106017744052
15,"mult(stripe(d),mult(1,add(stick(d),spot(d))))",-14.909439898728001
16,"add(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
17,"mult(stick(d),sub(stripe(d),spot(d)))",-10.345091707260165
18,"sub(mult(stripe(d),stick(d)),0)",-10.632773779711947
19,"mult(add(stick(d),mult(spot(d),add(stick(d),add(sub(spot(d),mult(3,sub(add(mult(1,stick(d)),stick(d)),0))),spot(d))))),stripe(d))",-45.42146687674394
20,"mult(stick(d),mult(1,stripe(d)))",-10.632773779711947
21,"add(spot(d),mult(stripe(d),stick(d)))",-10.345091707260165
22,"mult(stripe(d),add(stick(d),spot(d)))",-10.345091707260165
23,"mult(stripe(d),sub(mult(1,add(stick(d),stripe(d))),stripe(d)))",-19.18610601774406
24,"add(mult(spot(d),add(0,sub(2,stick(d)))),mult(stick(d),stripe(d)))",-23.750454209211888
25,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
