,rule,log_prob
0,"add(sub(0,spot(d)),stick(d))",-10.632773779711947
1,"sub(0,sub(spot(d),3))",-10.920455852163728
2,"mult(sub(3,spot(d)),stripe(d))",-10.632773779711947
3,"sub(stick(d),spot(d))",-6.068425588244111
4,"sub(3,spot(d))",-6.3561076606958915
5,"add(1,sub(2,spot(d)))",-10.920455852163727
6,"sub(3,add(0,spot(d)))",-10.920455852163727
7,"sub(stripe(d),add(stripe(d),sub(sub(sub(stick(d),sub(3,spot(d))),add(add(sub(1,3),sub(add(stick(d),sub(2,0)),stripe(d))),1)),0)))",-55.12552740458316
8,"sub(add(stick(d),mult(sub(stripe(d),mult(spot(d),0)),0)),spot(d))",-23.750454209211885
9,"sub(add(0,stick(d)),spot(d))",-10.632773779711947
10,"sub(stick(d),add(stick(d),sub(sub(spot(d),2),stripe(d))))",-19.186106017744056
11,"sub(mult(stripe(d),0),sub(spot(d),stick(d)))",-14.909439898728001
12,"add(add(sub(stripe(d),spot(d)),2),sub(stick(d),3))",-19.473788090195836
13,"sub(stick(d),sub(add(spot(d),stripe(d)),add(mult(0,sub(stick(d),stick(d))),1)))",-28.02712032822794
14,"sub(3,mult(spot(d),1))",-10.920455852163728
15,"add(sub(mult(add(sub(1,stick(d)),spot(d)),0),spot(d)),stick(d))",-23.750454209211888
16,"sub(add(mult(mult(0,mult(0,mult(stick(d),1))),2),stick(d)),spot(d))",-28.6024844731315
17,"sub(add(3,sub(2,spot(d))),2)",-15.484804043631565
18,"sub(sub(stripe(d),spot(d)),sub(0,2))",-15.197121971179783
19,"sub(3,mult(1,mult(spot(d),stripe(d))))",-15.197121971179781
20,"mult(1,sub(stick(d),spot(d)))",-10.632773779711947
21,"add(stripe(d),add(sub(stick(d),1),sub(sub(1,2),add(mult(stripe(d),spot(d)),sub(0,stripe(d))))))",-37.15581671116361
22,"sub(stick(d),add(spot(d),mult(stick(d),sub(mult(sub(mult(1,0),1),0),mult(0,sub(stripe(d),add(stick(d),0)))))))",-46.28451309409927
23,"sub(stick(d),add(0,spot(d)))",-10.632773779711947
24,"sub(sub(3,mult(spot(d),0)),spot(d))",-15.197121971179783
25,"add(stripe(d),sub(2,mult(sub(spot(d),0),stripe(d))))",-19.473788090195836
26,"add(sub(stripe(d),spot(d)),mult(2,1))",-15.197121971179783
27,"add(add(1,sub(mult(sub(mult(stripe(d),mult(1,0)),0),3),sub(spot(d),2))),0)",-38.01886292851895
28,"sub(add(spot(d),3),mult(add(stripe(d),1),spot(d)))",-19.473788090195836
29,"add(sub(sub(1,stripe(d)),spot(d)),3)",-15.197121971179783
30,"add(0,sub(stick(d),spot(d)))",-10.632773779711947
31,"sub(mult(3,1),spot(d))",-10.920455852163727
32,"add(mult(add(sub(spot(d),stripe(d)),1),add(3,mult(2,sub(stripe(d),add(mult(sub(mult(1,3),stick(d)),0),3))))),3)",-51.1365433580189
33,"sub(stick(d),add(sub(spot(d),stripe(d)),stripe(d)))",-14.62175782627622
34,"mult(sub(3,add(spot(d),0)),stripe(d))",-15.197121971179783
35,"add(mult(spot(d),add(0,sub(2,stick(d)))),mult(stick(d),stripe(d)))",-23.750454209211888
36,"sub(mult(stick(d),1),add(spot(d),mult(mult(stick(d),add(2,sub(mult(stripe(d),stripe(d)),3))),add(add(add(spot(d),spot(d)),1),1))))",-50.27349714066355
37,"add(sub(stick(d),add(spot(d),stripe(d))),sub(stick(d),add(stripe(d),stripe(d))))",-23.17509006430833
38,"sub(3,mult(1,spot(d)))",-10.920455852163727
39,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
40,"mult(1,add(2,sub(stripe(d),spot(d))))",-15.197121971179783
41,"sub(stripe(d),add(sub(1,sub(add(stick(d),3),spot(d))),stick(d)))",-23.750454209211888
42,"mult(1,sub(3,spot(d)))",-10.920455852163727
43,"add(sub(3,stripe(d)),mult(sub(stick(d),sub(add(spot(d),mult(3,stripe(d))),stripe(d))),stripe(d)))",-32.30378644724399
44,"sub(mult(1,stick(d)),spot(d))",-10.632773779711947
45,"sub(mult(sub(3,2),mult(stripe(d),3)),spot(d))",-19.76147016264762
46,"sub(sub(spot(d),mult(3,sub(stick(d),stripe(d)))),sub(2,add(1,sub(add(2,mult(sub(2,add(sub(1,add(2,stick(d))),0)),add(sub(stripe(d),1),stripe(d)))),sub(mult(spot(d),2),add(1,1))))))",-82.22393448093842
47,"sub(sub(stripe(d),add(mult(stripe(d),mult(stripe(d),sub(0,0))),sub(spot(d),stick(d)))),1)",-32.591468519695766
48,"sub(add(2,1),spot(d))",-10.920455852163727
49,"mult(sub(stick(d),spot(d)),stripe(d))",-10.345091707260165
50,"sub(add(sub(sub(mult(2,2),spot(d)),sub(stripe(d),stripe(d))),1),2)",-28.6024844731315
51,"add(0,sub(stick(d),mult(stripe(d),spot(d))))",-14.909439898728001
52,"sub(mult(stick(d),sub(add(2,2),stick(d))),spot(d))",-19.473788090195836
