,rule,log_prob
0,"add(spot(d),mult(add(stripe(d),sub(1,mult(1,3))),spot(d)))",-24.038136281663668
1,"mult(sub(add(mult(sub(spot(d),sub(3,stick(d))),0),3),spot(d)),stick(d))",-28.31480240067972
2,"sub(mult(stick(d),stripe(d)),stick(d))",-10.345091707260165
3,"mult(spot(d),sub(stripe(d),1))",-10.632773779711947
4,"sub(add(stripe(d),sub(add(2,mult(sub(1,spot(d)),sub(spot(d),add(0,mult(sub(spot(d),spot(d)),add(3,add(stick(d),0))))))),sub(3,add(stick(d),stick(d))))),sub(3,stick(d)))",-67.95552576163134
5,"sub(add(mult(1,mult(sub(stripe(d),1),spot(d))),stick(d)),stick(d))",-23.750454209211885
6,"mult(sub(stripe(d),1),spot(d))",-10.632773779711947
7,"mult(sub(stripe(d),1),stick(d))",-10.632773779711947
8,"mult(stick(d),sub(3,stick(d)))",-10.632773779711947
9,"mult(sub(0,spot(d)),sub(1,stripe(d)))",-15.197121971179783
10,"mult(add(sub(0,3),spot(d)),sub(stick(d),mult(stick(d),2)))",-24.038136281663668
