terms,arg_types,return_type,type,is_init,count,comp_lp
"[CS,[BB,addnn,[SB,[B,addnn,[B,[subnn,0],getDot]],[SS,[BK,mulnn,getStripe],[KB,I,I]]]],[K,[addnn,0],0]]",egg_num,num,program,0.0,10.0,-29.036349055761374
"[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,26.0,-13.980726646855288
"[SB,[B,addnn,[B,[subnn,0],getDot]],[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]]",egg_num,num,program,0.0,15.0,-16.6887768479575
"[SC,[BB,subnn,[BB,[mulnn,1],[CB,[B,mulnn,getStripe],[B,I,I]]]],getDot]",egg_num,num,program,0.0,5.0,-18.075071209077397
"[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[BK,getDot,I]]",egg_num,num,program,0.0,16.0,-13.980726646855288
"[SS,[BK,addnn,[B,[subnn,4],getDot]],[CC,[BB,subnn,[SB,[B,mulnn,[B,[subnn,4],getStripe]],[BK,getStripe,I]]],4]]",egg_num,num,program,0.0,2.0,-28.343201875201423
"[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]",egg_num,num,program,0.0,58.0,-13.287579466295345
"[BB,[addnn,0],[SS,[BB,subnn,[CS,[KB,mulnn,[B,I,I]],[B,[subnn,4],[B,I,I]]]],[BK,getDot,I]]]",egg_num,num,program,0.0,17.0,-24.942004493539272
"[CS,[BB,addnn,[SB,[B,addnn,[B,[subnn,0],getDot]],[SC,[KB,mulnn,[B,I,I]],getStripe]]],[K,[addnn,0],0]]",egg_num,num,program,0.0,7.0,-27.650054694641483
"[SS,[KK,addnn,0],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[C,[B,addnn,getDot],0]]]",egg_num,num,program,0.0,8.0,-24.942004493539272
"[BB,[addnn,0],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,46.0,-18.07507120907739
"[SB,[B,addnn,[B,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,78.0,-15.995629667397557
"[BS,[B,addnn,[K,getDot,Egg(S3,O0)]],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],[B,getStripe,I]]],getDot]]",egg_num,num,program,0.0,4.0,-22.457097843751274
"[SS,[BB,subnn,[CS,[KB,mulnn,[B,I,I]],[B,[subnn,4],[B,I,I]]]],[BK,getDot,I]]",egg_num,num,program,0.0,5.0,-19.46136557019728
"[BB,[addnn,0],[SB,[B,addnn,[B,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]]",egg_num,num,program,0.0,16.0,-21.476268590739547
"[SC,[BB,subnn,[BC,[B,mulnn,[C,[B,mulnn,[B,I,I]],1]],getStripe]],getDot]",egg_num,num,program,0.0,3.0,-17.381924028517446
"[SC,[BB,subnn,[SB,[B,mulnn,[B,getStripe,I]],[CC,[KB,mulnn,[B,I,I]],1]]],[B,getDot,I]]",egg_num,num,program,0.0,10.0,-20.84765993131717
"[SB,[B,addnn,[K,[addnn,0],0]],[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],[B,getStripe,I]]],[B,getDot,I]]]",egg_num,num,program,0.0,1.0,-24.942004493539272
"[SC,[BB,subnn,[BB,[mulnn,1],[SC,[KB,mulnn,[B,I,I]],[C,[B,mulnn,getStripe],1]]]],getDot]",egg_num,num,program,0.0,9.0,-23.555710132419375
"[SC,[BB,subnn,[SB,[B,addnn,getStripe],[CB,[B,mulnn,getStripe],[B,I,I]]]],[S,[B,addnn,getDot],getStripe]]",egg_num,num,program,0.0,5.0,-21.723128668671077
"[SB,[B,addnn,[S,[K,subnn,0],getDot]],[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]]",egg_num,num,program,0.0,9.0,-17.381924028517446
