terms,arg_types,return_type,type,is_init,count,comp_lp
"[SS,[KB,addnn,[K,getDot,Egg(S1,O0)]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,4.0,-16.506455291163544
"[BS,[B,mulnn,[S,[K,addnn,0],[B,I,I]]],[BK,getStripe,I]]",egg_num,num,program,0.0,4.0,-12.817575837049608
"[BC,[B,mulnn,[C,[B,addnn,[B,I,I]],0]],[B,getStripe,I]]",egg_num,num,program,0.0,16.0,-12.124428656489664
"[SK,[B,mulnn,[B,getStripe,I]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,5.0,-10.738134295369772
"[SC,[BB,mulnn,[CS,[KK,addnn,0],[B,I,I]]],[S,[B,subnn,getStripe],getDot]]",egg_num,num,program,0.0,3.0,-18.07507120907739
"[SK,[B,mulnn,[B,[subnn,4],getStripe]],[S,[K,mulnn,1],getStripe]]",egg_num,num,program,0.0,3.0,-14.832478857591871
"[SC,[BK,mulnn,[B,[subnn,4],getStripe]],[B,getStripe,I]]",egg_num,num,program,0.0,3.0,-11.43128147592972
"[SB,[B,mulnn,[S,[K,subnn,1],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,3.0,-16.6887768479575
"[BS,[B,mulnn,[B,I,I]],[SK,[B,subnn,getStripe],getDot]]",egg_num,num,program,0.0,6.0,-11.901285105175454
"[SC,[KB,mulnn,[S,[K,addnn,0],[B,I,I]]],[B,[mulnn,1],getStripe]]",egg_num,num,program,0.0,9.0,-16.218773218711764
"[BC,[B,mulnn,[C,[B,addnn,[B,I,I]],0]],[C,[B,subnn,getStripe],0]]",egg_num,num,program,0.0,2.0,-16.218773218711764
"[SC,[BK,mulnn,[B,[mulnn,1],getStripe]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,7.0,-14.832478857591871
"[SC,[BB,mulnn,[CB,[B,addnn,getDot],[B,I,I]]],[B,[mulnn,1],getStripe]]",egg_num,num,program,0.0,3.0,-16.6887768479575
"[SK,[B,mulnn,[B,[subnn,4],getStripe]],[C,[B,subnn,getStripe],0]]",egg_num,num,program,0.0,4.0,-14.832478857591871
"[SC,[BB,mulnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[K,getStripe,Egg(S1,O0)]]",egg_num,num,program,0.0,6.0,-16.506455291163544
"[CS,[BK,mulnn,getStripe],[C,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,8.0,-12.124428656489664
"[CS,[BK,mulnn,[B,getStripe,I]],[S,[K,mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,5.0,-12.817575837049608
"[SK,[B,mulnn,[B,[subnn,4],getStripe]],[C,[B,mulnn,getStripe],1]]",egg_num,num,program,0.0,2.0,-14.832478857591871
"[SK,[B,mulnn,[S,[B,addnn,getDot],getStripe]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,3.0,-13.916188125717715
"[SK,[B,mulnn,[S,[K,subnn,4],getStripe]],[S,[K,addnn,0],getStripe]]",egg_num,num,program,0.0,7.0,-15.52562603815182
"[SS,[KB,addnn,[K,[mulnn,0],4]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,5.0,-17.605067579831655
"[CS,[BB,mulnn,[BK,[addnn,0],getStripe]],[B,I,I]]",egg_num,num,program,0.0,2.0,-12.817575837049608
"[SB,[B,mulnn,getStripe],[CS,[BK,addnn,getDot],[B,I,I]]]",egg_num,num,program,0.0,4.0,-12.594432285735396
"[SB,[B,mulnn,[B,[addnn,0],getStripe]],[KC,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,2.0,-16.911920399271708
"[SC,[KB,mulnn,[B,I,I]],[S,[B,addnn,getStripe],getDot]]",egg_num,num,program,0.0,4.0,-11.208137924615508
"[SB,[B,mulnn,[B,[addnn,0],getStripe]],[CC,[KB,subnn,[B,I,I]],0]]",egg_num,num,program,0.0,5.0,-17.605067579831655
"[CS,[BK,mulnn,getStripe],[C,[B,subnn,[B,I,I]],0]]",egg_num,num,program,0.0,3.0,-12.124428656489664
"[SK,[B,mulnn,[C,[B,subnn,getStripe],0]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,3.0,-14.832478857591871
"[CB,[B,mulnn,[S,[K,addnn,0],getStripe]],[B,I,I]]",egg_num,num,program,0.0,7.0,-11.43128147592972
"[CS,[BB,mulnn,[CB,[K,subnn,4],[B,I,I]]],[B,I,I]]",egg_num,num,program,0.0,5.0,-14.2038701981695
