terms,arg_types,return_type,type,is_init,count,comp_lp
"[BC,[K,subnn,3],[C,[B,mulnn,getDot],1]]",egg_num,num,program,0.0,8.0,-11.654425027243928
"[CK,[B,addnn,[S,[K,subnn,0],getDot]],3]",egg_num,num,program,0.0,3.0,-11.654425027243928
"[SK,[B,subnn,[C,[B,addnn,getStripe],2]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[BS,[K,subnn,3],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,2.0,-11.025816367821555
"[SK,[K,addnn,1],[B,[subnn,2],getDot]]",egg_num,num,program,0.0,10.0,-10.961277846683984
"[SS,[KK,subnn,3],[SK,[B,mulnn,getStripe],getDot]]",egg_num,num,program,0.0,3.0,-12.81757583704961
"[SC,[BK,subnn,[B,[subnn,4],getStripe]],getDot]",egg_num,num,program,0.0,6.0,-10.738134295369772
"[BC,[B,subnn,[C,[K,subnn,3],0]],getDot]",egg_num,num,program,0.0,5.0,-11.654425027243928
"[SK,[B,subnn,[S,[K,subnn,4],getDot]],getStripe]",egg_num,num,program,0.0,9.0,-10.738134295369772
"[SK,[K,subnn,4],[C,[B,addnn,getDot],1]]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[BC,[B,subnn,[K,[addnn,3],3]],[B,[addnn,3],getDot]]",egg_num,num,program,0.0,2.0,-15.055622408906084
"[BC,[B,subnn,[K,[subnn,3],0]],getDot]",egg_num,num,program,0.0,9.0,-10.961277846683984
"[CB,[B,addnn,[S,[K,subnn,0],getDot]],[B,I,I]]",egg_num,num,program,0.0,4.0,-11.43128147592972
"[BC,[B,addnn,[B,[mulnn,1],[B,I,I]]],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,3.0,-14.832478857591871
"[SK,[B,addnn,[S,[B,subnn,getStripe],getDot]],[S,[B,addnn,getStripe],getStripe]]",egg_num,num,program,0.0,2.0,-13.693044574403508
"[SK,[B,subnn,[C,[K,subnn,4],1]],[B,getDot,I]]",egg_num,num,program,0.0,4.0,-12.347572207803877
"[BS,[K,mulnn,1],[BC,[K,subnn,3],getDot]]",egg_num,num,program,0.0,3.0,-13.04071938836382
"[SC,[BK,subnn,[B,[subnn,4],getDot]],[K,getStripe,Egg(S1,O2)]]",egg_num,num,program,0.0,3.0,-14.650157300797918
"[SC,[KB,subnn,[K,[addnn,0],4]],[B,[addnn,1],getDot]]",egg_num,num,program,0.0,2.0,-15.74876958946603
"[SC,[BK,subnn,[K,getDot,Egg(S1,O3)]],[B,getDot,I]]",egg_num,num,program,0.0,3.0,-11.248959919135764
"[SS,[BK,addnn,getStripe],[BK,[subnn,2],getDot]]",egg_num,num,program,0.0,3.0,-12.124428656489664
"[BC,[B,subnn,[K,[subnn,4],1]],[B,[addnn,0],getDot]]",egg_num,num,program,0.0,1.0,-15.055622408906084
"[SK,[K,subnn,3],[B,getDot,I]]",egg_num,num,program,0.0,31.0,-7.560080465021828
"[BC,[B,subnn,[B,[mulnn,1],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,5.0,-11.43128147592972
"[BS,[K,subnn,3],[BK,[mulnn,1],getDot]]",egg_num,num,program,0.0,7.0,-12.347572207803877
"[SK,[K,subnn,1],[C,[B,subnn,getDot],2]]",egg_num,num,program,0.0,3.0,-11.654425027243928
"[SK,[B,mulnn,[B,[subnn,3],getDot]],getStripe]",egg_num,num,program,0.0,7.0,-10.044987114809828
"[BK,[subnn,4],[S,[B,addnn,getDot],getStripe]]",egg_num,num,program,0.0,9.0,-10.044987114809828
"[SC,[BB,subnn,[KC,[K,addnn,3],0]],getDot]",egg_num,num,program,0.0,2.0,-13.733866568923764
"[SK,[B,subnn,[S,[K,addnn,2],getStripe]],getDot]",egg_num,num,program,0.0,12.0,-10.738134295369772
"[SK,[K,subnn,3],[C,[B,mulnn,getDot],1]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[BC,[B,subnn,[K,getDot,Egg(S1,O3)]],[B,getDot,I]]",egg_num,num,program,0.0,12.0,-10.555812738575815
"[SS,[BK,subnn,[B,[subnn,4],getDot]],[BK,getStripe,I]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[BK,[addnn,3],[S,[K,subnn,0],getDot]]",egg_num,num,program,0.0,5.0,-10.961277846683984
"[BK,[subnn,4],[B,[addnn,1],getDot]]",egg_num,num,program,0.0,11.0,-10.26813066612404
"[BC,[K,subnn,3],[B,[addnn,0],getDot]]",egg_num,num,program,0.0,14.0,-10.961277846683984
"[SS,[KB,subnn,[B,[mulnn,1],[B,I,I]]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,2.0,-15.59016455928939
"[CK,[B,addnn,[B,[subnn,2],getDot]],1]",egg_num,num,program,0.0,6.0,-10.961277846683982
"[SC,[KK,addnn,0],[S,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-12.347572207803871
"[BC,[K,addnn,2],[B,[subnn,1],getDot]]",egg_num,num,program,0.0,3.0,-10.961277846683984
"[BK,[addnn,2],[S,[B,subnn,getStripe],getDot]]",egg_num,num,program,0.0,10.0,-10.044987114809828
"[SS,[BK,mulnn,[B,[subnn,3],getDot]],[BK,getStripe,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SC,[BK,addnn,[B,[subnn,2],getDot]],[B,getStripe,I]]",egg_num,num,program,0.0,3.0,-11.43128147592972
"[BC,[B,subnn,[K,[mulnn,1],3]],getDot]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[BB,[subnn,3],[BK,[mulnn,1],getDot]]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[SK,[B,subnn,[K,getDot,Egg(S1,O3)]],getDot]",egg_num,num,program,0.0,29.0,-9.862665558015872
"[BB,[addnn,2],[BK,[subnn,1],getDot]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SK,[B,subnn,[C,[K,mulnn,1],3]],getDot]",egg_num,num,program,0.0,6.0,-11.654425027243928
"[SS,[KB,addnn,[K,[addnn,2],0]],[SK,[B,subnn,getStripe],getDot]]",egg_num,num,program,0.0,2.0,-16.91192039927171
"[SK,[B,addnn,[B,[subnn,2],getDot]],[B,getStripe,I]]",egg_num,num,program,0.0,5.0,-10.738134295369772
"[SK,[B,addnn,[B,getStripe,I]],[B,[subnn,2],getDot]]",egg_num,num,program,0.0,5.0,-10.738134295369772
"[BC,[B,subnn,[K,[subnn,4],1]],getDot]",egg_num,num,program,0.0,10.0,-10.961277846683984
"[SK,[B,subnn,[B,[addnn,2],getStripe]],getDot]",egg_num,num,program,0.0,18.0,-10.044987114809828
"[BB,[subnn,2],[SK,[B,subnn,getDot],getStripe]]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[SC,[BK,subnn,[S,[K,mulnn,3],getStripe]],getDot]",egg_num,num,program,0.0,5.0,-11.431281475929715
"[SK,[B,subnn,[B,[subnn,4],getStripe]],getDot]",egg_num,num,program,0.0,5.0,-10.044987114809828
"[BC,[K,addnn,0],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,5.0,-10.961277846683984
"[SC,[KK,subnn,3],[S,[B,mulnn,getDot],getStripe]]",egg_num,num,program,0.0,2.0,-11.43128147592972
"[SK,[B,subnn,[S,[K,subnn,4],getDot]],[B,[addnn,0],getStripe]]",egg_num,num,program,0.0,1.0,-14.832478857591871
"[BK,[subnn,3],[S,[B,mulnn,getDot],getStripe]]",egg_num,num,program,0.0,15.0,-10.044987114809828
"[BS,[B,subnn,[K,[mulnn,1],3]],[BK,getDot,I]]",egg_num,num,program,0.0,2.0,-12.347572207803871
"[SK,[B,addnn,[C,[K,mulnn,2],1]],[S,[B,subnn,getStripe],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SK,[B,subnn,[K,[addnn,3],0]],getDot]",egg_num,num,program,0.0,6.0,-10.961277846683984
"[BC,[K,subnn,3],[S,[B,mulnn,getDot],getStripe]]",egg_num,num,program,0.0,6.0,-10.738134295369774
"[SK,[B,subnn,[K,[mulnn,3],1]],getDot]",egg_num,num,program,0.0,5.0,-10.961277846683984
"[SS,[BK,addnn,[K,getDot,Egg(S1,O2)]],[SK,[B,subnn,getStripe],getDot]]",egg_num,num,program,0.0,2.0,-15.8133081106036
"[SB,[K,addnn,1],[BK,[subnn,2],getDot]]",egg_num,num,program,0.0,3.0,-12.347572207803877
"[BC,[B,subnn,[S,[K,mulnn,1],[B,I,I]]],getDot]",egg_num,num,program,0.0,6.0,-11.43128147592972
"[CB,[B,addnn,[B,[subnn,1],getDot]],[C,[K,mulnn,1],2]]",egg_num,num,program,0.0,2.0,-15.748769589466027
"[BC,[B,subnn,[B,I,I]],[S,[B,mulnn,getStripe],getDot]]",egg_num,num,program,0.0,5.0,-10.514990744055565
"[SC,[BB,addnn,[SK,[K,subnn,2],getDot]],getStripe]",egg_num,num,program,0.0,2.0,-12.817575837049608
"[SS,[BK,addnn,getStripe],[BC,[K,subnn,2],getDot]]",egg_num,num,program,0.0,5.0,-12.817575837049608
"[SC,[KB,mulnn,[K,[subnn,1],0]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-15.74876958946603
"[CK,[B,addnn,[S,[K,subnn,3],getDot]],0]",egg_num,num,program,0.0,5.0,-11.654425027243928
"[BC,[K,subnn,4],[S,[K,addnn,1],getDot]]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[BK,[subnn,3],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,6.0,-10.961277846683984
"[SK,[B,mulnn,[B,getStripe,I]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,3.0,-10.738134295369772
"[SB,[K,subnn,3],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,3.0,-11.025816367821555
"[SC,[BK,subnn,[K,getDot,Egg(S1,O3)]],getDot]",egg_num,num,program,0.0,3.0,-10.555812738575815
"[BS,[K,subnn,1],[CK,[B,subnn,getDot],2]]",egg_num,num,program,0.0,4.0,-13.04071938836382
"[SK,[B,subnn,[C,[K,addnn,2],2]],[S,[B,addnn,getStripe],getDot]]",egg_num,num,program,0.0,4.0,-15.52562603815182
"[BK,[addnn,1],[S,[K,subnn,2],getDot]]",egg_num,num,program,0.0,12.0,-10.961277846683984
"[SS,[BK,subnn,[K,[addnn,1],2]],[BK,getDot,I]]",egg_num,num,program,0.0,2.0,-13.04071938836382
"[SB,[B,addnn,[B,[subnn,2],getDot]],[BK,getStripe,I]]",egg_num,num,program,0.0,2.0,-11.431281475929715
"[SC,[BK,subnn,[C,[K,mulnn,3],1]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-13.04071938836382
"[SC,[KB,subnn,[K,[addnn,0],3]],getDot]",egg_num,num,program,0.0,5.0,-11.654425027243928
"[SK,[B,subnn,[K,[mulnn,1],3]],[B,getDot,I]]",egg_num,num,program,0.0,5.0,-11.654425027243928
"[BC,[B,subnn,[C,[K,addnn,1],2]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-12.347572207803877
"[BC,[B,subnn,[K,[addnn,1],2]],[B,getDot,I]]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[SC,[KB,subnn,[K,[addnn,3],0]],getDot]",egg_num,num,program,0.0,4.0,-11.654425027243928
"[SS,[KB,subnn,[K,[subnn,4],0]],[BK,[addnn,1],getDot]]",egg_num,num,program,0.0,2.0,-17.13506395058592
"[BC,[B,subnn,[C,[B,addnn,[B,I,I]],0]],getDot]",egg_num,num,program,0.0,5.0,-11.43128147592972
"[BK,[subnn,4],[S,[K,addnn,1],getDot]]",egg_num,num,program,0.0,5.0,-10.961277846683984
"[SK,[B,subnn,[B,[mulnn,3],getStripe]],getDot]",egg_num,num,program,0.0,14.0,-10.044987114809828
"[BK,[subnn,3],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,27.0,-10.26813066612404
"[CS,[BK,addnn,[B,[subnn,3],getDot]],[K,[mulnn,3],0]]",egg_num,num,program,0.0,2.0,-15.748769589466027
"[BC,[K,addnn,2],[S,[K,subnn,1],getDot]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[CB,[B,addnn,[S,[B,subnn,getStripe],getDot]],[C,[K,subnn,3],1]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[BC,[B,mulnn,[K,getStripe,Egg(S1,O2)]],[S,[K,subnn,3],getDot]]",egg_num,num,program,0.0,3.0,-14.650157300797918
"[SC,[BB,subnn,[KK,[addnn,2],1]],[B,getDot,I]]",egg_num,num,program,0.0,2.0,-13.733866568923764
"[SK,[K,subnn,4],[S,[B,addnn,getStripe],getDot]]",egg_num,num,program,0.0,3.0,-10.738134295369774
"[CK,[B,subnn,[B,[subnn,4],getDot]],1]",egg_num,num,program,0.0,8.0,-10.961277846683982
"[BK,[subnn,3],[S,[B,mulnn,getStripe],getDot]]",egg_num,num,program,0.0,11.0,-10.044987114809828
"[SK,[B,addnn,[B,[subnn,3],getDot]],[K,[subnn,3],3]]",egg_num,num,program,0.0,2.0,-15.055622408906082
"[BC,[B,subnn,[B,I,I]],[S,[K,addnn,0],getDot]]",egg_num,num,program,0.0,2.0,-11.43128147592972
"[BK,[addnn,3],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,7.0,-10.26813066612404
"[CB,[B,mulnn,[S,[K,subnn,3],getDot]],[K,[mulnn,1],1]]",egg_num,num,program,0.0,1.0,-15.748769589466027
"[SK,[B,subnn,[C,[K,subnn,4],1]],getDot]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[CS,[BK,subnn,[B,[subnn,4],getDot]],[C,[K,addnn,0],1]]",egg_num,num,program,0.0,1.0,-16.441916770025973
"[SC,[KK,mulnn,1],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,4.0,-11.654425027243928
"[SC,[BB,subnn,[KK,[addnn,3],0]],[B,getDot,I]]",egg_num,num,program,0.0,3.0,-13.733866568923764
"[CB,[B,addnn,[S,[K,subnn,0],getDot]],[K,[addnn,0],3]]",egg_num,num,program,0.0,2.0,-15.748769589466027
"[SC,[KB,subnn,[B,[mulnn,1],[B,I,I]]],getDot]",egg_num,num,program,0.0,4.0,-11.43128147592972
"[BC,[B,addnn,[K,[subnn,4],3]],[B,[subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-15.055622408906084
"[CB,[B,addnn,[B,[subnn,0],getDot]],[K,getDot,Egg(S1,O3)]]",egg_num,num,program,0.0,2.0,-13.957010120237976
"[CC,[BK,addnn,[B,[subnn,0],getDot]],3]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SK,[B,addnn,[S,[K,subnn,1],getDot]],[B,[mulnn,2],getStripe]]",egg_num,num,program,0.0,2.0,-14.832478857591871
"[SK,[B,mulnn,getStripe],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,11.0,-10.044987114809828
"[BC,[B,addnn,[B,I,I]],[S,[K,subnn,0],getDot]]",egg_num,num,program,0.0,2.0,-11.43128147592972
"[SK,[K,addnn,1],[S,[K,subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SK,[B,addnn,[S,[K,subnn,2],getDot]],[B,getStripe,I]]",egg_num,num,program,0.0,8.0,-11.43128147592972
