terms,arg_types,return_type,type,is_init,count,comp_lp
"[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,95.0,-13.287579466295345
"[BB,[addnn,0],[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,3.0,-18.768218389637337
"[CC,[BB,subnn,[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]],0]",egg_num,num,program,0.0,7.0,-19.46136557019728
"[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,6.0,-13.980726646855288
"[BS,[B,mulnn,[K,getStripe,Egg(S1,O2)]],[SS,[KB,mulnn,[B,[subnn,4],[B,I,I]]],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,19.0,-26.55144240597337
"[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],[C,[B,mulnn,getStripe],1]]],[B,[addnn,0],getDot]]",egg_num,num,program,0.0,4.0,-22.16941577129949
"[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[S,[K,mulnn,1],[B,I,I]]]],[B,[addnn,0],getDot]]",egg_num,num,program,0.0,2.0,-22.16941577129949
"[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[B,getDot,I]]",egg_num,num,program,0.0,75.0,-13.287579466295345
"[SS,[BB,addnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[BC,[K,subnn,0],getDot]]",egg_num,num,program,0.0,10.0,-18.768218389637337
"[SS,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],[BK,[mulnn,1],getDot]]",egg_num,num,program,0.0,46.0,-18.768218389637337
"[SB,[K,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],[B,getStripe,I]]],getDot]]",egg_num,num,program,0.0,4.0,-19.46136557019728
"[SS,[KK,subnn,0],[SB,[B,subnn,getDot],[CB,[B,mulnn,getStripe],[B,I,I]]]]",egg_num,num,program,0.0,43.0,-18.768218389637337
"[SB,[B,mulnn,[B,getStripe,I]],[SC,[BB,subnn,[KB,I,I]],getDot]]",egg_num,num,program,0.0,36.0,-14.673873827415234
"[SC,[BB,addnn,[BS,[B,addnn,[K,[subnn,4],4]],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]],[K,getDot,Egg(S1,O0)]]",egg_num,num,program,0.0,8.0,-32.03208132931536
"[SS,[BB,mulnn,[KK,getStripe,Egg(S1,O3)]],[SS,[BB,addnn,[BK,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]]",egg_num,num,program,0.0,15.0,-28.63088394765321
"[BB,[mulnn,1],[SS,[BK,mulnn,[S,[K,subnn,0],getStripe]],[CB,[B,subnn,getDot],[B,I,I]]]]",egg_num,num,program,0.0,3.0,-22.86256295185944
"[SS,[BB,addnn,[BK,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,26.0,-18.07507120907739
"[SS,[BB,subnn,[BS,[B,mulnn,[B,I,I]],[BB,getStripe,[BK,I,I]]]],[BK,getDot,I]]",egg_num,num,program,0.0,12.0,-18.13960973021496
"[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],[C,[B,addnn,getStripe],0]]],getDot]",egg_num,num,program,0.0,27.0,-18.075071209077397
"[SS,[KK,mulnn,1],[BS,[K,mulnn,1],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[C,[B,mulnn,getDot],1]]]]",egg_num,num,program,0.0,8.0,-30.422643416881264
"[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]",egg_num,num,program,0.0,29.0,-12.594432285735396
