terms,arg_types,return_type,type,is_init,count,comp_lp
"[BB,[addnn,0],[SB,[B,mulnn,getStripe],[BK,[subnn,4],[S,[B,addnn,getStripe],getDot]]]]",egg_num,num,program,0.0,7.0,-20.783121410179604
"[SC,[BB,mulnn,[SS,[KB,addnn,[K,getDot,Egg(S1,O0)]],[SB,[B,mulnn,[B,getStripe,I]],[SC,[KB,subnn,[B,I,I]],getDot]]]],[K,getStripe,Egg(S1,O1)]]",egg_num,num,program,0.0,7.0,-33.01291058232709
"[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,46.0,-13.287579466295345
"[BB,[mulnn,1],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,48.0,-17.381924028517446
"[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],[S,[K,addnn,0],getStripe]]",egg_num,num,program,0.0,8.0,-18.075071209077382
"[BB,[addnn,0],[BS,[K,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]]",egg_num,num,program,0.0,4.0,-24.248857312979325
"[BB,[mulnn,1],[SS,[BK,addnn,[B,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]]",egg_num,num,program,0.0,4.0,-22.16941577129949
"[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]],[K,[addnn,0],0]]",egg_num,num,program,0.0,2.0,-22.862562951859434
"[BS,[K,addnn,0],[BB,[addnn,0],[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]]]",egg_num,num,program,0.0,14.0,-24.248857312979325
"[BS,[K,mulnn,1],[SS,[BK,mulnn,getStripe],[SC,[KK,subnn,4],[S,[B,addnn,getStripe],getDot]]]]",egg_num,num,program,0.0,5.0,-23.55571013241938
"[SB,[K,mulnn,1],[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,3.0,-19.46136557019728
"[BS,[K,addnn,0],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,16.0,-18.768218389637333
"[SC,[BB,mulnn,[CS,[BK,subnn,getDot],[B,I,I]]],[B,[subnn,0],getStripe]]",egg_num,num,program,0.0,5.0,-17.381924028517446
"[SS,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[BK,getDot,I]]",egg_num,num,program,0.0,29.0,-14.673873827415235
"[BS,[B,addnn,[K,getDot,Egg(S2,O0)]],[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,2.0,-22.457097843751274
"[BS,[K,mulnn,1],[SS,[BK,mulnn,[B,[subnn,0],getStripe]],[CB,[B,subnn,getDot],[B,I,I]]]]",egg_num,num,program,0.0,6.0,-22.862562951859434
"[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],getDot]",egg_num,num,program,0.0,9.0,-13.980726646855288
"[BB,[mulnn,1],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,44.0,-18.07507120907739
"[SC,[BB,subnn,[SS,[BB,mulnn,[BS,[B,subnn,[B,I,I]],[BK,getDot,I]]],[BK,getStripe,I]]],[K,[mulnn,4],0]]",egg_num,num,program,0.0,3.0,-26.328298854659163
"[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],[B,getDot,I]]]",egg_num,num,program,0.0,15.0,-13.287579466295345
"[BB,[mulnn,1],[SB,[K,mulnn,1],[BB,[addnn,0],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]]]",egg_num,num,program,0.0,2.0,-29.036349055761374
"[BS,[K,mulnn,1],[SB,[B,mulnn,getStripe],[SK,[B,subnn,[B,[subnn,4],getDot]],[B,getStripe,I]]]]",egg_num,num,program,0.0,5.0,-22.169415771299487
"[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],getStripe]",egg_num,num,program,0.0,19.0,-13.287579466295345
"[BB,[addnn,0],[SS,[BK,mulnn,getStripe],[SK,[K,subnn,4],[S,[B,addnn,getDot],getStripe]]]]",egg_num,num,program,0.0,7.0,-22.16941577129949
"[SS,[BK,mulnn,getStripe],[SK,[B,subnn,[B,[subnn,4],getStripe]],getDot]]",egg_num,num,program,0.0,10.0,-15.995629667397557
"[BB,[mulnn,1],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],getStripe]]",egg_num,num,program,0.0,20.0,-18.768218389637337
"[SB,[B,addnn,[S,[K,subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,6.0,-16.6887768479575
"[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],[B,[addnn,0],getDot]]]",egg_num,num,program,0.0,10.0,-15.995629667397552
"[BB,[addnn,0],[SC,[BB,mulnn,[SC,[BB,subnn,[KB,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,1.0,-20.154512750757227
"[SB,[B,mulnn,[S,[K,mulnn,1],getStripe]],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,16.0,-16.6887768479575
"[SC,[BB,mulnn,[SC,[KB,subnn,[B,I,I]],[B,getDot,I]]],[B,getStripe,I]]",egg_num,num,program,0.0,4.0,-14.673873827415235
"[SC,[BB,mulnn,[CB,[B,addnn,[B,[subnn,0],getDot]],[B,I,I]]],[B,getStripe,I]]",egg_num,num,program,0.0,4.0,-17.381924028517442
"[BS,[B,addnn,[K,[mulnn,0],0]],[SC,[BB,mulnn,[SC,[KK,subnn,4],[S,[B,addnn,getStripe],getDot]]],getStripe]]",egg_num,num,program,0.0,2.0,-27.650054694641483
"[SC,[BB,mulnn,[SC,[BB,subnn,[KB,I,I]],getDot]],getStripe]",egg_num,num,program,0.0,20.0,-14.673873827415235
"[SC,[BB,mulnn,[SC,[KB,subnn,[B,I,I]],getDot]],getStripe]",egg_num,num,program,0.0,19.0,-13.287579466295345
