terms,arg_types,return_type,type,is_init,count,comp_lp
"[BB,[mulnn,1],[SB,[K,mulnn,1],[BS,[K,mulnn,1],[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[C,[B,addnn,getDot],0]]]]]",egg_num,num,program,0.0,1.0,-36.5964295207832
"[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[S,[K,mulnn,1],getDot]]",egg_num,num,program,0.0,4.0,-17.381924028517446
"[CS,[BB,subnn,[SS,[BK,addnn,[B,[subnn,0],getDot]],[SC,[KB,mulnn,[B,I,I]],getStripe]]],[K,[addnn,0],0]]",egg_num,num,program,0.0,4.0,-28.34320187520143
"[SB,[B,addnn,[K,[mulnn,2],0]],[BB,[mulnn,1],[BS,[B,mulnn,[K,[addnn,0],1]],[BB,[addnn,0],[SS,[BK,addnn,[S,[K,mulnn,0],getStripe]],[BB,[mulnn,1],[BB,[mulnn,1],[SB,[K,mulnn,1],[BS,[K,mulnn,1],[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[C,[B,addnn,getDot],0]]]]]]]]]]]",egg_num,num,program,0.0,4.0,-84.31274191842702
"[SB,[K,mulnn,1],[BS,[B,mulnn,[K,getDot,Egg(S3,O1)]],[CC,[BB,mulnn,[BB,[addnn,0],[SS,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[BK,[mulnn,1],getDot]]]],1]]]",egg_num,num,program,0.0,1.0,-47.15224225935902
"[BS,[K,addnn,0],[SS,[BK,mulnn,[K,getDot,Egg(S3,O1)]],[SS,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[BK,[addnn,0],getDot]]]]",egg_num,num,program,0.0,3.0,-34.1115228709952
"[SB,[B,mulnn,[K,[subnn,0],1]],[BB,[subnn,0],[SC,[BB,mulnn,[SB,[K,mulnn,1],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],getDot]]],[K,getDot,Egg(S3,O1)]]]]",egg_num,num,program,0.0,1.0,-44.37965353711923
"[SC,[BB,subnn,[SC,[BB,mulnn,[KB,I,I]],getStripe]],getDot]",egg_num,num,program,0.0,6.0,-14.673873827415235
"[SS,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[BK,getDot,I]]",egg_num,num,program,0.0,3.0,-13.980726646855288
"[SC,[BB,subnn,[BS,[B,mulnn,[K,getStripe,Egg(S1,O0)]],[BB,[mulnn,1],[BB,[addnn,0],[SS,[BB,mulnn,[SS,[BB,subnn,[SC,[BB,mulnn,[KB,I,I]],getStripe]],[BK,getDot,I]]],[KK,getStripe,Egg(S1,O3)]]]]]],[B,[mulnn,0],getDot]]",egg_num,num,program,0.0,1.0,-56.79176426606068
"[CS,[BB,addnn,[SC,[BB,subnn,[SS,[BK,mulnn,getStripe],[KB,I,I]]],getDot]],[C,[K,mulnn,4],0]]",egg_num,num,program,0.0,2.0,-26.32829885465916
"[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],[B,getDot,I]]",egg_num,num,program,0.0,4.0,-13.980726646855288
"[BB,[addnn,0],[SS,[BK,addnn,[S,[K,mulnn,0],getStripe]],[BB,[mulnn,1],[BB,[mulnn,1],[SB,[K,mulnn,1],[BS,[K,mulnn,1],[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[C,[B,addnn,getDot],0]]]]]]]]",egg_num,num,program,0.0,2.0,-58.29584166283696
"[SS,[KK,addnn,0],[SB,[B,addnn,[S,[K,subnn,0],getDot]],[SC,[KB,mulnn,[B,I,I]],getStripe]]]",egg_num,num,program,0.0,2.0,-24.24885731297933
"[SS,[BB,addnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[SK,[K,subnn,0],getDot]]",egg_num,num,program,0.0,6.0,-19.46136557019728
