,rule,log_prob
0,"sub(sub(3,spot(d)),0)",-10.920455852163728
1,"sub(stick(d),spot(d))",-6.068425588244111
2,"sub(stick(d),add(spot(d),mult(3,add(0,sub(0,0)))))",-24.325818354115448
3,"sub(3,mult(spot(d),stripe(d)))",-10.632773779711947
4,"sub(3,spot(d))",-6.3561076606958915
5,"sub(stripe(d),add(spot(d),sub(sub(2,mult(stripe(d),3)),1)))",-24.03813628166367
6,"sub(mult(3,1),spot(d))",-10.920455852163727
7,"sub(2,mult(stripe(d),sub(spot(d),1)))",-15.197121971179783
8,"sub(sub(2,spot(d)),add(1,sub(3,add(1,add(1,mult(add(stripe(d),2),1))))))",-38.018862928518956
9,"sub(mult(sub(3,0),add(stripe(d),0)),spot(d))",-19.761470162647623
10,"sub(2,sub(sub(3,0),add(add(mult(spot(d),sub(spot(d),add(1,spot(d)))),3),1)))",-37.73118085606716
11,"sub(sub(add(1,stripe(d)),stripe(d)),add(spot(d),sub(0,2)))",-24.038136281663668
12,"sub(3,add(0,spot(d)))",-10.920455852163727
13,"add(sub(2,spot(d)),stripe(d))",-10.632773779711947
14,"sub(add(mult(stick(d),sub(add(stripe(d),1),2)),stick(d)),spot(d))",-23.750454209211888
15,"sub(stick(d),mult(spot(d),1))",-10.632773779711947
16,"sub(add(sub(1,sub(add(spot(d),sub(stripe(d),mult(sub(spot(d),mult(1,add(0,3))),mult(stripe(d),0)))),0)),add(stick(d),stripe(d))),stripe(d))",-54.837845332131394
17,"sub(mult(2,stripe(d)),sub(spot(d),1))",-15.197121971179783
18,"add(sub(sub(stripe(d),spot(d)),1),stick(d))",-14.909439898728001
19,"add(sub(stripe(d),spot(d)),2)",-10.632773779711947
20,"sub(mult(1,stick(d)),spot(d))",-10.632773779711947
21,"sub(mult(add(stripe(d),0),stick(d)),spot(d))",-14.909439898728001
22,"sub(stick(d),mult(1,spot(d)))",-10.632773779711947
