,rule,log_prob
0,"mult(stripe(d),stick(d))",-6.068425588244111
1,"mult(stick(d),stripe(d))",-6.068425588244111
2,"mult(stripe(d),sub(1,sub(1,sub(stick(d),spot(d)))))",-19.47378809019584
3,"add(spot(d),sub(stripe(d),mult(stripe(d),sub(sub(1,0),stick(d)))))",-23.750454209211885
4,"mult(add(mult(stick(d),mult(0,1)),stripe(d)),add(add(stick(d),0),spot(d)))",-28.31480240067972
5,"mult(add(sub(stripe(d),stripe(d)),stick(d)),stripe(d))",-14.62175782627622
6,"add(mult(stick(d),stripe(d)),mult(add(mult(add(sub(mult(stick(d),stripe(d)),add(0,mult(spot(d),add(0,add(1,sub(1,1)))))),0),spot(d)),mult(stick(d),spot(d))),stick(d)))",-63.39117757016351
7,"sub(mult(stick(d),stripe(d)),sub(0,spot(d)))",-14.909439898728001
8,"mult(sub(stick(d),mult(spot(d),spot(d))),stripe(d))",-14.62175782627622
9,"mult(stripe(d),add(spot(d),stick(d)))",-10.345091707260165
10,"add(0,add(mult(stick(d),stripe(d)),add(0,spot(d))))",-19.473788090195836
11,"sub(mult(stick(d),stripe(d)),0)",-10.632773779711947
12,"mult(mult(1,stripe(d)),stick(d))",-10.632773779711945
13,"add(spot(d),mult(stripe(d),stick(d)))",-10.345091707260165
14,"mult(stripe(d),sub(add(stick(d),add(mult(sub(add(2,0),sub(2,sub(0,mult(stripe(d),add(2,3))))),spot(d)),3)),3))",-51.1365433580189
15,"mult(stick(d),sub(stripe(d),spot(d)))",-10.345091707260165
16,"mult(add(mult(mult(stick(d),mult(spot(d),mult(1,spot(d)))),mult(spot(d),stripe(d))),stick(d)),sub(1,add(sub(2,stripe(d)),add(sub(1,2),add(spot(d),spot(d))))))",-58.82682937869567
17,"mult(mult(1,stick(d)),stripe(d))",-10.632773779711947
18,"sub(mult(stick(d),stripe(d)),mult(0,mult(2,2)))",-19.761470162647615
19,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
20,"mult(mult(stripe(d),1),stick(d))",-10.632773779711947
21,"mult(sub(add(2,sub(3,1)),stick(d)),stick(d))",-19.76147016264762
22,"mult(stripe(d),mult(stick(d),1))",-10.632773779711947
23,"mult(sub(add(stick(d),spot(d)),spot(d)),stripe(d))",-14.62175782627622
24,"add(mult(spot(d),sub(stripe(d),add(mult(0,stick(d)),1))),mult(add(stick(d),add(sub(sub(stripe(d),0),add(0,add(2,2))),stick(d))),stripe(d)))",-54.837845332131394
25,"mult(add(0,stick(d)),stripe(d))",-10.632773779711947
26,"add(mult(add(2,0),stripe(d)),mult(sub(stick(d),2),stripe(d)))",-24.03813628166367
27,"add(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
28,"mult(stripe(d),sub(stick(d),spot(d)))",-10.345091707260165
29,"mult(stick(d),sub(stripe(d),0))",-10.632773779711947
30,"mult(stripe(d),add(mult(0,1),stick(d)))",-15.197121971179783
31,"add(0,mult(stick(d),stripe(d)))",-10.632773779711945
32,"mult(mult(sub(1,0),stick(d)),stripe(d))",-15.197121971179783
33,"add(0,add(mult(stick(d),stripe(d)),mult(0,sub(sub(1,stripe(d)),sub(sub(mult(0,add(0,stripe(d))),stick(d)),sub(3,sub(1,stripe(d))))))))",-55.125527404583174
34,"mult(sub(mult(stick(d),stripe(d)),add(spot(d),spot(d))),1)",-19.186106017744056
35,"sub(sub(add(stick(d),spot(d)),stick(d)),sub(mult(sub(stripe(d),3),stripe(d)),sub(stripe(d),0)))",-32.303786447243986
36,"mult(sub(add(stick(d),2),2),stripe(d))",-15.197121971179783
37,"mult(stripe(d),add(0,stick(d)))",-10.632773779711947
38,"mult(sub(stripe(d),spot(d)),stick(d))",-10.345091707260165
39,"mult(stripe(d),add(mult(3,mult(stick(d),0)),stick(d)))",-19.47378809019584
40,"mult(add(stick(d),mult(0,mult(add(2,stripe(d)),stripe(d)))),stripe(d))",-23.750454209211885
41,"mult(add(spot(d),1),mult(stripe(d),mult(stick(d),1)))",-19.473788090195836
42,"add(0,mult(add(0,stick(d)),stripe(d)))",-15.197121971179783
43,"mult(add(1,add(mult(spot(d),stripe(d)),0)),sub(mult(add(stick(d),sub(spot(d),0)),stripe(d)),sub(mult(0,1),spot(d))))",-45.9968310216475
44,"sub(mult(stripe(d),stick(d)),0)",-10.632773779711947
45,"mult(stripe(d),add(add(stick(d),spot(d)),0))",-14.909439898728001
46,"mult(stick(d),add(mult(0,spot(d)),stripe(d)))",-14.909439898728001
47,"mult(stick(d),add(0,stripe(d)))",-10.632773779711947
48,"mult(stick(d),mult(1,stripe(d)))",-10.632773779711947
49,"add(mult(sub(stick(d),add(0,mult(add(stripe(d),stick(d)),spot(d)))),stripe(d)),0)",-28.02712032822794
50,"mult(mult(stripe(d),1),sub(stick(d),spot(d)))",-14.909439898728001
51,"mult(stripe(d),mult(1,sub(stick(d),sub(0,add(sub(2,2),spot(d))))))",-28.6024844731315
52,"sub(mult(stripe(d),stick(d)),mult(2,spot(d)))",-14.909439898728001
53,"sub(mult(add(0,stick(d)),add(mult(1,stripe(d)),0)),mult(sub(stick(d),mult(sub(1,add(0,0)),stick(d))),sub(0,2)))",-51.1365433580189
54,"mult(mult(stick(d),1),stripe(d))",-10.632773779711947
55,"mult(stick(d),add(0,stripe(d)))",-10.632773779711945
56,"add(mult(stick(d),stripe(d)),mult(mult(0,0),add(stick(d),add(1,3))))",-28.6024844731315
57,"mult(stick(d),mult(1,mult(stripe(d),1)))",-15.197121971179783
58,"mult(stripe(d),sub(0,sub(spot(d),stick(d))))",-14.909439898728001
59,"mult(add(stick(d),sub(add(mult(mult(sub(add(sub(stick(d),stripe(d)),stripe(d)),add(mult(stick(d),sub(2,0)),0)),sub(sub(mult(2,1),1),0)),2),spot(d)),mult(sub(add(spot(d),2),mult(2,3)),1))),stick(d))",-86.5006005999545
60,"mult(stripe(d),add(stick(d),0))",-10.632773779711947
61,"mult(add(spot(d),add(stick(d),sub(mult(0,mult(1,add(mult(0,mult(stick(d),stripe(d))),add(stripe(d),mult(stripe(d),stick(d)))))),sub(0,spot(d))))),stripe(d))",-54.262481187227834
62,"mult(add(sub(add(1,spot(d)),1),stripe(d)),stick(d))",-19.473788090195836
63,"mult(stripe(d),add(mult(2,mult(sub(mult(spot(d),add(stick(d),spot(d))),spot(d)),3)),stick(d)))",-32.30378644724399
64,"mult(mult(stick(d),stripe(d)),1)",-10.632773779711947
65,"add(0,mult(stripe(d),add(stick(d),spot(d))))",-14.909439898728001
66,"add(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
67,"mult(add(0,stripe(d)),stick(d))",-10.632773779711947
68,"add(mult(spot(d),mult(2,spot(d))),mult(stripe(d),stick(d)))",-19.18610601774406
69,"mult(stripe(d),sub(add(1,sub(3,sub(add(0,add(stripe(d),spot(d))),sub(add(0,spot(d)),spot(d))))),sub(2,2)))",-46.28451309409928
70,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
71,"add(spot(d),add(mult(stripe(d),add(stick(d),0)),spot(d)))",-19.186106017744056
72,"mult(stick(d),mult(stripe(d),1))",-10.632773779711947
73,"mult(add(stick(d),sub(stick(d),stick(d))),stripe(d))",-14.62175782627622
74,"add(add(spot(d),spot(d)),mult(stripe(d),stick(d)))",-14.62175782627622
75,"mult(sub(stripe(d),add(sub(spot(d),0),0)),stick(d))",-19.473788090195836
76,"mult(sub(stripe(d),0),stick(d))",-10.632773779711947
77,"mult(stick(d),sub(add(mult(stripe(d),spot(d)),stripe(d)),mult(sub(mult(sub(add(stick(d),1),add(add(1,1),0)),0),mult(3,spot(d))),1)))",-55.12552740458318
78,"mult(stripe(d),add(1,sub(stick(d),add(mult(add(stripe(d),add(spot(d),stripe(d))),spot(d)),1))))",-32.30378644724399
79,"mult(stripe(d),sub(stick(d),0))",-10.632773779711947
80,"mult(sub(spot(d),add(spot(d),sub(stripe(d),spot(d)))),sub(spot(d),stick(d)))",-23.17509006430833
81,"mult(mult(add(0,1),stripe(d)),stick(d))",-15.197121971179783
82,"sub(sub(mult(stripe(d),stick(d)),0),mult(2,0))",-19.761470162647615
83,"mult(stripe(d),add(stick(d),mult(0,3)))",-15.197121971179783
84,"mult(mult(add(stripe(d),spot(d)),1),stick(d))",-14.909439898728001
85,"mult(sub(spot(d),sub(0,mult(stripe(d),1))),stick(d))",-19.473788090195836
86,"sub(mult(stripe(d),stick(d)),mult(0,0))",-15.197121971179783
87,"add(mult(stick(d),stripe(d)),sub(0,spot(d)))",-14.909439898728001
88,"mult(add(sub(stick(d),spot(d)),mult(mult(1,0),sub(stripe(d),stick(d)))),stripe(d))",-28.027120328227937
89,"mult(sub(add(add(2,mult(stripe(d),1)),spot(d)),2),stick(d))",-24.038136281663665
90,"mult(add(spot(d),stick(d)),stripe(d))",-10.345091707260165
91,"add(spot(d),mult(stripe(d),add(0,stick(d))))",-14.909439898728001
92,"add(mult(stripe(d),stick(d)),0)",-10.632773779711947
93,"mult(mult(1,stripe(d)),stick(d))",-10.632773779711947
94,"mult(stripe(d),mult(1,stick(d)))",-10.632773779711947
95,"mult(mult(sub(0,stick(d)),stripe(d)),sub(0,1))",-19.761470162647615
96,"mult(stripe(d),sub(stick(d),mult(0,sub(mult(sub(stick(d),sub(sub(3,mult(spot(d),0)),1)),0),add(stripe(d),sub(sub(2,1),sub(1,0)))))))",-59.97755766850279
97,"mult(add(sub(3,add(spot(d),3)),stick(d)),stripe(d))",-19.47378809019584
98,"mult(add(sub(stripe(d),stripe(d)),stick(d)),sub(stripe(d),0))",-19.186106017744056
99,"mult(add(sub(stick(d),spot(d)),spot(d)),stripe(d))",-14.62175782627622
100,"sub(mult(stick(d),stripe(d)),mult(add(sub(add(sub(0,add(stick(d),stick(d))),sub(sub(0,spot(d)),stick(d))),2),stripe(d)),0))",-45.70914894919572
101,"add(0,mult(sub(mult(2,stick(d)),stick(d)),stripe(d)))",-19.47378809019584
102,"mult(1,mult(stick(d),add(stripe(d),sub(stripe(d),stripe(d)))))",-19.18610601774406
103,"add(add(mult(sub(stripe(d),0),sub(mult(add(0,stick(d)),1),0)),mult(mult(stick(d),mult(3,0)),0)),spot(d))",-46.57219516655106
104,"mult(stick(d),add(stripe(d),spot(d)))",-10.345091707260165
105,"mult(stripe(d),add(1,sub(3,stripe(d))))",-15.197121971179783
106,"mult(stick(d),sub(stripe(d),mult(add(sub(add(add(0,2),sub(1,add(mult(1,mult(stick(d),spot(d))),stick(d)))),stripe(d)),stripe(d)),mult(0,1))))",-54.83784533213139
107,"mult(stick(d),sub(mult(2,stripe(d)),stripe(d)))",-14.909439898728001
108,"sub(sub(add(mult(sub(spot(d),mult(0,spot(d))),add(mult(spot(d),sub(spot(d),sub(sub(spot(d),3),stick(d)))),0)),add(mult(add(stick(d),spot(d)),stripe(d)),stripe(d))),spot(d)),stripe(d))",-62.52813135280817
109,"add(mult(stripe(d),add(stick(d),spot(d))),add(mult(spot(d),spot(d)),0))",-23.462772136760105
110,"mult(stripe(d),add(stick(d),spot(d)))",-10.345091707260165
111,"mult(add(stripe(d),0),mult(1,stick(d)))",-15.197121971179783
112,"mult(stick(d),mult(stripe(d),1))",-10.632773779711945
113,"mult(add(sub(stick(d),stick(d)),stick(d)),stripe(d))",-14.62175782627622
114,"sub(add(mult(stripe(d),stick(d)),0),0)",-15.197121971179783
115,"add(mult(0,add(stripe(d),1)),mult(stick(d),stripe(d)))",-19.47378809019584
116,"add(mult(stick(d),add(spot(d),stripe(d))),mult(3,sub(0,0)))",-24.038136281663668
117,"mult(stick(d),add(mult(3,spot(d)),sub(stripe(d),sub(mult(mult(1,mult(mult(0,sub(sub(sub(mult(stripe(d),stripe(d)),0),3),add(0,stick(d)))),stick(d))),sub(spot(d),sub(spot(d),stick(d)))),mult(sub(spot(d),2),spot(d))))))",-80.78552411867952
118,"sub(spot(d),mult(stick(d),sub(spot(d),stripe(d))))",-14.62175782627622
119,"mult(1,add(0,mult(stripe(d),stick(d))))",-15.197121971179783
