,rule,log_prob
0,"mult(stripe(d),sub(1,sub(1,sub(stick(d),spot(d)))))",-19.47378809019584
1,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
2,"mult(stripe(d),sub(stick(d),spot(d)))",-10.345091707260165
3,"mult(mult(stripe(d),1),sub(stick(d),spot(d)))",-14.909439898728001
4,"mult(stripe(d),sub(0,sub(spot(d),stick(d))))",-14.909439898728001
5,"mult(stripe(d),sub(add(1,sub(3,sub(add(0,add(stripe(d),spot(d))),sub(add(0,spot(d)),spot(d))))),sub(2,2)))",-46.28451309409928
6,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
7,"add(mult(stick(d),stripe(d)),sub(0,spot(d)))",-14.909439898728001
8,"mult(add(sub(stick(d),spot(d)),mult(mult(1,0),sub(stripe(d),stick(d)))),stripe(d))",-28.027120328227937
9,"mult(add(sub(3,add(spot(d),3)),stick(d)),stripe(d))",-19.47378809019584
