,terms,log_prob
133,"[CC,[CC,[BB,ifElse,[KK,[eqSaturation,int],int]],obj],obj]",-4.317766166719343
134,"[CC,[CC,[BB,ifElse,[CB,[B,eqShape,getShape],getShape]],obj],obj]",-6.317766166719343
135,"[CC,[CC,[BB,ifElse,[CK,[B,eqShape,getShape],shp]],obj],obj]",-5.317766166719343
136,"[CC,[CC,[BB,ifElse,[BC,[B,eqShape,getShape],getShape]],obj],obj]",-6.317766166719343
137,"[CC,[CC,[BB,ifElse,[BK,[eqShape,shp],getShape]],obj],obj]",-5.317766166719343
138,"[CC,[CC,[BB,ifElse,[SK,[B,eqShape,getShape],getShape]],obj],obj]",-6.317766166719343
139,"[CC,[CC,[BB,ifElse,[KC,[B,eqShape,getShape],shp]],obj],obj]",-5.317766166719343
140,"[CC,[CC,[BB,ifElse,[KB,[eqShape,shp],getShape]],obj],obj]",-5.317766166719343
141,"[CC,[CC,[BB,ifElse,[KS,[B,eqShape,getShape],getShape]],obj],obj]",-6.317766166719343
142,"[CC,[CC,[BB,ifElse,[KK,[eqShape,shp],shp]],obj],obj]",-4.317766166719343
143,"[CC,[CC,[BB,ifElse,[CB,[B,eqSize,getDensity],getDensity]],obj],obj]",-8.514990744055563
144,"[CC,[CC,[BB,ifElse,[CB,[B,eqSize,getDensity],getSaturation]],obj],obj]",-8.514990744055563
145,"[CC,[CC,[BB,ifElse,[CB,[B,eqSize,getDensity],getSize]],obj],obj]",-8.514990744055563
146,"[CC,[CC,[BB,ifElse,[CB,[B,eqSize,getSaturation],getDensity]],obj],obj]",-8.514990744055563
147,"[CC,[CC,[BB,ifElse,[CB,[B,eqSize,getSaturation],getSaturation]],obj],obj]",-8.514990744055563
148,"[CC,[CC,[BB,ifElse,[CB,[B,eqSize,getSaturation],getSize]],obj],obj]",-8.514990744055563
149,"[CC,[CC,[BB,ifElse,[CB,[B,eqSize,getSize],getDensity]],obj],obj]",-8.514990744055563
150,"[CC,[CC,[BB,ifElse,[CB,[B,eqSize,getSize],getSaturation]],obj],obj]",-8.514990744055563
151,"[CC,[CC,[BB,ifElse,[CB,[B,eqSize,getSize],getSize]],obj],obj]",-8.514990744055563
152,"[CC,[CC,[BB,ifElse,[CK,[B,eqSize,getDensity],int]],obj],obj]",-6.416378455387454
153,"[CC,[CC,[BB,ifElse,[CK,[B,eqSize,getSaturation],int]],obj],obj]",-6.416378455387454
154,"[CC,[CC,[BB,ifElse,[CK,[B,eqSize,getSize],int]],obj],obj]",-6.416378455387454
155,"[CC,[CC,[BB,ifElse,[BC,[B,eqSize,getDensity],getDensity]],obj],obj]",-8.514990744055563
156,"[CC,[CC,[BB,ifElse,[BC,[B,eqSize,getDensity],getSaturation]],obj],obj]",-8.514990744055563
157,"[CC,[CC,[BB,ifElse,[BC,[B,eqSize,getDensity],getSize]],obj],obj]",-8.514990744055563
158,"[CC,[CC,[BB,ifElse,[BC,[B,eqSize,getSaturation],getDensity]],obj],obj]",-8.514990744055563
159,"[CC,[CC,[BB,ifElse,[BC,[B,eqSize,getSaturation],getSaturation]],obj],obj]",-8.514990744055563
160,"[CC,[CC,[BB,ifElse,[BC,[B,eqSize,getSaturation],getSize]],obj],obj]",-8.514990744055563
161,"[CC,[CC,[BB,ifElse,[BC,[B,eqSize,getSize],getDensity]],obj],obj]",-8.514990744055563
162,"[CC,[CC,[BB,ifElse,[BC,[B,eqSize,getSize],getSaturation]],obj],obj]",-8.514990744055563
163,"[CC,[CC,[BB,ifElse,[BC,[B,eqSize,getSize],getSize]],obj],obj]",-8.514990744055563
164,"[CC,[CC,[BB,ifElse,[BK,[eqSize,int],getDensity]],obj],obj]",-6.416378455387454
165,"[CC,[CC,[BB,ifElse,[BK,[eqSize,int],getSaturation]],obj],obj]",-6.416378455387454
166,"[CC,[CC,[BB,ifElse,[BK,[eqSize,int],getSize]],obj],obj]",-6.416378455387454
167,"[CC,[CC,[BB,ifElse,[SK,[B,eqSize,getDensity],getDensity]],obj],obj]",-8.514990744055563
168,"[CC,[CC,[BB,ifElse,[SK,[B,eqSize,getDensity],getSaturation]],obj],obj]",-8.514990744055563
169,"[CC,[CC,[BB,ifElse,[SK,[B,eqSize,getDensity],getSize]],obj],obj]",-8.514990744055563
170,"[CC,[CC,[BB,ifElse,[SK,[B,eqSize,getSaturation],getDensity]],obj],obj]",-8.514990744055563
171,"[CC,[CC,[BB,ifElse,[SK,[B,eqSize,getSaturation],getSaturation]],obj],obj]",-8.514990744055563
172,"[CC,[CC,[BB,ifElse,[SK,[B,eqSize,getSaturation],getSize]],obj],obj]",-8.514990744055563
173,"[CC,[CC,[BB,ifElse,[SK,[B,eqSize,getSize],getDensity]],obj],obj]",-8.514990744055563
174,"[CC,[CC,[BB,ifElse,[SK,[B,eqSize,getSize],getSaturation]],obj],obj]",-8.514990744055563
175,"[CC,[CC,[BB,ifElse,[SK,[B,eqSize,getSize],getSize]],obj],obj]",-8.514990744055563
176,"[CC,[CC,[BB,ifElse,[KC,[B,eqSize,getDensity],int]],obj],obj]",-6.416378455387454
177,"[CC,[CC,[BB,ifElse,[KC,[B,eqSize,getSaturation],int]],obj],obj]",-6.416378455387454
178,"[CC,[CC,[BB,ifElse,[KC,[B,eqSize,getSize],int]],obj],obj]",-6.416378455387454
179,"[CC,[CC,[BB,ifElse,[KB,[eqSize,int],getDensity]],obj],obj]",-6.416378455387454
180,"[CC,[CC,[BB,ifElse,[KB,[eqSize,int],getSaturation]],obj],obj]",-6.416378455387454
181,"[CC,[CC,[BB,ifElse,[KB,[eqSize,int],getSize]],obj],obj]",-6.416378455387454
182,"[CC,[CC,[BB,ifElse,[KS,[B,eqSize,getDensity],getDensity]],obj],obj]",-8.514990744055563
183,"[CC,[CC,[BB,ifElse,[KS,[B,eqSize,getDensity],getSaturation]],obj],obj]",-8.514990744055563
184,"[CC,[CC,[BB,ifElse,[KS,[B,eqSize,getDensity],getSize]],obj],obj]",-8.514990744055563
185,"[CC,[CC,[BB,ifElse,[KS,[B,eqSize,getSaturation],getDensity]],obj],obj]",-8.514990744055563
186,"[CC,[CC,[BB,ifElse,[KS,[B,eqSize,getSaturation],getSaturation]],obj],obj]",-8.514990744055563
187,"[CC,[CC,[BB,ifElse,[KS,[B,eqSize,getSaturation],getSize]],obj],obj]",-8.514990744055563
188,"[CC,[CC,[BB,ifElse,[KS,[B,eqSize,getSize],getDensity]],obj],obj]",-8.514990744055563
189,"[CC,[CC,[BB,ifElse,[KS,[B,eqSize,getSize],getSaturation]],obj],obj]",-8.514990744055563
