,pair_index,agent,recipient,result,ground_truth,model_alt,model_heur,random_choice,IG,weight
429,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
430,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
431,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
432,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
433,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
434,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
435,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
436,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
437,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
438,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
439,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
440,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
441,25,"Stone(S1,O1,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
442,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L0)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
443,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
444,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L2)",1,0,1,0.058823529411764705,0.2794729335710649,0.732620320855615
445,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L3)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
446,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
447,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
448,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
449,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
450,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
451,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
452,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
453,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
454,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
455,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
456,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
457,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
458,26,"Stone(S1,O1,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
459,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L0)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
460,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
461,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L2)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
462,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L3)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
463,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L4)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
464,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
465,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
466,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
467,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
468,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
469,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
470,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
471,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
472,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
473,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
474,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
475,27,"Stone(S1,O1,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
476,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L0)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
477,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L1)",0,1,1,0.058823529411764705,0.7245284319099402,0.45989304812834225
478,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
479,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
480,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
481,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
482,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
483,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
484,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
485,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
486,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
487,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
488,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
489,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
490,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
491,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
492,28,"Stone(S1,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
493,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L0)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
494,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L1)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
495,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L2)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
496,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
497,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
498,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
499,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
500,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
501,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
502,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
503,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
504,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
505,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
506,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
507,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
508,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
509,29,"Stone(S1,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
510,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L0)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
511,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L1)",1,0,1,0.058823529411764705,0.2794729335710649,0.732620320855615
512,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
513,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L3)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
514,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
515,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
516,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
517,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
518,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
519,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
520,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
521,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
522,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
523,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
524,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
525,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
526,30,"Stone(S1,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
527,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L0)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
528,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L1)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
529,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L2)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
530,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
531,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L4)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
532,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
533,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
534,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
535,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
536,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
537,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
538,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
539,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
540,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
541,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
542,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
543,31,"Stone(S1,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
544,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L0)",1,0,1,0.058823529411764705,0.2794729335710649,0.732620320855615
545,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L1)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
546,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
547,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
548,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
549,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
550,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
551,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
552,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
553,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
554,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
555,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
556,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
557,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
558,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
559,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
560,32,"Stone(S1,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
561,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L0)",1,0,1,0.058823529411764705,0.2794729335710649,0.732620320855615
562,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
563,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L2)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
564,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
565,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
566,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
567,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
568,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
569,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
570,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
571,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
572,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
573,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
574,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
575,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
576,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
577,33,"Stone(S1,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
578,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L0)",1,0,1,0.058823529411764705,0.2794729335710649,0.732620320855615
579,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
580,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
581,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L3)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
582,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
583,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
584,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
585,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
586,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
587,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
588,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
589,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
590,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
591,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
592,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
593,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
594,34,"Stone(S1,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
595,35,"Stone(S1,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L0)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
596,35,"Stone(S1,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L1)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
597,35,"Stone(S1,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
598,35,"Stone(S1,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
599,35,"Stone(S1,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L4)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
600,35,"Stone(S1,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
601,35,"Stone(S1,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
602,35,"Stone(S1,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
