,rule,log_prob
0,"add(0,sub(add(add(1,stripe(d)),1),spot(d)))",-19.76147016264762
1,"sub(add(stripe(d),2),spot(d))",-10.632773779711945
2,"sub(stick(d),spot(d))",-6.068425588244111
3,"sub(3,spot(d))",-6.3561076606958915
4,"add(sub(3,sub(1,sub(stripe(d),2))),add(2,sub(mult(0,stripe(d)),spot(d))))",-33.16683266459933
5,"mult(sub(stick(d),spot(d)),1)",-10.632773779711947
6,"add(add(sub(mult(sub(stripe(d),0),sub(stripe(d),spot(d))),2),stick(d)),stripe(d))",-28.02712032822794
7,"sub(sub(add(stick(d),stick(d)),stick(d)),spot(d))",-14.62175782627622
8,"add(sub(1,spot(d)),2)",-10.920455852163728
9,"add(add(stick(d),sub(sub(spot(d),mult(spot(d),2)),spot(d))),sub(spot(d),mult(0,stripe(d))))",-32.30378644724399
10,"sub(3,mult(1,spot(d)))",-10.920455852163727
11,"add(sub(add(sub(spot(d),1),spot(d)),add(spot(d),sub(mult(2,mult(spot(d),1)),stripe(d)))),stick(d))",-36.86813463871184
12,"add(sub(mult(stick(d),mult(0,mult(add(0,stick(d)),mult(add(sub(sub(2,stripe(d)),1),sub(3,2)),stripe(d))))),add(spot(d),0)),stick(d))",-55.125527404583174
13,"add(sub(0,mult(stripe(d),spot(d))),stick(d))",-14.909439898728001
14,"sub(mult(1,stick(d)),spot(d))",-10.632773779711947
15,"sub(sub(mult(stick(d),3),stripe(d)),add(2,add(3,spot(d))))",-24.038136281663668
16,"add(sub(1,spot(d)),2)",-10.920455852163727
17,"sub(add(mult(add(stripe(d),0),stick(d)),0),spot(d))",-19.473788090195836
18,"add(sub(stick(d),spot(d)),mult(0,stick(d)))",-14.909439898728001
19,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
20,"add(0,sub(mult(1,stick(d)),spot(d)))",-15.197121971179783
21,"sub(stick(d),mult(stripe(d),spot(d)))",-10.345091707260165
22,"sub(3,mult(spot(d),stripe(d)))",-10.632773779711945
23,"sub(mult(stripe(d),stripe(d)),sub(add(add(spot(d),stripe(d)),0),stick(d)))",-23.462772136760105
24,"sub(3,add(spot(d),mult(stripe(d),mult(0,stick(d)))))",-19.473788090195836
25,"sub(mult(sub(add(3,3),spot(d)),stripe(d)),mult(stripe(d),3))",-24.03813628166367
26,"sub(add(stripe(d),sub(stick(d),stripe(d))),spot(d))",-14.62175782627622
27,"add(sub(sub(3,spot(d)),stripe(d)),stripe(d))",-14.909439898728001
28,"add(3,sub(0,sub(add(stick(d),stripe(d)),sub(3,sub(spot(d),1)))))",-28.6024844731315
29,"add(sub(0,spot(d)),3)",-10.920455852163727
30,"add(stick(d),mult(sub(mult(0,stripe(d)),stripe(d)),spot(d)))",-19.18610601774406
