,rule,log_prob
0,"mult(sub(stripe(d),mult(0,1)),stick(d))",-15.197121971179783
1,"mult(stripe(d),stick(d))",-6.068425588244111
2,"mult(stick(d),stripe(d))",-6.068425588244111
3,"mult(add(stick(d),sub(spot(d),spot(d))),add(stripe(d),spot(d)))",-18.898423945292276
4,"mult(stick(d),add(mult(stick(d),spot(d)),stripe(d)))",-14.62175782627622
5,"mult(add(add(stick(d),0),0),stripe(d))",-15.197121971179783
6,"mult(stick(d),mult(1,stripe(d)))",-10.632773779711947
7,"sub(add(mult(add(stripe(d),0),stick(d)),0),spot(d))",-19.473788090195836
8,"mult(stick(d),sub(stripe(d),0))",-10.632773779711947
9,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
10,"add(mult(add(spot(d),stick(d)),stripe(d)),0)",-14.909439898728001
11,"sub(add(mult(mult(stick(d),stripe(d)),1),stripe(d)),stripe(d))",-19.186106017744056
12,"mult(add(stripe(d),mult(0,0)),add(spot(d),stick(d)))",-19.47378809019584
13,"mult(stripe(d),sub(stick(d),0))",-10.632773779711947
14,"add(mult(stripe(d),stick(d)),0)",-10.632773779711947
15,"mult(add(mult(spot(d),add(sub(spot(d),spot(d)),stripe(d))),stripe(d)),sub(stick(d),spot(d)))",-27.451756183324385
16,"mult(stripe(d),sub(stick(d),0))",-10.632773779711945
17,"mult(stick(d),add(0,stripe(d)))",-10.632773779711947
18,"add(spot(d),mult(stick(d),stripe(d)))",-10.345091707260165
19,"add(mult(stick(d),stripe(d)),0)",-10.632773779711945
20,"mult(add(stripe(d),spot(d)),stick(d))",-10.345091707260165
21,"sub(add(sub(mult(stick(d),stripe(d)),1),stripe(d)),sub(add(1,stripe(d)),2))",-28.314802400679717
22,"mult(mult(stripe(d),1),stick(d))",-10.632773779711947
23,"mult(add(stick(d),spot(d)),stripe(d))",-10.345091707260165
24,"mult(add(stick(d),mult(spot(d),add(add(0,mult(stick(d),stripe(d))),stick(d)))),stripe(d))",-27.73943825577616
25,"mult(stick(d),sub(spot(d),sub(mult(spot(d),stick(d)),stripe(d))))",-18.898423945292276
26,"mult(sub(mult(1,stripe(d)),spot(d)),stick(d))",-14.909439898728001
27,"mult(stripe(d),mult(stick(d),1))",-10.632773779711947
28,"mult(stripe(d),add(0,stick(d)))",-10.632773779711947
29,"mult(sub(stripe(d),mult(spot(d),add(0,add(stripe(d),mult(0,sub(add(0,stick(d)),1)))))),stick(d))",-37.15581671116361
30,"mult(sub(mult(1,mult(stick(d),stripe(d))),0),1)",-19.761470162647623
31,"mult(add(spot(d),stripe(d)),add(stick(d),mult(mult(add(stripe(d),stripe(d)),sub(mult(0,0),spot(d))),sub(mult(mult(3,add(0,spot(d))),stick(d)),1))))",-54.5501632596796
32,"add(mult(2,mult(spot(d),1)),mult(stick(d),stripe(d)))",-19.473788090195836
33,"mult(mult(mult(stick(d),mult(add(mult(3,0),1),stripe(d))),1),1)",-28.89016654558328
34,"add(0,mult(stick(d),stripe(d)))",-10.632773779711947
35,"mult(add(stick(d),0),stripe(d))",-10.632773779711947
