,rule,log_prob
0,"add(0,mult(spot(d),sub(3,spot(d))))",-15.197121971179783
1,"mult(add(sub(stripe(d),3),2),spot(d))",-15.197121971179783
2,"add(0,mult(spot(d),sub(stripe(d),sub(1,0))))",-19.761470162647615
3,"mult(sub(stripe(d),1),spot(d))",-10.632773779711947
4,"mult(stick(d),sub(3,stick(d)))",-10.632773779711947
5,"sub(add(mult(stick(d),sub(add(stripe(d),1),2)),stick(d)),spot(d))",-23.750454209211888
6,"mult(sub(3,spot(d)),spot(d))",-10.632773779711945
7,"mult(sub(stripe(d),add(stripe(d),stick(d))),sub(stick(d),3))",-19.186106017744056
8,"sub(mult(add(stripe(d),0),stick(d)),spot(d))",-14.909439898728001
9,"mult(add(2,add(0,sub(stripe(d),3))),spot(d))",-19.76147016264762
