,rule,log_prob
0,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
1,"mult(sub(stick(d),spot(d)),stripe(d))",-10.345091707260165
2,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
3,"sub(mult(stripe(d),stick(d)),sub(spot(d),0))",-14.909439898728001
4,"add(0,sub(mult(stick(d),stripe(d)),spot(d)))",-14.909439898728001
5,"mult(sub(stripe(d),0),sub(stick(d),spot(d)))",-14.909439898728001
6,"mult(sub(spot(d),add(add(stick(d),0),mult(0,stripe(d)))),sub(sub(sub(stick(d),mult(0,mult(sub(1,mult(sub(2,stripe(d)),2)),sub(stick(d),spot(d))))),stick(d)),stripe(d)))",-63.39117757016351
7,"mult(stripe(d),sub(add(stick(d),1),add(spot(d),1)))",-19.473788090195836
8,"mult(sub(stick(d),mult(spot(d),sub(stripe(d),0))),stripe(d))",-19.186106017744056
9,"add(mult(sub(stick(d),spot(d)),sub(stripe(d),mult(stick(d),0))),mult(stick(d),0))",-28.027120328227944
10,"mult(stripe(d),sub(sub(stick(d),spot(d)),mult(add(1,add(1,stick(d))),0)))",-28.314802400679717
11,"mult(add(mult(add(stripe(d),stick(d)),sub(2,2)),sub(stick(d),spot(d))),stripe(d))",-28.02712032822794
