,rule,log_prob
0,"sub(3,sub(spot(d),sub(1,1)))",-15.484804043631565
1,"sub(stick(d),spot(d))",-6.068425588244111
2,"sub(3,spot(d))",-6.3561076606958915
3,"sub(3,mult(stripe(d),spot(d)))",-10.632773779711947
4,"sub(0,sub(spot(d),3))",-10.920455852163728
5,"add(sub(stick(d),add(add(mult(spot(d),stripe(d)),2),1)),3)",-24.038136281663668
6,"sub(mult(stick(d),1),spot(d))",-10.632773779711947
7,"add(sub(mult(add(mult(stripe(d),0),sub(1,1)),mult(add(2,add(sub(stripe(d),mult(1,2)),2)),stripe(d))),spot(d)),3)",-51.13654335801889
8,"add(2,sub(stripe(d),spot(d)))",-10.632773779711947
9,"sub(stick(d),sub(spot(d),0))",-10.632773779711947
10,"add(add(sub(1,spot(d)),1),stripe(d))",-15.197121971179783
11,"sub(3,mult(spot(d),mult(1,sub(2,stripe(d)))))",-19.761470162647615
12,"sub(3,mult(spot(d),stripe(d)))",-10.632773779711947
13,"sub(add(3,spot(d)),mult(spot(d),2))",-15.197121971179783
14,"add(1,sub(2,add(spot(d),0)))",-15.484804043631565
15,"sub(2,sub(spot(d),1))",-10.920455852163727
16,"add(mult(mult(0,sub(mult(spot(d),0),sub(sub(3,mult(stick(d),stick(d))),add(mult(mult(3,stripe(d)),sub(spot(d),sub(stick(d),0))),spot(d))))),stripe(d)),sub(3,spot(d)))",-63.3911775701635
17,"sub(mult(1,stick(d)),spot(d))",-10.632773779711945
18,"add(sub(stick(d),spot(d)),mult(stick(d),mult(stick(d),sub(3,stick(d)))))",-23.462772136760105
19,"sub(mult(stripe(d),3),spot(d))",-10.632773779711947
20,"add(add(sub(mult(sub(stick(d),stripe(d)),mult(mult(add(sub(mult(1,0),spot(d)),stripe(d)),sub(3,stick(d))),spot(d))),spot(d)),2),1)",-50.27349714066356
21,"sub(0,sub(spot(d),stick(d)))",-10.632773779711945
22,"sub(sub(mult(mult(1,2),mult(1,2)),stripe(d)),spot(d))",-24.325818354115448
23,"add(2,sub(2,add(1,add(sub(spot(d),spot(d)),spot(d)))))",-24.03813628166367
24,"add(sub(stick(d),spot(d)),0)",-10.632773779711947
25,"sub(stick(d),sub(sub(stick(d),mult(add(sub(0,2),1),spot(d))),stick(d)))",-28.31480240067972
26,"mult(1,sub(3,spot(d)))",-10.920455852163727
27,"sub(add(mult(1,stick(d)),stick(d)),add(stick(d),spot(d)))",-19.18610601774406
28,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
29,"sub(sub(stick(d),mult(sub(stick(d),add(sub(add(stripe(d),stick(d)),stripe(d)),stick(d))),0)),spot(d))",-32.01610437479221
30,"add(stripe(d),sub(0,add(sub(0,3),add(stripe(d),spot(d)))))",-24.038136281663668
31,"sub(sub(1,spot(d)),sub(add(1,sub(sub(0,1),stripe(d))),stripe(d)))",-28.602484473131504
32,"sub(add(stick(d),spot(d)),mult(sub(mult(mult(0,3),3),sub(0,spot(d))),2))",-33.16683266459933
33,"sub(add(sub(2,spot(d)),add(3,add(mult(2,sub(2,stick(d))),1))),1)",-33.45451473705111
34,"add(sub(sub(3,stripe(d)),spot(d)),stripe(d))",-14.909439898728001
35,"sub(add(0,stick(d)),spot(d))",-10.632773779711947
36,"mult(sub(stick(d),spot(d)),stripe(d))",-10.345091707260165
37,"sub(mult(sub(stick(d),sub(0,spot(d))),1),add(spot(d),spot(d)))",-23.750454209211888
38,"add(stick(d),sub(0,spot(d)))",-10.632773779711947
39,"sub(3,mult(spot(d),sub(sub(3,stripe(d)),1)))",-19.76147016264762
40,"mult(1,sub(stick(d),spot(d)))",-10.632773779711947
41,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
42,"sub(sub(3,spot(d)),0)",-10.920455852163727
43,"sub(stick(d),add(mult(0,3),spot(d)))",-15.197121971179783
44,"add(mult(stick(d),0),sub(3,spot(d)))",-15.197121971179783
45,"sub(stick(d),mult(spot(d),stripe(d)))",-10.345091707260165
46,"sub(sub(add(stick(d),3),spot(d)),mult(stick(d),1))",-19.473788090195836
47,"sub(add(stick(d),0),spot(d))",-10.632773779711947
48,"sub(sub(add(stripe(d),add(stripe(d),sub(2,spot(d)))),0),1)",-24.038136281663668
49,"sub(3,mult(spot(d),1))",-10.920455852163728
50,"sub(mult(3,1),spot(d))",-10.920455852163727
51,"sub(add(add(0,0),mult(stick(d),1)),spot(d))",-19.761470162647615
52,"sub(add(1,add(3,3)),add(stick(d),add(spot(d),1)))",-24.325818354115455
53,"add(stripe(d),sub(2,spot(d)))",-10.632773779711947
54,"sub(stick(d),add(0,spot(d)))",-10.632773779711947
55,"add(mult(0,1),add(sub(mult(1,2),spot(d)),1))",-24.61350042656723
56,"sub(add(0,3),spot(d))",-10.920455852163728
57,"add(sub(3,spot(d)),mult(2,mult(add(add(stripe(d),sub(spot(d),3)),spot(d)),0)))",-32.87915059214755
58,"add(add(sub(sub(stick(d),mult(stripe(d),3)),add(spot(d),sub(sub(add(stick(d),2),2),2))),stripe(d)),stick(d))",-41.432482830179666
59,"add(2,sub(stripe(d),spot(d)))",-10.632773779711945
60,"sub(mult(stick(d),1),mult(spot(d),stripe(d)))",-14.909439898728001
61,"sub(sub(stick(d),0),spot(d))",-10.632773779711947
62,"add(0,add(sub(1,spot(d)),2))",-15.484804043631565
63,"add(sub(3,mult(mult(stripe(d),1),spot(d))),mult(sub(1,stripe(d)),stripe(d)))",-28.314802400679724
64,"sub(mult(add(1,0),mult(1,stick(d))),mult(stripe(d),spot(d)))",-24.038136281663675
65,"sub(mult(stripe(d),3),add(spot(d),add(0,0)))",-19.761470162647615
66,"sub(mult(stick(d),1),add(spot(d),mult(0,mult(add(3,2),3))))",-28.890166545583284
67,"sub(add(3,mult(0,0)),mult(spot(d),1))",-20.0491522350994
68,"sub(sub(2,stripe(d)),add(sub(add(0,stripe(d)),sub(stick(d),0)),spot(d)))",-28.31480240067972
69,"add(1,sub(2,spot(d)))",-10.920455852163727
70,"sub(3,sub(spot(d),mult(1,0)))",-15.484804043631565
71,"add(sub(3,add(spot(d),2)),2)",-15.484804043631565
72,"sub(sub(add(stick(d),add(0,0)),spot(d)),sub(stick(d),mult(3,stripe(d))))",-28.31480240067972
73,"mult(mult(stripe(d),stripe(d)),add(mult(mult(stripe(d),sub(0,0)),stripe(d)),sub(stick(d),spot(d))))",-32.303786447243986
74,"sub(stick(d),mult(spot(d),1))",-10.632773779711947
75,"sub(3,sub(spot(d),0))",-10.920455852163727
76,"sub(mult(stripe(d),stick(d)),sub(spot(d),0))",-14.909439898728001
77,"add(sub(2,spot(d)),stripe(d))",-10.632773779711947
78,"sub(add(3,mult(spot(d),mult(stick(d),0))),spot(d))",-19.473788090195836
79,"sub(3,sub(spot(d),0))",-10.920455852163728
80,"sub(3,mult(1,spot(d)))",-10.920455852163727
81,"sub(add(0,sub(spot(d),spot(d))),sub(0,sub(stick(d),spot(d))))",-23.750454209211888
82,"add(sub(3,spot(d)),0)",-10.920455852163727
83,"add(1,sub(add(1,stripe(d)),mult(spot(d),stripe(d))))",-19.47378809019584
84,"add(sub(stick(d),spot(d)),0)",-10.632773779711945
85,"sub(add(1,add(2,3)),mult(add(3,spot(d)),stripe(d)))",-24.32581835411545
86,"sub(3,add(stick(d),sub(mult(sub(stick(d),stick(d)),spot(d)),sub(stick(d),spot(d)))))",-27.73943825577616
87,"sub(mult(1,add(stick(d),sub(add(sub(2,stripe(d)),sub(spot(d),spot(d))),sub(mult(1,spot(d)),0)))),1)",-41.720164902631446
88,"add(add(2,stripe(d)),sub(0,spot(d)))",-15.197121971179783
89,"add(0,sub(3,spot(d)))",-10.920455852163727
90,"add(sub(0,spot(d)),stick(d))",-10.632773779711947
91,"add(3,sub(0,spot(d)))",-10.920455852163727
92,"add(3,add(mult(sub(2,1),spot(d)),add(sub(stripe(d),mult(stick(d),2)),add(3,sub(3,add(spot(d),add(sub(2,1),spot(d))))))))",-55.41320947703495
93,"add(sub(mult(2,add(mult(mult(stick(d),3),0),stripe(d))),spot(d)),sub(stick(d),add(2,mult(2,mult(2,mult(mult(0,stripe(d)),1))))))",-55.413209477034954
94,"sub(sub(stick(d),spot(d)),sub(stripe(d),stripe(d)))",-14.62175782627622
95,"sub(sub(stripe(d),stripe(d)),mult(sub(spot(d),stick(d)),1))",-19.186106017744056
96,"mult(stripe(d),mult(add(stick(d),add(sub(add(3,sub(add(1,sub(2,spot(d))),add(stick(d),stripe(d)))),stick(d)),stripe(d))),1))",-45.70914894919572
97,"sub(mult(3,stripe(d)),spot(d))",-10.632773779711947
98,"sub(sub(mult(stick(d),add(stripe(d),stripe(d))),stick(d)),spot(d))",-18.898423945292276
99,"sub(3,add(0,spot(d)))",-10.920455852163727
100,"add(sub(3,spot(d)),sub(mult(sub(sub(sub(mult(1,add(spot(d),2)),stick(d)),spot(d)),stick(d)),0),0))",-41.720164902631446
101,"sub(stick(d),add(spot(d),0))",-10.632773779711947
102,"sub(add(stick(d),sub(1,1)),spot(d))",-15.197121971179783
103,"sub(sub(1,sub(stripe(d),3)),spot(d))",-15.197121971179783
104,"sub(mult(1,3),spot(d))",-10.920455852163728
105,"sub(add(stick(d),spot(d)),add(spot(d),add(add(0,0),spot(d))))",-23.750454209211888
106,"add(3,sub(mult(sub(stick(d),stick(d)),0),spot(d)))",-19.473788090195843
107,"add(1,sub(sub(add(mult(0,stripe(d)),stick(d)),stripe(d)),sub(sub(mult(stick(d),0),0),sub(0,spot(d)))))",-41.720164902631446
108,"sub(sub(stick(d),spot(d)),mult(sub(stick(d),2),0))",-19.473788090195836
109,"sub(add(2,3),add(spot(d),2))",-15.484804043631563
110,"add(sub(0,spot(d)),3)",-10.920455852163728
111,"sub(add(stripe(d),2),spot(d))",-10.632773779711947
112,"sub(add(sub(2,add(spot(d),stick(d))),add(3,1)),0)",-24.325818354115448
113,"sub(add(sub(stripe(d),spot(d)),2),0)",-15.197121971179781
114,"add(sub(0,spot(d)),stick(d))",-10.632773779711945
115,"sub(add(1,stick(d)),add(stripe(d),sub(mult(mult(3,sub(2,stripe(d))),0),sub(0,mult(spot(d),stripe(d))))))",-41.72016490263143
116,"sub(add(add(stripe(d),sub(2,mult(1,0))),mult(sub(3,2),mult(0,3))),mult(spot(d),add(2,sub(mult(0,mult(stick(d),stick(d))),1))))",-60.26523974095457
117,"sub(mult(stripe(d),sub(add(stripe(d),2),spot(d))),0)",-19.473788090195836
118,"sub(sub(sub(add(0,stripe(d)),sub(1,stick(d))),spot(d)),mult(sub(sub(2,0),3),0))",-37.73118085606716
119,"sub(spot(d),sub(spot(d),sub(stick(d),spot(d))))",-14.62175782627622
120,"add(0,sub(mult(stick(d),stripe(d)),spot(d)))",-14.909439898728001
121,"sub(sub(0,0),sub(spot(d),3))",-15.484804043631565
122,"add(1,sub(mult(2,stripe(d)),spot(d)))",-15.197121971179783
123,"sub(3,sub(spot(d),mult(0,add(stripe(d),add(mult(sub(1,stripe(d)),2),2)))))",-33.16683266459933
124,"add(sub(mult(1,stripe(d)),spot(d)),mult(2,stripe(d)))",-19.473788090195836
125,"mult(sub(add(mult(stripe(d),stick(d)),add(sub(stick(d),stick(d)),3)),add(stick(d),spot(d))),stripe(d))",-32.016104374792214
126,"add(add(0,sub(2,spot(d))),sub(1,mult(add(sub(1,add(stick(d),sub(add(sub(1,1),3),mult(stripe(d),1)))),1),0)))",-55.98857362193852
127,"add(add(stripe(d),add(stripe(d),mult(sub(0,mult(spot(d),1)),1))),1)",-28.6024844731315
128,"sub(add(add(stripe(d),sub(3,2)),1),spot(d))",-19.761470162647615
129,"sub(add(stripe(d),sub(stick(d),stripe(d))),spot(d))",-14.62175782627622
130,"sub(mult(sub(spot(d),add(stick(d),0)),stripe(d)),add(spot(d),add(sub(0,add(stick(d),stick(d))),spot(d))))",-36.58045256626004
131,"mult(sub(stripe(d),0),sub(stick(d),spot(d)))",-14.909439898728001
