,rule,log_prob
0,"sub(stick(d),spot(d))",-6.068425588244111
1,"sub(3,spot(d))",-6.3561076606958915
2,"sub(add(0,3),spot(d))",-10.920455852163727
3,"sub(2,sub(spot(d),stripe(d)))",-10.632773779711947
4,"sub(stripe(d),sub(spot(d),2))",-10.632773779711947
5,"sub(3,sub(spot(d),0))",-10.920455852163728
6,"add(sub(0,sub(spot(d),0)),sub(stick(d),mult(2,mult(sub(stripe(d),stripe(d)),spot(d)))))",-32.59146851969577
7,"add(sub(stick(d),spot(d)),mult(spot(d),0))",-14.909439898728001
8,"sub(mult(1,stick(d)),spot(d))",-10.632773779711947
9,"mult(stripe(d),sub(sub(stick(d),spot(d)),0))",-14.909439898728001
10,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
11,"mult(mult(sub(mult(stripe(d),mult(1,spot(d))),3),stripe(d)),sub(add(2,spot(d)),add(spot(d),stick(d))))",-36.868134638711815
12,"add(sub(2,spot(d)),1)",-10.920455852163727
13,"mult(1,sub(stick(d),spot(d)))",-10.632773779711947
14,"sub(3,add(3,sub(spot(d),3)))",-15.484804043631563
15,"add(sub(2,spot(d)),stripe(d))",-10.632773779711947
16,"sub(add(0,sub(add(2,stick(d)),2)),spot(d))",-19.76147016264762
17,"sub(sub(add(stripe(d),3),spot(d)),stripe(d))",-14.909439898728001
18,"sub(3,sub(add(spot(d),2),2))",-15.484804043631563
19,"sub(add(2,stripe(d)),spot(d))",-10.632773779711945
20,"add(sub(sub(add(1,add(1,sub(stripe(d),spot(d)))),mult(sub(1,1),sub(add(stick(d),1),stripe(d)))),0),0)",-46.572195166551055
21,"sub(sub(mult(stripe(d),stick(d)),0),spot(d))",-14.909439898728001
22,"sub(add(3,sub(mult(sub(sub(sub(sub(spot(d),stripe(d)),0),mult(3,add(2,3))),stripe(d)),0),0)),spot(d))",-46.572195166551055
23,"mult(add(sub(3,sub(3,3)),sub(add(stick(d),sub(0,stick(d))),spot(d))),stripe(d))",-32.87915059214755
24,"sub(sub(sub(mult(mult(3,stripe(d)),stick(d)),add(stripe(d),3)),spot(d)),add(1,stripe(d)))",-32.591468519695766
25,"sub(add(3,1),add(stripe(d),spot(d)))",-15.197121971179783
26,"mult(stripe(d),sub(add(stripe(d),add(stripe(d),1)),spot(d)))",-19.18610601774406
27,"sub(mult(1,stick(d)),spot(d))",-10.632773779711945
