,rule,log_prob
0,"mult(stick(d),stripe(d))",-6.068425588244111
1,"mult(stripe(d),sub(stick(d),0))",-10.632773779711947
2,"mult(stripe(d),stick(d))",-6.068425588244111
3,"add(mult(stick(d),stripe(d)),0)",-10.632773779711947
4,"add(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
5,"sub(mult(stick(d),stripe(d)),sub(mult(mult(stripe(d),0),add(0,stripe(d))),0))",-28.31480240067972
6,"sub(mult(stick(d),sub(2,sub(1,stripe(d)))),stick(d))",-19.473788090195836
7,"mult(stripe(d),add(stick(d),sub(spot(d),mult(1,spot(d)))))",-19.186106017744056
8,"mult(stripe(d),sub(stick(d),spot(d)))",-10.345091707260165
9,"mult(stripe(d),add(2,sub(stick(d),2)))",-15.197121971179783
10,"add(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
11,"sub(mult(add(0,stick(d)),stripe(d)),mult(add(sub(sub(3,3),mult(add(2,add(stick(d),3)),1)),add(3,mult(2,spot(d)))),sub(sub(sub(mult(sub(spot(d),mult(spot(d),2)),spot(d)),spot(d)),spot(d)),spot(d))))",-81.36088826358306
12,"mult(stripe(d),mult(stick(d),1))",-10.632773779711947
13,"mult(stripe(d),add(add(spot(d),add(0,mult(stripe(d),spot(d)))),stick(d)))",-23.46277213676011
14,"add(spot(d),mult(stick(d),stripe(d)))",-10.345091707260165
15,"add(0,mult(stick(d),stripe(d)))",-10.632773779711945
16,"sub(mult(stripe(d),stick(d)),0)",-10.632773779711945
17,"mult(sub(stripe(d),mult(mult(spot(d),sub(1,0)),add(stick(d),mult(stripe(d),spot(d))))),stick(d))",-32.303786447243986
18,"sub(add(mult(stick(d),stripe(d)),mult(stripe(d),mult(3,add(spot(d),spot(d))))),spot(d))",-27.73943825577616
19,"mult(add(add(stick(d),0),add(spot(d),spot(d))),stripe(d))",-19.186106017744056
20,"mult(stripe(d),add(spot(d),stick(d)))",-10.345091707260165
21,"mult(stick(d),add(0,stripe(d)))",-10.632773779711947
22,"mult(stick(d),mult(stripe(d),mult(mult(1,1),add(sub(sub(spot(d),0),sub(3,stripe(d))),stick(d)))))",-37.1558167111636
23,"mult(stick(d),sub(stripe(d),0))",-10.632773779711947
