,rule,log_prob
0,"sub(3,spot(d))",-6.3561076606958915
1,"sub(sub(stripe(d),spot(d)),sub(add(sub(stripe(d),add(2,3)),3),stripe(d)))",-28.314802400679717
2,"sub(stick(d),spot(d))",-6.068425588244111
3,"sub(sub(2,2),add(sub(0,stick(d)),spot(d)))",-19.76147016264762
4,"sub(add(2,1),spot(d))",-10.920455852163728
5,"add(stripe(d),add(sub(1,spot(d)),1))",-15.197121971179783
6,"add(add(sub(mult(1,2),spot(d)),stripe(d)),0)",-19.76147016264762
7,"sub(mult(mult(mult(stripe(d),sub(mult(mult(spot(d),3),2),sub(1,1))),spot(d)),mult(spot(d),0)),mult(sub(2,1),sub(spot(d),3)))",-55.41320947703494
8,"mult(sub(3,spot(d)),stripe(d))",-10.632773779711947
9,"mult(stripe(d),sub(stick(d),spot(d)))",-10.345091707260165
10,"add(3,sub(sub(1,stripe(d)),spot(d)))",-15.197121971179783
11,"add(0,sub(add(sub(3,sub(sub(sub(stick(d),sub(sub(3,stripe(d)),add(2,spot(d)))),2),3)),add(1,0)),3))",-51.42422543047068
12,"sub(add(stick(d),0),spot(d))",-10.632773779711947
13,"sub(sub(mult(sub(1,spot(d)),stripe(d)),0),sub(spot(d),add(2,mult(spot(d),1))))",-32.87915059214755
14,"add(1,mult(sub(sub(3,stripe(d)),3),sub(add(mult(add(spot(d),0),mult(1,stripe(d))),1),stick(d))))",-42.007846975083226
15,"sub(sub(3,spot(d)),0)",-10.920455852163727
16,"sub(sub(sub(mult(add(3,stripe(d)),stripe(d)),0),sub(spot(d),stripe(d))),2)",-28.314802400679724
17,"add(0,sub(3,spot(d)))",-10.920455852163727
18,"add(sub(stick(d),spot(d)),mult(mult(sub(mult(stripe(d),mult(stripe(d),spot(d))),mult(1,spot(d))),stripe(d)),spot(d)))",-36.29277049380826
19,"sub(stick(d),sub(0,sub(0,add(0,mult(spot(d),1)))))",-24.325818354115448
20,"add(add(add(stripe(d),add(1,sub(add(sub(1,stick(d)),stick(d)),spot(d)))),0),mult(stick(d),sub(add(sub(0,1),stick(d)),2)))",-50.56117921311533
21,"sub(add(add(0,2),sub(2,sub(1,0))),spot(d))",-24.61350042656723
22,"sub(stick(d),add(spot(d),0))",-10.632773779711947
23,"add(stick(d),sub(mult(0,sub(mult(2,0),mult(0,sub(mult(sub(sub(stripe(d),3),stripe(d)),stick(d)),stripe(d))))),spot(d)))",-45.99683102164749
24,"sub(add(sub(spot(d),spot(d)),stick(d)),spot(d))",-14.62175782627622
25,"add(sub(0,spot(d)),stick(d))",-10.632773779711947
26,"add(sub(sub(3,stick(d)),spot(d)),mult(3,stripe(d)))",-19.473788090195836
27,"sub(3,mult(spot(d),stripe(d)))",-10.632773779711945
28,"add(1,sub(2,spot(d)))",-10.920455852163727
29,"add(sub(3,spot(d)),0)",-10.920455852163728
30,"add(2,sub(sub(sub(sub(add(1,add(mult(stripe(d),stripe(d)),add(2,3))),2),sub(spot(d),sub(0,1))),mult(mult(add(add(1,stripe(d)),2),0),0)),stick(d)))",-69.10625405143847
31,"mult(add(add(1,sub(3,add(2,spot(d)))),stripe(d)),stripe(d))",-24.038136281663668
32,"add(sub(1,sub(2,3)),sub(stripe(d),spot(d)))",-19.761470162647615
33,"sub(mult(stick(d),1),spot(d))",-10.632773779711947
34,"mult(stripe(d),mult(sub(3,spot(d)),stripe(d)))",-14.909439898728001
35,"sub(sub(spot(d),mult(sub(sub(add(add(spot(d),stick(d)),0),stick(d)),stick(d)),1)),spot(d))",-32.303786447243986
