,rule,log_prob
0,"mult(stick(d),sub(3,spot(d)))",-10.632773779711945
1,"sub(mult(stripe(d),mult(spot(d),1)),spot(d))",-14.909439898728001
2,"mult(spot(d),sub(3,stick(d)))",-10.632773779711947
3,"mult(sub(stripe(d),add(spot(d),sub(0,sub(stick(d),1)))),spot(d))",-23.750454209211888
4,"mult(stick(d),sub(stripe(d),1))",-10.632773779711947
5,"mult(mult(sub(mult(3,1),sub(1,sub(0,sub(spot(d),1)))),1),stick(d))",-33.45451473705111
6,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
7,"add(mult(sub(2,spot(d)),spot(d)),stick(d))",-14.909439898728001
8,"mult(sub(mult(stick(d),stripe(d)),stick(d)),1)",-14.909439898728001
9,"mult(stick(d),sub(3,spot(d)))",-10.632773779711947
10,"mult(spot(d),add(sub(1,sub(add(stick(d),spot(d)),2)),stick(d)))",-23.750454209211888
11,"sub(sub(mult(stripe(d),spot(d)),spot(d)),0)",-14.909439898728001
12,"sub(mult(stripe(d),spot(d)),mult(add(0,spot(d)),1))",-19.473788090195836
13,"mult(stick(d),sub(sub(2,sub(add(sub(sub(add(0,add(spot(d),2)),add(2,0)),2),0),stick(d))),add(spot(d),1)))",-51.13654335801889
14,"sub(mult(spot(d),stripe(d)),spot(d))",-10.345091707260165
15,"sub(mult(stripe(d),spot(d)),stick(d))",-10.345091707260165
16,"add(sub(spot(d),mult(1,mult(2,add(0,stick(d))))),mult(stripe(d),spot(d)))",-28.314802400679717
17,"mult(sub(stripe(d),1),stick(d))",-10.632773779711947
18,"sub(spot(d),sub(mult(stick(d),add(sub(sub(spot(d),stripe(d)),stick(d)),3)),spot(d)))",-27.739438255776157
19,"add(add(add(spot(d),sub(spot(d),add(mult(spot(d),stick(d)),mult(mult(0,stripe(d)),3)))),spot(d)),sub(0,mult(mult(1,mult(0,stripe(d))),spot(d))))",-54.55016325967961
20,"mult(sub(stripe(d),1),stick(d))",-10.632773779711945
21,"mult(sub(mult(stick(d),sub(1,sub(sub(2,mult(stripe(d),0)),2))),0),sub(3,stick(d)))",-37.731180856067155
22,"mult(add(stripe(d),sub(1,2)),stick(d))",-15.197121971179783
23,"sub(mult(spot(d),sub(3,stick(d))),0)",-15.197121971179783
24,"sub(mult(spot(d),stripe(d)),stick(d))",-10.345091707260165
25,"add(stripe(d),sub(mult(stripe(d),mult(sub(add(spot(d),1),1),1)),add(2,2)))",-33.16683266459933
26,"sub(add(stick(d),mult(stick(d),sub(stripe(d),1))),stick(d))",-19.186106017744056
27,"sub(mult(stick(d),stripe(d)),spot(d))",-10.345091707260165
28,"mult(stick(d),sub(sub(stripe(d),add(sub(3,3),0)),1))",-24.325818354115444
29,"sub(mult(stripe(d),spot(d)),spot(d))",-10.345091707260165
30,"sub(mult(add(0,spot(d)),1),mult(sub(add(sub(3,stripe(d)),2),3),spot(d)))",-33.16683266459933
31,"sub(mult(mult(1,spot(d)),stripe(d)),stick(d))",-14.909439898728001
32,"mult(sub(0,sub(add(spot(d),sub(0,1)),mult(1,2))),stick(d))",-28.89016654558328
33,"mult(add(1,sub(2,spot(d))),stick(d))",-15.197121971179783
34,"mult(spot(d),sub(add(add(stripe(d),0),mult(stick(d),0)),1))",-24.038136281663665
35,"add(mult(stick(d),stripe(d)),sub(0,spot(d)))",-14.909439898728001
36,"mult(sub(3,spot(d)),spot(d))",-10.632773779711945
37,"sub(sub(sub(mult(spot(d),add(stripe(d),2)),spot(d)),sub(stick(d),stripe(d))),mult(mult(2,2),1))",-37.1558167111636
38,"mult(spot(d),sub(stripe(d),1))",-10.632773779711947
39,"mult(sub(mult(sub(1,0),sub(3,mult(stick(d),0))),spot(d)),spot(d))",-28.6024844731315
40,"mult(sub(3,spot(d)),sub(spot(d),mult(mult(2,3),0)))",-24.325818354115444
41,"add(sub(2,add(2,stick(d))),mult(stick(d),stripe(d)))",-19.473788090195836
42,"sub(mult(stripe(d),stick(d)),stick(d))",-10.345091707260165
43,"mult(sub(stripe(d),1),spot(d))",-10.632773779711947
44,"mult(add(spot(d),0),sub(stripe(d),1))",-15.197121971179783
45,"mult(sub(3,stick(d)),spot(d))",-10.632773779711947
46,"mult(add(mult(1,sub(sub(mult(add(2,0),0),0),1)),stripe(d)),stick(d))",-33.454514737051106
47,"mult(spot(d),mult(sub(3,spot(d)),1))",-15.197121971179783
48,"mult(sub(stripe(d),1),mult(1,stick(d)))",-15.197121971179783
