,rule,log_prob
0,"sub(add(sub(stick(d),add(spot(d),2)),sub(stripe(d),stripe(d))),add(sub(sub(stick(d),stick(d)),stick(d)),1))",-36.58045256626004
1,"sub(stick(d),spot(d))",-6.068425588244111
2,"sub(mult(stripe(d),0),add(add(sub(0,add(stick(d),stripe(d))),sub(add(stripe(d),mult(1,spot(d))),1)),stripe(d)))",-41.43248283017966
3,"sub(stripe(d),sub(spot(d),2))",-10.632773779711947
4,"sub(sub(sub(1,mult(stripe(d),mult(2,mult(add(0,add(sub(spot(d),add(1,add(stripe(d),3))),mult(stripe(d),3))),add(stripe(d),stripe(d)))))),sub(stick(d),mult(spot(d),3))),3)",-68.24320783408312
5,"sub(stick(d),add(0,spot(d)))",-10.632773779711947
6,"mult(stripe(d),sub(1,sub(1,sub(stick(d),spot(d)))))",-19.47378809019584
7,"add(sub(0,spot(d)),3)",-10.920455852163727
8,"add(sub(2,add(stripe(d),spot(d))),sub(1,sub(0,1)))",-24.325818354115448
9,"sub(2,sub(sub(add(2,spot(d)),3),0))",-20.0491522350994
10,"sub(3,spot(d))",-6.3561076606958915
11,"sub(mult(mult(0,0),stripe(d)),mult(stripe(d),mult(1,sub(spot(d),3))))",-28.602484473131504
12,"sub(sub(3,mult(0,spot(d))),mult(spot(d),1))",-19.761470162647623
13,"sub(sub(mult(mult(stripe(d),stick(d)),stripe(d)),mult(2,0)),spot(d))",-23.750454209211888
14,"sub(3,add(sub(stripe(d),sub(2,spot(d))),stripe(d)))",-19.473788090195836
15,"sub(add(sub(stripe(d),spot(d)),add(stick(d),2)),3)",-19.473788090195836
16,"sub(3,sub(mult(2,spot(d)),spot(d)))",-15.197121971179783
17,"add(sub(stripe(d),sub(spot(d),2)),sub(stripe(d),1))",-19.47378809019584
18,"sub(3,sub(spot(d),0))",-10.920455852163728
19,"sub(add(1,2),spot(d))",-10.920455852163727
20,"sub(3,sub(mult(spot(d),1),mult(sub(spot(d),3),0)))",-24.325818354115448
21,"mult(1,sub(stick(d),spot(d)))",-10.632773779711947
22,"sub(mult(1,3),spot(d))",-10.920455852163727
23,"mult(stripe(d),sub(3,spot(d)))",-10.632773779711947
24,"sub(mult(sub(stick(d),2),stick(d)),spot(d))",-14.909439898728001
25,"sub(mult(3,stripe(d)),spot(d))",-10.632773779711947
26,"add(sub(sub(stripe(d),stick(d)),sub(sub(add(1,spot(d)),stripe(d)),add(stripe(d),stripe(d)))),stick(d))",-32.01610437479221
27,"sub(3,sub(spot(d),mult(add(1,1),sub(spot(d),spot(d)))))",-24.038136281663668
28,"sub(mult(stripe(d),stick(d)),spot(d))",-10.345091707260165
29,"mult(sub(stick(d),mult(stripe(d),spot(d))),add(1,mult(0,mult(stick(d),mult(2,3)))))",-32.87915059214755
30,"sub(add(stripe(d),sub(stick(d),1)),sub(add(spot(d),sub(3,2)),stripe(d)))",-28.314802400679724
31,"mult(stripe(d),mult(sub(3,spot(d)),stripe(d)))",-14.909439898728001
32,"mult(1,sub(sub(sub(add(add(3,2),2),stick(d)),sub(mult(sub(1,spot(d)),2),2)),add(mult(stick(d),spot(d)),stripe(d))))",-50.84886128556712
33,"sub(2,sub(spot(d),stripe(d)))",-10.632773779711945
34,"add(2,sub(sub(stick(d),add(stripe(d),spot(d))),1))",-19.473788090195836
35,"mult(stripe(d),sub(stick(d),spot(d)))",-10.345091707260165
36,"sub(add(3,0),spot(d))",-10.920455852163727
37,"add(0,sub(stick(d),spot(d)))",-10.632773779711945
38,"add(3,sub(mult(0,stripe(d)),spot(d)))",-15.197121971179783
39,"sub(3,add(spot(d),0))",-10.920455852163728
40,"sub(add(stick(d),sub(stick(d),stick(d))),spot(d))",-14.62175782627622
41,"add(add(add(sub(sub(2,spot(d)),2),sub(stick(d),stick(d))),mult(mult(1,2),1)),stripe(d))",-37.44349878361538
42,"mult(sub(3,spot(d)),1)",-10.920455852163727
43,"sub(sub(3,0),spot(d))",-10.920455852163727
44,"mult(add(sub(add(2,mult(1,stripe(d))),mult(1,spot(d))),mult(add(spot(d),stick(d)),0)),1)",-37.443498783615375
45,"sub(add(sub(0,sub(spot(d),add(sub(stick(d),0),add(spot(d),1)))),stripe(d)),add(2,spot(d)))",-37.1558167111636
46,"sub(add(stick(d),0),spot(d))",-10.632773779711947
47,"add(2,mult(1,sub(1,add(mult(mult(0,0),1),spot(d)))))",-29.17784861803506
48,"add(sub(0,add(sub(add(2,sub(spot(d),3)),mult(mult(0,mult(mult(0,stripe(d)),3)),stick(d))),2)),add(1,3))",-51.42422543047068
49,"sub(add(2,1),spot(d))",-10.920455852163728
50,"sub(add(3,stripe(d)),add(mult(spot(d),sub(3,2)),1))",-24.325818354115448
51,"add(2,sub(1,spot(d)))",-10.920455852163727
52,"sub(sub(add(stick(d),2),add(2,mult(sub(sub(1,stripe(d)),0),mult(1,stripe(d))))),spot(d))",-37.44349878361539
53,"add(2,sub(2,sub(add(stripe(d),add(spot(d),stripe(d))),stripe(d))))",-23.750454209211888
54,"sub(add(mult(3,mult(mult(0,spot(d)),0)),stick(d)),spot(d))",-24.038136281663668
55,"sub(3,sub(add(1,spot(d)),1))",-15.484804043631565
56,"sub(add(stripe(d),2),spot(d))",-10.632773779711947
57,"sub(mult(2,stick(d)),add(3,spot(d)))",-15.197121971179783
58,"mult(1,add(sub(2,spot(d)),stripe(d)))",-15.197121971179783
59,"add(sub(stick(d),spot(d)),mult(stripe(d),0))",-14.909439898728001
60,"mult(sub(stick(d),spot(d)),1)",-10.632773779711947
61,"add(sub(stripe(d),spot(d)),2)",-10.632773779711947
62,"sub(3,mult(spot(d),1))",-10.920455852163728
63,"add(sub(0,spot(d)),stick(d))",-10.632773779711947
64,"sub(3,add(spot(d),0))",-10.920455852163727
65,"sub(add(sub(add(stripe(d),sub(sub(1,sub(add(spot(d),0),mult(add(stick(d),3),stripe(d)))),stripe(d))),stick(d)),1),2)",-45.9968310216475
66,"add(stick(d),sub(0,mult(mult(spot(d),stripe(d)),1)))",-19.47378809019584
67,"add(3,sub(stick(d),add(spot(d),stick(d))))",-14.909439898728001
68,"sub(add(sub(1,add(2,spot(d))),2),sub(stripe(d),3))",-24.325818354115448
69,"sub(sub(stripe(d),spot(d)),add(sub(sub(2,stripe(d)),1),sub(mult(mult(sub(0,spot(d)),sub(1,add(1,sub(sub(0,sub(mult(add(stick(d),sub(stripe(d),spot(d))),mult(0,stick(d))),stick(d))),3)))),3),2)))",-81.64857033603487
70,"sub(add(0,stick(d)),spot(d))",-10.632773779711945
71,"add(stripe(d),sub(add(2,3),add(3,spot(d))))",-19.76147016264762
72,"add(sub(2,spot(d)),stripe(d))",-10.632773779711947
73,"sub(spot(d),sub(mult(stick(d),add(sub(sub(spot(d),stripe(d)),stick(d)),3)),spot(d)))",-27.739438255776157
74,"sub(3,add(mult(mult(mult(stick(d),spot(d)),add(add(3,3),2)),0),spot(d)))",-33.16683266459933
75,"sub(stick(d),mult(stripe(d),spot(d)))",-10.345091707260165
